Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P ele P distRoad),2.6,0.0047,10,196.4,0,1
p(start)psi(forest1500 P und P water P distRoad),2.61,0.0046,7,202.91,0,1
p(observer1 P start)psi(disturb500 P forest1500 P und P ele P height100),2.62,0.0046,10,196.42,0.91,1
p(start)psi(forest1500 P ndvi500 P ele P height100 P distRoad),2.69,0.0045,8,200.84,5.19,0
p(start)psi(forest1500 P ele),2.73,0.0044,5,207.26,3.19,1
p(observer1 P start P cloudCover)psi(ndvi500 P und P water P distRoad),2.74,0.0044,10,196.54,0,1
p(start)psi(forest1500 P ele P height100),2.75,0.0043,6,205.17,5.31,0
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P water P ele P height100 P distRoad),2.75,0.0043,12,192.13,0,1
p(observer1 P start)psi(forest1500 P ndvi500),2.77,0.0043,7,203.06,0,1
p(observer1 P start P cloudCover)psi(ndvi500 P ele),2.81,0.0042,8,200.96,5.24,1
p(observer1 P start P cloudCover)psi(height100 P distRoad),2.81,0.0042,8,200.96,0,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P water),2.87,0.0041,9,198.85,3.09,1
p(observer1 P start)psi(forest1500 P und P ele),2.99,0.0038,8,201.14,0,1
p(start)psi(forest1500 P ndvi500 P ele),3.01,0.0038,6,205.42,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100),3.05,0.0037,11,194.65,5.46,1
p(observer1 P start)psi(forest1500 P ele P height100 P distRoad),3.1,0.0036,9,199.09,5.69,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P water P ele),3.11,0.0036,11,194.71,5.03,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P ele P height100 P distRoad),3.13,0.0036,12,192.51,1.23,1
p(start)psi(forest1500 P water P ele P height100),3.13,0.0036,7,203.42,0.82,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P height100),3.21,0.0034,9,199.2,0,1
p(observer1 P start)psi(forest1500 P ele P distRoad),3.24,0.0034,8,201.39,3.77,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele P height100),3.27,0.0033,11,194.87,2.51,1
p(start)psi(forest1500 P ndvi500 P water P ele),3.3,0.0033,7,203.59,0,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P ele P height100),3.3,0.0033,11,194.9,0,1
p(observer1 P start)psi(ndvi500 P ele P height100 P distRoad),3.31,0.0033,9,199.3,3.75,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P water P ele P height100),3.35,0.0032,11,194.95,5.15,1
p(observer1 P start P cloudCover)psi(forest1500 P ele P height100 P distRoad),3.36,0.0032,10,197.17,5.06,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele),3.39,0.0031,10,197.19,3.63,1
