covnames,sum.wgt,ER
und,0.4777,0.914608462569405
water,0.748,2.96825396825397
ele,0.433,0.763668430335097
height100,0,0
height500,0.4619,0.858390633711206
disturb100,0,0
disturb500,0.794,3.85436893203884
distRoad,0.7433,2.89559797428905
forest100,0,0
forest1500,0,0
forest500,1.1014,-10.861932938856
forest1000,0,0
ndvi100,0,0
ndvi500,0.7434,2.8971161340608
