Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb100 P forest1000 P ele P height100),0,0.1595,9,474.86,1.84,1
p(observer1 P start)psi(disturb100 P forest1000 P height100 P distRoad),0,0.1595,9,474.86,2.26,0
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P distRoad),1.66,0.0695,10,474.33,5.92,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P distRoad),3.7,0.025,9,478.56,4.92,1
p(observer1 P start)psi(disturb100),3.73,0.0247,6,485.02,4.7,0
p(observer1 P start)psi(disturb100 P forest1000 P water P distRoad),3.97,0.022,9,478.82,0,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),4.29,0.0187,11,474.76,5.56,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),4.29,0.0187,11,474.76,3.84,1
p(observer1 P start)psi(forest1000 P ndvi500 P ele P height100),4.47,0.0171,9,479.32,0,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P distRoad),5,0.0131,11,475.47,5.9,1
p(observer1 P start)psi(forest1000 P und P height100),5.15,0.0121,8,482.17,2.18,1
p(observer1 P start)psi(disturb100 P ndvi500 P und P water P ele P distRoad),5.28,0.0114,11,475.75,0,1
p(observer1 P start)psi(disturb100 P water),5.3,0.0113,7,484.46,3.73,1
p(observer1 P start)psi(disturb100 P height100),5.43,0.0106,7,484.59,2.83,1
p(observer1 P start)psi(disturb100 P und),5.5,0.0102,7,484.66,2.56,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500),5.55,0.0099,8,482.57,3.57,1
p(observer1 P start)psi(forest1000 P ndvi500 P ele P height100 P distRoad),5.59,0.0098,10,478.26,1.26,1
p(observer1 P start)psi(disturb100 P und P ele),5.64,0.0095,8,482.66,1.93,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),5.68,0.0093,12,473.93,1.62,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P distRoad),5.72,0.0091,10,478.39,5.12,1
p(observer1 P start)psi(disturb100 P forest1000),5.86,0.0085,7,485.02,3.34,1
p(observer1 P start)psi(disturb100 P ndvi500),5.86,0.0085,7,485.02,2.95,0
p(observer1 P start)psi(disturb100 P ele),5.86,0.0085,7,485.02,4.91,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P ele P distRoad),5.89,0.0084,10,478.56,3.5,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P height100 P distRoad),5.89,0.0084,10,478.56,4.03,1
p(observer1 P start)psi(disturb100 P forest1000 P und P water P distRoad),6.15,0.0074,10,478.82,2.07,1
p(observer1 P start)psi(disturb100 P forest1000 P water P ele P distRoad),6.15,0.0074,10,478.82,0.44,0
p(observer1 P start)psi(disturb100 P forest1000 P und P height100 P distRoad),6.37,0.0066,10,479.05,2.17,0
p(observer1 P start)psi(disturb100 P forest1000 P ele P height100 P distRoad),6.37,0.0066,10,479.05,0,1
p(observer1 P start)psi(disturb100 P ndvi500 P und P water P distRoad),6.42,0.0064,10,479.09,4.88,1
p(observer1 P start)psi(disturb100 P forest1000 P ele P distRoad),6.49,0.0062,9,481.34,1.02,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P height100 P distRoad),6.51,0.0062,12,474.76,0,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),6.51,0.0062,12,474.76,5.62,1
p(observer1 P start)psi(forest1000 P und P water P height100),6.59,0.0059,9,481.44,1.68,0
p(observer1 P start)psi(disturb100 P forest1000 P water P height100 P distRoad),6.6,0.0059,10,479.28,4.35,1
p(observer1 P start)psi(und P water P ele P height100),6.62,0.0058,9,481.47,1.76,1
p(observer1 P start)psi(forest1000 P ndvi500 P und P ele P height100),6.72,0.0055,10,479.4,1.3,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P ele P distRoad),6.77,0.0054,11,477.24,1.14,1
p(observer1 P start)psi(disturb100 P water P height100),7.01,0.0048,8,484.02,3.27,1
p(observer1 P start)psi(disturb100 P und P water),7.07,0.0046,8,484.09,4.58,0
p(observer1 P start)psi(disturb100 P und P water P ele),7.2,0.0043,9,482.06,4.62,1
p(observer1 P start)psi(disturb100 P forest1000 P ele),7.21,0.0043,8,484.23,3.91,1
p(observer1 P start)psi(ndvi500 P water P ele P height100 P distRoad),7.22,0.0043,10,479.89,0,1
p(observer1 P start)psi(forest1000 P und P ele P height100),7.31,0.0041,9,482.17,5.44,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und),7.34,0.0041,9,482.2,3.36,1
p(observer1 P start)psi(disturb100 P forest1000 P distRoad),7.41,0.0039,8,484.42,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P und P ele),7.43,0.0039,9,482.28,1.39,1
p(observer1 P start)psi(disturb100 P forest1000 P water),7.44,0.0039,8,484.46,2.31,1
p(observer1 P start)psi(disturb100 P ndvi500 P water),7.44,0.0039,8,484.46,0,1
p(observer1 P start)psi(disturb100 P water P ele),7.44,0.0039,8,484.46,5.21,1
p(observer1 P start)psi(disturb100 P ndvi500 P height100),7.58,0.0036,8,484.59,0,1
p(observer1 P start)psi(disturb100 P ele P height100),7.58,0.0036,8,484.59,0,1
p(observer1 P start)psi(disturb100 P forest1000 P und),7.64,0.0035,8,484.66,2.35,1
p(observer1 P start)psi(disturb100 P und P height100),7.64,0.0035,8,484.66,5.83,1
p(observer1 P start)psi(disturb100 P ndvi500 P und P ele P distRoad),7.64,0.0035,10,480.32,4.04,1
p(observer1 P start)psi(ndvi500 P und P ele),7.73,0.0033,8,484.75,5.54,0
p(observer1 P start)psi(disturb100 P und P height100 P distRoad),7.79,0.0032,9,482.65,0,1
p(observer1 P start)psi(disturb100 P forest1000 P und P ele),7.8,0.0032,9,482.66,3.46,1
