covnames,sum.wgt,ER
und,0.9998,4999.00000000055
water,0.9998,4999.00000000055
ele,0.9998,4999.00000000055
height100,0,0
height500,0,0
disturb100,0.8146,4.39374325782093
disturb500,0.1852,0.227295041728031
distRoad,0,0
forest100,0.9342,14.1975683890578
forest1500,0.0093,0.009387301907742
forest500,0.0563,0.059658789869662
forest1000,0.8552,5.9060773480663
ndvi100,0.1948,0.241927471435668
ndvi500,0.805,4.12820512820513
