Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),0,0.4906,10,726.75,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),1.54,0.2267,9,730.48,2.17,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),4.8,0.0446,10,731.55,5.45,1
p(start P cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),5,0.0403,10,731.75,5.18,1
p(start P cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),5.23,0.0359,10,731.98,4.92,1
p(start P cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),5.23,0.0359,10,731.98,2.28,0
p(start P cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),6.15,0.0226,10,732.91,3.97,1
p(start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),6.25,0.0215,9,735.19,2.08,1
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),6.96,0.0151,9,735.89,5.48,1
p(start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),6.98,0.015,9,735.91,5.93,1
p(start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),6.98,0.015,9,735.91,5.29,0
p(start P cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),7.54,0.0113,10,734.3,2.42,0
p(start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),9.13,0.0051,9,738.07,4,0
p(start P cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),10.14,0.0031,10,736.89,0,1
p(start P cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),11.42,0.0016,10,738.17,0,0
p(start P cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),11.51,0.0016,10,738.26,0,0
p(start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),11.54,0.0015,10,738.3,5.95,0
p(start P cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),11.55,0.0015,10,738.3,5.65,0
p(start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),11.7,0.0014,9,740.63,0,1
p(start P cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),11.81,0.0013,10,738.57,0,0
p(start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),12.03,0.0012,9,740.97,5.28,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),12.37,0.001,10,739.13,5.9,0
p(start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),12.73,8e-04,9,741.67,0,0
p(start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),12.76,8e-04,9,741.69,0,0
p(start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),12.82,8e-04,9,741.76,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),13,7e-04,10,739.76,5.55,0
p(start P cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),13.03,7e-04,10,739.79,5.25,0
p(start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),13.32,6e-04,9,742.25,0,0
p(start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),14.06,4e-04,9,743,0,0
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),14.17,4e-04,9,743.11,5.58,0
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),14.18,4e-04,9,743.11,4.78,0
p(start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),14.38,4e-04,9,743.31,3.79,0
