covnames,sum.wgt,ER
und,0.9998,4999.00000000055
water,0.9998,4999.00000000055
ele,0.9998,4999.00000000055
height100,0,0
height500,0,0
disturb100,0.6602,1.94290759270159
disturb500,0.3396,0.514233797698365
distRoad,0,0
forest100,0.1711,0.206418144528894
forest1500,0.7431,2.89256520046711
forest500,0.0856,0.0936132983377078
forest1000,0.135,0.15606936416185
ndvi100,0,0
ndvi500,0.9998,4999.00000000055
