covnames,sum.wgt,ER
und,1.0792,-13.6262626262626
water,1.0792,-13.6262626262626
ele,1.0792,-13.6262626262626
height100,0.5396,1.17202432667246
height500,0.5396,1.17202432667246
disturb100,0,0
disturb500,1.0792,-13.6262626262626
distRoad,0.9208,11.6262626262626
forest100,0,0
forest1500,0,0
forest500,1.0792,-13.6262626262626
forest1000,0,0
ndvi100,1.0792,-13.6262626262626
ndvi500,0,0
