Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P height500 P distRoad),4.55,0.0038,9,220.56,5.01,0
p(cloudCover)psi(forest1500 P ndvi100 P und P distRoad),4.56,0.0038,7,224.87,4.23,1
p(cloudCover)psi(forest1500 P und P height500 P distRoad),4.56,0.0038,7,224.87,4.18,1
p(cloudCover)psi(disturb100 P forest1500 P und),4.56,0.0038,6,226.99,0,1
p(cloudCover)psi(forest1500 P ndvi100 P ele),4.59,0.0037,6,227.02,5.22,1
p(cloudCover)psi(ndvi100 P water P ele P height500),4.59,0.0037,7,224.9,1.63,0
p(cloudCover)psi(disturb100 P forest1500 P distRoad),4.63,0.0036,6,227.06,0,1
p(start P cloudCover)psi(forest1500 P und),4.68,0.0035,6,227.12,5.22,1
p(start P cloudCover)psi(disturb100 P forest1500 P height500),4.71,0.0035,7,225.02,0,0
p(cloudCover)psi(forest1500 P und P water P ele),4.71,0.0035,7,225.02,4.25,0
p(start P cloudCover)psi(forest1500 P ndvi100 P und P water P ele P height500 P distRoad),4.75,0.0034,11,216.37,4.12,1
p(cloudCover)psi(forest1500 P water),4.75,0.0034,5,229.3,1.49,1
p(cloudCover)psi(forest1500 P ndvi100 P und P water P distRoad),4.75,0.0034,8,222.92,-6.6,1
p(start P cloudCover)psi(disturb100 P ndvi100 P ele P height500 P distRoad),4.77,0.0034,9,220.77,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P ele P height500),4.79,0.0033,9,220.8,5.44,1
p(cloudCover)psi(disturb100 P forest1500 P height500),4.81,0.0033,6,227.25,0,0
p(start P cloudCover)psi(disturb100 P ndvi100 P und P ele P height500 P distRoad),4.82,0.0033,10,218.64,0,1
p(cloudCover)psi(forest1500 P water P height500 P distRoad),4.9,0.0032,7,225.21,4.56,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P height500),5.02,0.003,8,223.19,4.7,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P height500),5.04,0.0029,9,221.05,5.63,0
p(start P cloudCover)psi(forest1500 P water P ele),5.08,0.0029,7,225.39,4.19,1
p(cloudCover)psi(forest1500 P ndvi100 P und P water P ele),5.15,0.0028,8,223.31,5.9,1
p(cloudCover)psi(forest1500 P und P water P ele P height500),5.15,0.0028,8,223.31,0,1
p(start P cloudCover)psi(forest1500 P ele P distRoad),5.17,0.0028,7,225.48,5.14,1
p(cloudCover)psi(forest1500 P und P water P distRoad),5.18,0.0028,7,225.49,4.96,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P height500),5.18,0.0028,9,221.18,5.03,1
p(start P cloudCover)psi(forest1500 P ndvi100 P water P height500 P distRoad),5.24,0.0027,9,221.24,4.12,1
p(start P cloudCover)psi(forest1500 P ndvi100),5.25,0.0027,6,227.68,5.86,0
p(cloudCover)psi(forest1500 P ndvi100 P distRoad),5.26,0.0027,6,227.69,0,1
p(cloudCover)psi(forest1500 P water P distRoad),5.26,0.0027,6,227.69,0,1
p(cloudCover)psi(forest1500 P height500 P distRoad),5.26,0.0027,6,227.69,3.85,1
p(cloudCover)psi(forest1500 P ndvi100 P und),5.3,0.0026,6,227.73,2.64,1
p(cloudCover)psi(forest1500 P und P height500),5.3,0.0026,6,227.73,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P height500 P distRoad),5.31,0.0026,9,221.31,4.67,1
p(start P cloudCover)psi(ndvi100 P water P ele P height500),5.31,0.0026,8,223.48,3.96,0
p(cloudCover)psi(disturb100 P forest1500 P ele),5.33,0.0026,6,227.76,5.62,1
p(cloudCover)psi(forest1500 P water P ele P height500),5.33,0.0026,7,225.64,0,1
p(cloudCover)psi(ndvi100 P und P ele P height500 P distRoad),5.36,0.0025,8,223.53,4.45,1
p(cloudCover)psi(forest1500 P und P ele P height500),5.38,0.0025,7,225.69,4.16,1
p(cloudCover)psi(forest1500 P ndvi100 P und P ele),5.38,0.0025,7,225.69,1.15,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P height500),5.39,0.0025,9,221.39,4.45,0
p(cloudCover)psi(disturb100 P forest1500 P ele P height500),5.39,0.0025,7,225.7,2.01,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P height500),5.39,0.0025,10,219.21,5.85,1
p(cloudCover)psi(und P water P distRoad),5.42,0.0024,6,227.85,3.79,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P height500 P distRoad),5.52,0.0023,10,219.35,4.83,1
p(cloudCover)psi(disturb100 P forest1500 P und P ele),5.53,0.0023,7,225.84,1.53,1
p(start P cloudCover)psi(forest1500 P ndvi100 P height500),5.66,0.0022,7,225.97,5.69,0
p(start P cloudCover)psi(forest1500 P und P distRoad),5.67,0.0022,7,225.98,4.47,0
p(cloudCover)psi(forest1500 P ndvi100 P water P height500 P distRoad),5.75,0.0021,8,223.92,1.16,1
p(start P cloudCover)psi(forest1500 P ndvi100 P water P distRoad),5.76,0.0021,8,223.92,0,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P water P height500 P distRoad),5.81,0.002,10,219.63,0,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),5.82,0.002,9,221.82,5.66,1
p(cloudCover)psi(forest1500 P water P ele P height500 P distRoad),5.83,0.002,8,223.99,5.81,1
p(cloudCover)psi(forest1500 P ndvi100 P height500),5.83,0.002,6,228.27,5.88,0
p(cloudCover)psi(disturb100 P forest1500 P und P water),5.84,0.002,7,226.15,1.84,1
p(start P cloudCover)psi(forest1500 P ndvi100 P ele),5.85,0.002,7,226.16,3.24,1
p(cloudCover)psi(disturb100 P forest1500 P und P ele P height500 P distRoad),5.86,0.002,9,221.87,4.22,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P water),5.86,0.002,7,226.17,0.69,0
p(start P cloudCover)psi(forest1500 P water),5.87,0.0019,6,228.31,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P und P height500 P distRoad),5.9,0.0019,9,221.91,5.2,1
p(cloudCover)psi(ndvi100 P ele P height500),5.91,0.0019,6,228.34,5.91,1
p(start P cloudCover)psi(forest1500 P und P water P ele),5.91,0.0019,8,224.08,0,1
p(cloudCover)psi(disturb100 P forest1500 P und P distRoad),5.94,0.0019,7,226.25,3.93,1
p(cloudCover)psi(disturb100 P forest1500 P water P height500),5.95,0.0019,7,226.26,4.13,0
p(start P cloudCover)psi(forest1500 P ndvi100 P und P distRoad),5.97,0.0019,8,224.13,1.49,1
p(cloudCover)psi(forest1500 P und P ele P distRoad),5.99,0.0018,7,226.3,5.92,1
p(cloudCover)psi(forest1500 P ele P height500 P distRoad),6,0.0018,7,226.31,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P und P distRoad),6.04,0.0018,8,224.21,0,0
p(cloudCover)psi(forest1500 P ndvi100 P height500 P distRoad),6.06,0.0018,7,226.37,0.88,1
p(cloudCover)psi(forest1500 P und P ele P height500 P distRoad),6.08,0.0018,8,224.24,0,1
p(cloudCover)psi(disturb100 P forest1500 P water P ele P height500),6.08,0.0018,8,224.25,0,1
p(cloudCover)psi(forest1500 P und P water),6.12,0.0017,6,228.55,-0.12,1
p(cloudCover)psi(forest1500 P ndvi100 P water P ele),6.12,0.0017,7,226.43,3.88,0
p(cloudCover)psi(forest1500 P water P ele P distRoad),6.12,0.0017,7,226.43,3.84,0
p(start P cloudCover)psi(forest1500 P ndvi100 P und),6.13,0.0017,7,226.44,-0.15,1
p(start P cloudCover)psi(forest1500 P und P height500),6.13,0.0017,7,226.44,4.86,0
p(cloudCover)psi(disturb100 P forest1500 P water P ele),6.15,0.0017,7,226.46,4.08,1
p(start P cloudCover)psi(ndvi100 P water P height500 P distRoad),6.16,0.0017,8,224.33,3.83,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P height500 P distRoad),6.18,0.0017,9,222.18,5.59,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water),6.2,0.0017,8,224.37,1.99,0
p(start P cloudCover)psi(disturb100 P forest1500 P water P height500),6.2,0.0017,8,224.37,4.28,0
p(start P cloudCover)psi(disturb100 P forest1500 P water P distRoad),6.2,0.0017,8,224.37,5.32,1
p(start P cloudCover)psi(ndvi100 P ele P height500 P distRoad),6.21,0.0016,8,224.37,1.44,1
p(start P cloudCover)psi(disturb100 P forest1500 P height500 P distRoad),6.24,0.0016,8,224.4,0,0
p(start P cloudCover)psi(forest1500 P ndvi100 P water P height500),6.25,0.0016,8,224.42,0,1
p(start P cloudCover)psi(forest1500 P ndvi100 P distRoad),6.27,0.0016,7,226.58,0,1
p(start P cloudCover)psi(forest1500 P water P distRoad),6.27,0.0016,7,226.58,5.51,1
p(cloudCover)psi(disturb100 P forest1500 P height500 P distRoad),6.29,0.0016,7,226.6,0,0
p(cloudCover)psi(forest1500 P height500),6.3,0.0016,5,230.85,0,0
p(cloudCover)psi(disturb100 P forest1500 P und P water P height500),6.32,0.0016,8,224.48,3.43,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P ele),6.33,0.0016,9,222.33,4.72,1
p(start P cloudCover)psi(forest1500 P und P height500 P distRoad),6.33,0.0015,8,224.5,2.68,1
p(start P cloudCover)psi(disturb100 P forest1500),6.37,0.0015,6,228.81,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P ele),6.39,0.0015,7,226.7,1.72,1
p(start P cloudCover)psi(forest1500 P und P ele),6.39,0.0015,7,226.7,2.2,1
p(start P cloudCover)psi(forest1500 P height500),6.41,0.0015,6,228.84,5.94,0
p(cloudCover)psi(disturb100 P forest1500 P und P water P ele P height500),6.42,0.0015,9,222.42,1.82,1
p(cloudCover)psi(forest1500 P ndvi100 P water P height500),6.43,0.0015,7,226.74,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P und P water),6.45,0.0015,8,224.62,2.14,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water),6.47,0.0014,8,224.64,0.58,1
p(cloudCover)psi(forest1500 P ndvi100 P und P water P ele P distRoad),6.5,0.0014,9,222.51,4.82,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P height500 P distRoad),6.5,0.0014,10,220.33,5.76,0
p(start P cloudCover)psi(forest1500 P ndvi100 P und P water P distRoad),6.51,0.0014,9,222.52,3.63,1
p(start P cloudCover)psi(ndvi100 P und P water P ele P height500),6.56,0.0014,9,222.56,4.46,1
p(start P cloudCover)psi(forest1500 P ndvi100 P water P ele),6.61,0.0013,8,224.78,5.42,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P ele),6.63,0.0013,8,224.79,0,1
p(cloudCover)psi(water P distRoad),6.64,0.0013,5,231.18,0,0
p(start P cloudCover)psi(disturb100 P und P water P ele P distRoad),6.64,0.0013,9,222.64,0,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele P distRoad),6.67,0.0013,9,222.67,2.46,1
p(cloudCover)psi(forest1500 P ndvi100 P und P height500 P distRoad),6.7,0.0013,8,224.87,0,1
p(start P cloudCover)psi(und P water P distRoad),6.71,0.0013,7,227.02,2.74,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele),6.71,0.0013,7,227.02,5.64,1
p(start P cloudCover)psi(ndvi100 P height500),6.73,0.0013,6,229.17,5.47,0
p(cloudCover)psi(forest1500 P ndvi100 P und P water P height500 P distRoad),6.77,0.0012,9,222.77,2.23,1
p(start P cloudCover)psi(disturb100 P forest1500 P und),6.77,0.0012,7,227.08,2.34,1
p(start P cloudCover)psi(disturb100 P forest1500 P ele P height500),6.83,0.0012,8,225,0,0
p(cloudCover)psi(forest1500 P und P water P ele P distRoad),6.85,0.0012,8,225.02,5.11,1
p(start P cloudCover)psi(disturb100 P forest1500 P water P ele),6.9,0.0012,8,225.07,4.25,1
p(cloudCover)psi(ndvi100 P und P water P distRoad),6.94,0.0011,7,227.25,2.92,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P water P height500),6.94,0.0011,9,222.95,0,0
p(start P cloudCover)psi(disturb100 P ndvi100 P water P ele P height500 P distRoad),6.95,0.0011,10,220.77,1.99,1
p(cloudCover)psi(ndvi100 P und P water P ele P height500),6.96,0.0011,8,225.13,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P water P ele P height500),6.96,0.0011,9,222.97,5.88,1
p(start P cloudCover)psi(),7.07,0.0011,4,233.7,0,0
p(cloudCover)psi(disturb100 P forest1500 P water P ele P distRoad),7.15,0.001,8,225.32,0,1
p(cloudCover)psi(forest1500 P ndvi100 P und P water P ele P height500 P distRoad),7.16,0.001,10,220.98,4.58,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P water P ele P height500),7.18,0.001,10,221,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P ele P distRoad),7.2,0.001,8,225.37,5.35,1
p(start P cloudCover)psi(forest1500 P water P ele P height500),7.23,0.001,8,225.39,3.76,1
p(start P cloudCover)psi(forest1500 P water P ele P distRoad),7.23,0.001,8,225.39,2.12,0
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P distRoad),7.27,0.001,9,223.27,2.64,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100),7.29,0.001,6,229.73,0,0
p(cloudCover)psi(forest1500 P ndvi100 P water),7.36,9e-04,6,229.8,2.49,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P distRoad),7.41,9e-04,8,225.57,3.07,1
p(start P cloudCover)psi(forest1500 P und P water),7.45,9e-04,7,227.76,0.32,1
p(cloudCover)psi(disturb100 P forest1500 P ele P distRoad),7.45,9e-04,7,227.76,0,1
p(cloudCover)psi(forest1500 P ndvi100 P ele P distRoad),7.45,9e-04,7,227.76,4.97,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P water P ele),7.46,9e-04,9,223.46,0,1
p(start P cloudCover)psi(forest1500 P und P water P ele P height500),7.46,9e-04,9,223.46,0,0
p(start P cloudCover)psi(ndvi100 P water P ele P height500 P distRoad),7.48,9e-04,9,223.48,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P distRoad),7.49,9e-04,7,227.8,5.36,1
p(cloudCover)psi(disturb100 P forest1500 P und P water P distRoad),7.51,9e-04,8,225.67,0,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P ele P distRoad),7.51,9e-04,9,223.51,0,0
p(start P cloudCover)psi(forest1500 P und P ele P height500 P distRoad),7.51,9e-04,9,223.51,0,1
p(cloudCover)psi(forest1500 P ndvi100 P und P ele P distRoad),7.52,9e-04,8,225.69,0,1
p(cloudCover)psi(distRoad),7.53,9e-04,4,234.16,1.43,1
p(cloudCover)psi(disturb100 P forest1500 P ele P height500 P distRoad),7.54,8e-04,8,225.71,0,1
p(cloudCover)psi(disturb100 P ndvi100 P ele P height500),7.55,8e-04,7,227.86,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P height500 P distRoad),7.55,8e-04,11,219.17,4.79,1
p(start P cloudCover)psi(forest1500 P ndvi100 P height500 P distRoad),7.58,8e-04,8,225.75,5.47,0
p(cloudCover)psi(forest1500 P ndvi100 P und P height500),7.6,8e-04,7,227.91,5.39,0
p(start P cloudCover)psi(forest1500 P ndvi100 P water),7.61,8e-04,7,227.92,0,1
p(start P cloudCover)psi(forest1500 P ndvi100 P und P height500),7.62,8e-04,8,225.79,0,0
p(cloudCover)psi(und P distRoad),7.62,8e-04,5,232.17,1.29,1
p(cloudCover)psi(und P water P height500 P distRoad),7.64,8e-04,7,227.95,0,0
p(start P cloudCover)psi(disturb100 P forest1500 P und P ele),7.64,8e-04,8,225.81,0,1
p(cloudCover)psi(forest1500 P und P water P height500),7.65,8e-04,7,227.96,0,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water),7.66,8e-04,9,223.67,4.37,0
p(start P cloudCover)psi(disturb100 P forest1500 P und P water P height500),7.66,8e-04,9,223.67,5.45,1
p(start P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),7.71,8e-04,10,221.54,0,1
p(start P cloudCover)psi(height500),7.72,8e-04,5,232.26,0,0
p(cloudCover)psi(disturb100 P forest1500 P und P water P ele),7.74,8e-04,8,225.91,5.92,1
p(start P cloudCover)psi(disturb100 P ndvi100 P und P ele P height500),7.74,8e-04,9,223.75,5.53,0
