covnames,sum.wgt,ER
und,1.0542,-19.450184501845
water,1.0542,-19.450184501845
ele,1.0542,-19.450184501845
height100,0.5271,1.11461196870374
height500,0.5271,1.11461196870374
disturb100,0,0
disturb500,1.0542,-19.450184501845
distRoad,0.9458,17.450184501845
forest100,1.0542,-19.450184501845
forest1500,0,0
forest500,0,0
forest1000,1.0542,-19.450184501845
ndvi100,0,0
ndvi500,1.0542,-19.450184501845
