Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start P cloudCover)psi(und P height100 P distRoad),12.95,6e-04,7,15.1,0,1
p(start P cloudCover)psi(forest1500 P und P water P distRoad),12.97,6e-04,8,12.97,1.8,1
p(start P cloudCover)psi(forest1500 P ndvi500 P ele P distRoad),12.98,6e-04,8,12.98,0,1
p(start P cloudCover)psi(forest1500 P ndvi500 P ele),13,6e-04,7,15.15,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P distRoad),13,6e-04,8,13,5.65,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P height100 P distRoad),13,6e-04,8,13,1.14,1
p(cloudCover)psi(forest1500 P ndvi500 P ele P height100 P distRoad),13,6e-04,8,13,5.13,1
p(start P cloudCover)psi(und P ele P height100),13.03,5e-04,7,15.18,0,0
p(start P cloudCover)psi(water P ele P height100 P distRoad),13.03,5e-04,8,13.03,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele),13.07,5e-04,7,15.21,4.76,1
p(cloudCover)psi(forest1500 P ndvi500 P water P height100),13.07,5e-04,7,15.21,3.01,0
p(cloudCover)psi(ndvi500 P water P height100 P distRoad),13.07,5e-04,7,15.21,0.06,1
p(start P cloudCover)psi(disturb500 P ele P height100 P distRoad),13.14,5e-04,8,13.14,5.72,1
p(start P cloudCover)psi(forest1500 P ndvi500 P water),13.15,5e-04,7,15.3,2.35,1
p(start P cloudCover)psi(forest1500 P water P height100 P distRoad),13.18,5e-04,8,13.18,2.76,1
p(cloudCover)psi(disturb500 P forest1500 P und P height100),13.19,5e-04,7,15.33,2.51,0
p(cloudCover)psi(ndvi500 P und P height100 P distRoad),13.19,5e-04,7,15.33,5.25,1
p(start P cloudCover)psi(ndvi500 P und P height100),13.2,5e-04,7,15.35,1.15,1
p(cloudCover)psi(disturb500 P forest1500 P water P ele P height100),13.21,5e-04,8,13.21,5.15,0
p(cloudCover)psi(forest1500 P ndvi500 P water P ele P height100),13.21,5e-04,8,13.21,5.68,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P distRoad),13.21,5e-04,8,13.21,0,1
p(cloudCover)psi(disturb500 P forest1500 P und P water P distRoad),13.21,5e-04,8,13.21,3.55,1
p(cloudCover)psi(forest1500 P und P water P ele P distRoad),13.21,5e-04,8,13.21,0,1
p(cloudCover)psi(forest1500 P und P water P height100 P distRoad),13.21,5e-04,8,13.21,0,1
p(start P cloudCover)psi(und P ele P height100 P distRoad),13.23,5e-04,8,13.23,1.13,1
p(start P cloudCover)psi(forest1500 P und P water),13.3,5e-04,7,15.45,0.93,1
p(start P cloudCover)psi(forest1500 P water P ele P height100),13.31,5e-04,8,13.31,0,1
p(start P cloudCover)psi(disturb500 P forest1500 P height100 P distRoad),13.32,5e-04,8,13.32,2.01,0
p(start P cloudCover)psi(forest1500 P ndvi500 P und P distRoad),13.34,5e-04,8,13.34,5.44,1
p(start P cloudCover)psi(ndvi500 P ele P height100 P distRoad),13.34,5e-04,8,13.34,5.62,1
p(start P cloudCover)psi(forest1500 P und P height100 P distRoad),13.34,5e-04,8,13.34,3.03,1
p(start P cloudCover)psi(disturb500 P ndvi500 P height100),13.36,5e-04,7,15.5,3.71,1
p(start P cloudCover)psi(und P height100),13.38,5e-04,6,17.65,0,1
p(start P cloudCover)psi(disturb500 P forest1500 P und P distRoad),13.38,5e-04,8,13.38,5.19,0
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P ele),13.4,5e-04,8,13.4,3.06,1
p(cloudCover)psi(disturb500 P forest1500 P und P water P ele),13.4,5e-04,8,13.4,6,1
p(cloudCover)psi(forest1500 P und P water P ele P height100),13.4,5e-04,8,13.4,5.89,1
