Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),0,0.1249,14,224.52,-0.61,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),0.49,0.0976,14,225.01,4.33,0
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),0.51,0.097,14,225.02,0,1
p(SURVEY P observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),0.96,0.0774,14,225.48,1.07,1
p(SURVEY P observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),1.16,0.0699,14,225.68,0,1
p(SURVEY P observer1 P start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),1.69,0.0537,15,223.93,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),1.95,0.0471,15,224.19,-1.06,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),2.14,0.0428,15,224.38,0,1
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),2.24,0.0407,14,226.76,1.78,1
p(SURVEY P observer1 P start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),2.25,0.0405,15,224.49,0,1
p(SURVEY P observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),2.31,0.0394,14,226.83,4.24,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),2.56,0.0347,15,224.8,2.83,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),2.71,0.0323,14,227.23,4.82,1
p(SURVEY P observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),3.01,0.0278,15,225.24,1.74,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),3.07,0.0268,15,225.31,5.69,1
p(SURVEY P observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),3.09,0.0267,15,225.32,1.58,1
p(SURVEY P observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),3.3,0.0239,14,227.82,1.68,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3.91,0.0177,15,226.15,5.33,0
p(SURVEY P observer1 P start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.42,0.0137,15,226.66,0.18,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),4.61,0.0125,15,226.85,1.49,1
p(SURVEY P observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),4.68,0.0121,14,229.19,5.89,0
p(SURVEY P observer1 P start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),5.06,0.0099,15,227.3,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),5.91,0.0065,15,228.15,0,0
p(SURVEY P observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),6.18,0.0057,14,230.7,0,0
p(SURVEY P observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),6.37,0.0052,14,230.89,0,1
p(SURVEY P observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),7.67,0.0027,14,232.19,0,0
p(SURVEY P observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),7.88,0.0024,14,232.4,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),8.01,0.0023,15,230.25,0,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),8.22,0.0021,14,232.74,5.93,0
p(SURVEY P observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),8.53,0.0018,14,233.04,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),8.59,0.0017,15,230.82,5.11,0
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),10.28,7e-04,15,232.52,0,1
