covnames,sum.wgt,ER
und,0.521,1.08768267223382
water,0.4914,0.966181675186787
ele,0.6809,2.13381385145722
height100,0,0
height500,0.6955,2.28407224958949
disturb100,0,0
disturb500,0.668,2.01204819277108
distRoad,0.719,2.55871886120996
forest100,0,0
forest1500,0,0
forest500,0.709,2.43642611683849
forest1000,0,0
ndvi100,0,0
ndvi500,0.8782,7.21018062397373
