Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P distRoad),2.56,0.0087,12,90.37,2.58,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P ele P distRoad),2.61,0.0085,9,97.02,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),2.75,0.0079,10,94.98,0,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P height500),2.76,0.0079,8,99.34,0,1
p(cloudCover)psi(disturb500 P ndvi500 P height500 P distRoad),2.79,0.0077,7,101.51,3.67,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P height500 P distRoad),2.79,0.0077,12,90.6,0,1
p(SURVEY)psi(forest500 P ndvi500 P und P ele P distRoad),2.93,0.0072,11,92.96,5.61,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height500 P distRoad),3.01,0.0069,8,99.59,0,1
p()psi(disturb500 P und P height500),3.07,0.0067,5,106.02,4.19,1
p()psi(disturb500 P height500),3.18,0.0064,4,108.22,0,1
p()psi(forest500 P ndvi500 P water P ele P distRoad),3.24,0.0062,7,101.96,2.83,1
p(cloudCover)psi(disturb500 P forest500 P height500 P distRoad),3.26,0.0061,7,101.98,5.31,1
p(SURVEY)psi(disturb500 P height500 P distRoad),3.28,0.0061,9,97.69,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P ele P distRoad),3.31,0.006,8,99.89,5.89,0
p(cloudCover)psi(disturb500 P ndvi500 P und P height500 P distRoad),3.36,0.0058,8,99.93,5.49,1
p(SURVEY)psi(forest500 P ndvi500 P ele P height500 P distRoad),3.38,0.0058,11,93.41,3.12,1
p()psi(disturb500 P forest500 P ndvi500 P water P ele),3.55,0.0053,7,102.27,2.09,1
p(SURVEY)psi(forest500 P ndvi500 P water P height500 P distRoad),3.58,0.0052,11,93.61,3.72,1
p(cloudCover)psi(ndvi500 P height500 P distRoad),3.64,0.0051,6,104.48,0,0
p(SURVEY)psi(disturb500 P ndvi500 P height500 P distRoad),3.69,0.0049,10,95.92,5.29,1
p()psi(disturb500 P forest500 P ndvi500 P und P ele P distRoad),3.7,0.0049,8,100.27,2.24,1
p(SURVEY)psi(disturb500 P forest500 P height500 P distRoad),3.72,0.0049,10,95.95,4.36,1
p(SURVEY)psi(forest500 P ndvi500 P water P ele P distRoad),3.79,0.0047,11,93.82,1.85,0
p(cloudCover)psi(forest500 P ndvi500 P water P ele P distRoad),3.81,0.0047,8,100.38,3.91,1
p(cloudCover)psi(forest500 P ndvi500 P ele P height500 P distRoad),3.82,0.0046,8,100.39,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P distRoad),3.86,0.0045,12,91.66,2.94,1
p(SURVEY)psi(disturb500 P ndvi500 P und P height500 P distRoad),3.93,0.0044,11,93.95,2.59,1
p()psi(disturb500 P ndvi500 P und P water P height500 P distRoad),3.95,0.0043,8,100.52,2.08,1
p(cloudCover)psi(forest500 P ndvi500 P und P ele P height500 P distRoad),3.95,0.0043,9,98.36,0,1
p(SURVEY)psi(disturb500 P forest500 P und P height500 P distRoad),3.96,0.0043,11,93.99,4.82,1
p(SURVEY)psi(ndvi500 P height500),4.03,0.0042,8,100.6,5.8,1
p(SURVEY)psi(disturb500 P und P height500 P distRoad),4.03,0.0042,10,96.26,4.67,1
p()psi(disturb500 P ndvi500 P water),4.04,0.0041,5,106.99,3.78,0
p(cloudCover)psi(forest500 P ele P distRoad),4.04,0.0041,6,104.89,5.73,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele P height500 P distRoad),4.06,0.0041,10,96.29,0,1
p(SURVEY)psi(ndvi500 P water P ele P height500),4.06,0.0041,10,96.29,5.65,1
p(SURVEY)psi(ndvi500 P height500 P distRoad),4.07,0.0041,9,98.48,0,0
p()psi(forest500 P ndvi500 P und P water P ele P distRoad),4.11,0.004,8,100.68,5.16,1
p(cloudCover)psi(disturb500 P und P height500 P distRoad),4.17,0.0039,7,102.89,1.22,1
p()psi(disturb500 P und P ele P height500 P distRoad),4.23,0.0038,7,102.95,3.5,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),4.33,0.0036,13,89.9,2.83,1
p(cloudCover)psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),4.43,0.0034,9,98.84,2.59,1
p(cloudCover)psi(forest500 P und P ele P distRoad),4.45,0.0034,7,103.16,1.89,1
p()psi(disturb500 P ndvi500 P water P ele P height500),4.6,0.0031,7,103.32,3.15,1
p()psi(disturb500 P forest500 P ndvi500 P height500 P distRoad),4.6,0.0031,7,103.32,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P height500 P distRoad),4.62,0.0031,8,101.19,3.67,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P ele P height500 P distRoad),4.64,0.0031,9,99.05,4.11,1
p()psi(disturb500 P forest500 P ndvi500 P ele),4.65,0.0031,6,105.49,5.69,1
p()psi(ele P height500),4.85,0.0028,4,109.89,3.55,0
p(cloudCover)psi(height500),4.87,0.0027,4,109.91,0,0
p()psi(forest500 P und P ele P distRoad),4.92,0.0027,6,105.76,5.12,1
p(cloudCover)psi(forest500 P ndvi500),4.95,0.0026,5,107.9,3.61,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P ele P height500 P distRoad),4.96,0.0026,10,97.19,5.66,1
p()psi(disturb500 P forest500 P ele),4.97,0.0026,5,107.92,4.28,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P height500 P distRoad),5,0.0026,13,90.56,5.12,1
p()psi(disturb500 P forest500 P ndvi500 P und P ele P height500 P distRoad),5.01,0.0025,9,99.42,1.12,1
p(cloudCover)psi(disturb500 P forest500 P und P height500 P distRoad),5.07,0.0025,8,101.65,3.65,1
p()psi(height500 P distRoad),5.08,0.0025,4,110.11,0.95,1
p(SURVEY)psi(disturb500 P water P height500 P distRoad),5.11,0.0024,10,97.34,1.15,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P ele P height500 P distRoad),5.12,0.0024,10,97.35,5.17,1
p(SURVEY)psi(forest500 P ndvi500 P ele),5.13,0.0024,9,99.54,0,1
p()psi(forest500 P ele P distRoad),5.15,0.0024,5,108.1,0,1
p()psi(disturb500 P und P water P ele P height500 P distRoad),5.15,0.0024,8,101.73,3.56,1
p(cloudCover)psi(disturb500 P ele P height500 P distRoad),5.15,0.0024,7,103.87,5.37,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P height500 P distRoad),5.17,0.0024,11,95.2,3.52,1
p()psi(disturb500 P forest500 P und P ele),5.18,0.0023,6,106.02,0,0
p(SURVEY)psi(forest500 P ndvi500),5.21,0.0023,8,101.78,1.86,1
p(cloudCover)psi(ndvi500 P und P height500 P distRoad),5.21,0.0023,7,103.93,0,0
p(cloudCover)psi(disturb500 P ndvi500 P water),5.22,0.0023,6,106.06,2.44,0
p()psi(forest500 P ndvi500 P und P ele),5.25,0.0023,6,106.09,4.77,0
p(SURVEY)psi(disturb500 P ndvi500 P water),5.26,0.0022,9,99.68,3.63,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P height500 P distRoad),5.27,0.0022,9,99.68,0,1
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P distRoad),5.27,0.0022,9,99.68,5.87,1
p(cloudCover)psi(ndvi500 P ele P height500 P distRoad),5.3,0.0022,7,104.02,0,0
p(cloudCover)psi(forest500 P ndvi500 P ele),5.3,0.0022,6,106.14,2.44,1
p(cloudCover)psi(forest500 P und P ele P height500 P distRoad),5.31,0.0022,8,101.89,1.48,1
p()psi(disturb500 P forest500 P water),5.33,0.0022,5,108.28,5.63,0
p(cloudCover)psi(forest500 P ele P height500 P distRoad),5.34,0.0022,7,104.06,5.52,1
p()psi(disturb500 P ndvi500),5.35,0.0022,4,110.39,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height500 P distRoad),5.36,0.0021,12,93.17,5.44,1
p(cloudCover)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),5.41,0.0021,9,99.82,2.35,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),5.44,0.0021,9,99.85,2.72,1
p(cloudCover)psi(disturb500 P und P ele P height500 P distRoad),5.5,0.002,8,102.08,0,1
p()psi(disturb500 P forest500 P ndvi500 P und),5.51,0.002,6,106.35,0,1
p()psi(disturb500 P ndvi500 P und P water),5.51,0.002,6,106.35,4.39,1
p()psi(forest500 P water),5.51,0.002,4,110.55,2.42,0
p()psi(forest500 P ndvi500 P ele),5.56,0.0019,5,108.51,0,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele P height500 P distRoad),5.57,0.0019,12,93.38,5.13,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P ele),5.57,0.0019,7,104.29,3.79,0
p()psi(ndvi500),5.57,0.0019,3,112.68,0.94,1
p(SURVEY)psi(ndvi500 P ele P height500 P distRoad),5.59,0.0019,10,97.82,0,0
p()psi(ndvi500 P water P ele P height500 P distRoad),5.61,0.0019,7,104.33,5.42,1
p(SURVEY)psi(forest500 P ele),5.64,0.0019,8,102.22,4.21,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele),5.66,0.0018,10,97.89,4.19,1
p(cloudCover)psi(forest500 P ndvi500 P height500 P distRoad),5.67,0.0018,7,104.39,0,0
p()psi(forest500 P ndvi500),5.68,0.0018,4,110.72,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P ele),5.68,0.0018,8,102.25,5.2,0
p(cloudCover)psi(disturb500 P water P height500 P distRoad),5.68,0.0018,7,104.4,5.52,1
p()psi(forest500 P ele),5.73,0.0018,4,110.77,2.97,1
p(cloudCover)psi(ndvi500 P water P height500 P distRoad),5.74,0.0018,7,104.46,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele),5.74,0.0018,11,95.77,1.76,0
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),5.77,0.0017,12,93.58,4.7,1
p(SURVEY)psi(height500),5.79,0.0017,7,104.51,0,0
p(SURVEY)psi(forest500 P height500),5.81,0.0017,8,102.38,2.39,0
p(cloudCover)psi(forest500 P height500),5.81,0.0017,5,108.76,5.99,1
p()psi(disturb500 P ndvi500 P water P ele),5.83,0.0017,6,106.67,2.93,1
p()psi(disturb500 P und P water P height500),5.83,0.0017,6,106.67,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P height500 P distRoad),5.85,0.0017,9,100.26,0,1
p()psi(forest500 P ndvi500 P water),5.86,0.0017,5,108.81,0,1
p()psi(disturb500 P forest500),5.89,0.0016,4,110.93,3.21,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height500),5.9,0.0016,11,95.92,5.93,1
p(cloudCover)psi(und P distRoad),5.9,0.0016,5,108.85,1.53,0
p(SURVEY)psi(ndvi500 P und P height500 P distRoad),5.9,0.0016,10,98.13,5.84,1
p(cloudCover)psi(forest500 P ele),5.91,0.0016,5,108.86,-0.2,0
p()psi(disturb500 P water P height500),5.92,0.0016,5,108.87,4.58,1
p(cloudCover)psi(forest500 P ndvi500 P und P ele),5.92,0.0016,7,104.64,3.25,1
p()psi(forest500 P ndvi500 P water P ele),5.96,0.0016,6,106.8,3.3,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele),5.97,0.0016,10,98.2,3.94,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele P distRoad),5.98,0.0016,12,93.79,4.87,1
p(SURVEY)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),6.02,0.0015,12,93.82,5.02,1
p(cloudCover)psi(forest500 P ndvi500 P water P ele),6.02,0.0015,7,104.74,4.44,1
p(SURVEY)psi(forest500 P und P ele),6.02,0.0015,9,100.44,3.66,0
p()psi(disturb500 P forest500 P ndvi500 P und P ele),6.03,0.0015,7,104.74,-0.7,1
p()psi(forest500 P und P water P ele P distRoad),6.03,0.0015,7,104.74,5.77,1
p()psi(forest500 P ndvi500 P und P distRoad),6.08,0.0015,6,106.93,4.75,0
p(cloudCover)psi(disturb500 P distRoad),6.08,0.0015,5,109.03,5.34,1
p()psi(water P height500 P distRoad),6.09,0.0015,5,109.04,5,0
p(cloudCover)psi(disturb500 P forest500 P water),6.1,0.0015,6,106.95,4.19,0
p(cloudCover)psi(disturb500 P water P ele P height500 P distRoad),6.12,0.0015,8,102.69,1.36,1
p(SURVEY)psi(disturb500 P ele P height500 P distRoad),6.14,0.0015,10,98.37,4.58,1
p(SURVEY)psi(forest500 P ndvi500 P height500 P distRoad),6.17,0.0014,10,98.4,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P height500),6.17,0.0014,10,98.4,5.53,1
p(SURVEY)psi(disturb500 P forest500 P und P ele P height500 P distRoad),6.18,0.0014,12,93.99,5.66,1
p(SURVEY)psi(ndvi500 P water P height500 P distRoad),6.2,0.0014,10,98.43,0,0
p(cloudCover)psi(forest500 P ndvi500 P und),6.2,0.0014,6,107.04,1.97,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height500 P distRoad),6.21,0.0014,12,94.02,0.59,1
p()psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),6.23,0.0014,8,102.8,5.71,1
p(SURVEY)psi(disturb500 P und P ele P height500 P distRoad),6.23,0.0014,11,96.26,2.63,1
p(cloudCover)psi(height500 P distRoad),6.24,0.0014,5,109.19,0,0
p(cloudCover)psi(disturb500 P ndvi500 P und P water P height500 P distRoad),6.24,0.0014,9,100.66,0,1
p(cloudCover)psi(disturb500 P ndvi500 P water P height500 P distRoad),6.26,0.0014,8,102.83,0,0
p(cloudCover)psi(disturb500 P ndvi500),6.27,0.0014,5,109.22,4.5,1
p()psi(disturb500 P forest500 P und P ele P height500 P distRoad),6.3,0.0013,8,102.88,3.39,1
p()psi(ndvi500 P und),6.32,0.0013,4,111.35,3.66,1
p(SURVEY)psi(forest500 P ndvi500 P water P ele),6.33,0.0013,10,98.56,3.92,1
p(SURVEY)psi(forest500 P ndvi500 P ele P height500),6.33,0.0013,10,98.56,5.16,1
p(cloudCover)psi(disturb500 P ndvi500 P height500),6.34,0.0013,6,107.18,2.95,0
p(SURVEY)psi(und P height500),6.37,0.0013,8,102.95,0.78,0
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),6.37,0.0013,10,98.6,0,1
p(SURVEY)psi(forest500 P ele P distRoad),6.4,0.0013,9,100.81,0,1
p()psi(disturb500 P ndvi500 P water P distRoad),6.46,0.0012,6,107.3,0,1
p(cloudCover)psi(forest500 P ndvi500 P ele P height500),6.47,0.0012,7,105.19,5.09,1
p(SURVEY)psi(forest500 P ndvi500 P und),6.48,0.0012,9,100.89,3.67,1
p(SURVEY)psi(height500 P distRoad),6.5,0.0012,8,103.07,0,0
p(SURVEY)psi(disturb500 P ndvi500 P height500),6.5,0.0012,9,100.92,5.09,0
p()psi(),6.51,0.0012,2,115.67,4.58,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P height500),6.53,0.0012,7,105.25,4.35,1
p(SURVEY)psi(ndvi500),6.54,0.0012,7,105.26,4.63,0
p(SURVEY)psi(und P distRoad),6.54,0.0012,8,103.12,-0.17,0
p(cloudCover)psi(disturb500 P forest500 P ele P height500 P distRoad),6.57,0.0012,8,103.14,0.6,0
p()psi(ndvi500 P distRoad),6.57,0.0012,4,111.61,0,0
p(SURVEY)psi(disturb500 P ndvi500),6.6,0.0012,8,103.17,1.81,1
p(SURVEY)psi(disturb500 P und P water P height500 P distRoad),6.6,0.0012,11,96.63,5.32,1
p(cloudCover)psi(disturb500 P ndvi500 P und P water),6.61,0.0011,7,105.33,0.91,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water),6.61,0.0011,7,105.33,0,1
p(cloudCover)psi(forest500 P water),6.62,0.0011,5,109.57,4.48,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P distRoad),6.62,0.0011,7,105.34,4.55,1
p(cloudCover)psi(ndvi500),6.63,0.0011,4,111.67,4.52,0
p(cloudCover)psi(forest500 P und P height500),6.65,0.0011,6,107.49,-0.75,0
p(SURVEY)psi(disturb500 P forest500 P water),6.66,0.0011,9,101.07,5.07,1
p()psi(forest500 P ndvi500 P und),6.66,0.0011,5,109.61,5.79,1
p()psi(disturb500 P forest500 P und),6.66,0.0011,5,109.61,1.14,0
p(cloudCover)psi(forest500 P ndvi500 P height500),6.67,0.0011,6,107.51,4.83,0
p()psi(ndvi500 P ele),6.68,0.0011,4,111.72,2.94,1
p(cloudCover)psi(disturb500 P forest500 P water P height500 P distRoad),6.74,0.0011,8,103.32,2.71,1
p()psi(forest500 P ndvi500 P water P distRoad),6.77,0.0011,6,107.61,0,0
p(SURVEY)psi(forest500 P und P water P ele P distRoad),6.78,0.0011,11,96.81,3.75,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height500),6.79,0.001,7,105.51,3.78,0
p(cloudCover)psi(ndvi500 P und P ele P height500 P distRoad),6.8,0.001,8,103.38,0,0
p(SURVEY)psi(disturb500 P forest500 P und P height500),6.8,0.001,10,99.03,4.11,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water),6.8,0.001,10,99.03,2.19,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water),6.8,0.001,10,99.03,2.74,1
p(SURVEY)psi(disturb500 P ndvi500 P water P distRoad),6.8,0.001,10,99.03,3.67,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele),6.81,0.001,12,94.62,3.74,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height500 P distRoad),6.82,0.001,13,92.39,4.99,1
p()psi(disturb500 P forest500 P und P water),6.83,0.001,6,107.67,0,1
p()psi(disturb500 P ndvi500 P und),6.83,0.001,5,109.78,0,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele P height500 P distRoad),6.84,0.001,11,96.87,0,1
p(cloudCover)psi(disturb500 P forest500 P water P ele P height500 P distRoad),6.86,0.001,9,101.27,-4.89,1
p()psi(ndvi500 P water),6.89,0.001,4,111.92,5.74,1
p(cloudCover)psi(disturb500 P forest500 P und P ele P height500 P distRoad),6.92,0.001,9,101.33,5.66,1
p(cloudCover)psi(disturb500 P ndvi500 P water P ele),6.92,0.001,7,105.64,5.62,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und),6.94,0.001,10,99.17,1.47,0
p(SURVEY)psi(forest500 P und P ele P distRoad),6.97,0.001,10,99.2,1.2,1
p(SURVEY)psi(disturb500 P und P water P ele P height500 P distRoad),6.97,0.001,12,94.78,3.3,0
p()psi(disturb500 P ndvi500 P und P water P distRoad),6.98,0.001,7,105.69,0,1
p(cloudCover)psi(ele P height500),6.99,9e-04,5,109.94,0,1
p()psi(disturb500 P water),6.99,9e-04,4,112.03,4.29,1
p(cloudCover)psi(disturb500 P forest500),7.01,9e-04,5,109.96,2.84,1
p()psi(height500),7.07,9e-04,3,114.18,0,1
p(cloudCover)psi(disturb500 P und P water P height500 P distRoad),7.08,9e-04,8,103.65,3.91,1
p(SURVEY)psi(disturb500 P ndvi500 P water P height500 P distRoad),7.1,9e-04,11,97.13,0,0
p(SURVEY)psi(disturb500 P ndvi500 P ele P height500 P distRoad),7.1,9e-04,11,97.13,0,0
p(cloudCover)psi(disturb500 P ndvi500 P und P height500),7.11,9e-04,7,105.83,1.68,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele),7.11,9e-04,8,103.68,2.44,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele),7.13,9e-04,10,99.36,4.4,1
p(cloudCover)psi(disturb500 P ndvi500 P und P water P ele P height500 P distRoad),7.16,9e-04,10,99.39,0,1
p()psi(disturb500 P ndvi500 P distRoad),7.16,9e-04,5,110.11,3.93,1
p()psi(distRoad),7.18,9e-04,3,114.29,0,0
p()psi(und),7.18,9e-04,3,114.29,3.11,1
p()psi(forest500 P water P ele P distRoad),7.2,9e-04,6,108.05,0,1
p()psi(forest500),7.23,8e-04,3,114.33,0,0
p(SURVEY)psi(ndvi500 P und P ele P height500 P distRoad),7.23,8e-04,11,97.26,0,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),7.24,8e-04,9,101.65,5.66,1
p(cloudCover)psi(disturb500 P height500),7.25,8e-04,5,110.2,4.38,0
p()psi(forest500 P und P ele P height500),7.25,8e-04,6,108.1,1.8,1
p(SURVEY)psi(disturb500 P forest500),7.26,8e-04,8,103.83,3.47,1
p(cloudCover)psi(ndvi500 P distRoad),7.26,8e-04,5,110.21,0,0
p()psi(forest500 P und P ele),7.27,8e-04,5,110.22,5.02,1
p()psi(disturb500 P ndvi500 P und P water P ele),7.31,8e-04,7,106.02,2.89,1
p()psi(disturb500 P forest500 P und P height500 P distRoad),7.31,8e-04,7,106.02,-0.65,0
p(cloudCover)psi(disturb500 P und P height500),7.31,8e-04,6,108.16,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P height500 P distRoad),7.32,8e-04,10,99.55,0,1
p(cloudCover)psi(disturb500 P forest500 P und P distRoad),7.33,8e-04,7,106.05,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height500 P distRoad),7.33,8e-04,12,95.14,3.81,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P ele),7.33,8e-04,8,103.91,3.17,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P height500),7.36,8e-04,8,103.93,-7.01,1
p(SURVEY)psi(disturb500 P forest500 P ele P height500 P distRoad),7.37,8e-04,11,97.4,5.08,1
p()psi(forest500 P ndvi500 P und P water P ele),7.37,8e-04,7,106.09,0,0
p(SURVEY)psi(forest500 P ndvi500 P height500),7.39,8e-04,9,101.81,4.85,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),7.4,8e-04,13,92.96,4.5,1
p(cloudCover)psi(disturb500 P forest500 P ele),7.4,8e-04,6,108.24,5.23,0
p(SURVEY)psi(forest500 P ndvi500 P und P distRoad),7.42,8e-04,10,99.65,5.09,1
p(SURVEY)psi(forest500 P ndvi500 P und P height500),7.42,8e-04,10,99.65,1.25,0
p()psi(forest500 P und),7.42,8e-04,4,112.46,1.31,0
p(SURVEY)psi(forest500 P ele P height500 P distRoad),7.42,8e-04,10,99.65,0,1
p()psi(disturb500 P forest500 P ndvi500),7.44,8e-04,5,110.39,4.02,0
p(cloudCover)psi(ndvi500 P water P ele P height500 P distRoad),7.44,8e-04,8,104.02,0,0
p(SURVEY)psi(disturb500 P ndvi500 P und P height500),7.45,8e-04,10,99.68,4.2,1
p(SURVEY)psi(),7.45,8e-04,6,108.3,0,0
p(cloudCover)psi(ndvi500 P und),7.46,7e-04,5,110.41,0,1
p(cloudCover)psi(disturb500 P forest500 P height500),7.48,7e-04,6,108.32,0.36,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele),7.49,7e-04,11,97.52,1.62,1
p()psi(disturb500 P ele P height500),7.49,7e-04,5,110.44,1.98,0
p(SURVEY)psi(forest500 P ele P height500),7.52,7e-04,9,101.93,5.06,1
p(cloudCover)psi(disturb500 P und P water P ele P height500 P distRoad),7.54,7e-04,9,101.95,1.29,1
p(cloudCover)psi(),7.54,7e-04,3,114.65,5.9,0
p(cloudCover)psi(disturb500 P ndvi500 P water P distRoad),7.57,7e-04,7,106.29,4.79,1
p()psi(disturb500 P forest500 P ndvi500 P distRoad),7.61,7e-04,6,108.45,0,1
p(cloudCover)psi(forest500 P ndvi500 P und P ele P height500),7.62,7e-04,8,104.19,5.45,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P ele P height500),7.62,7e-04,9,102.03,0,1
p(SURVEY)psi(ndvi500 P und),7.63,7e-04,8,104.2,5.12,1
p()psi(disturb500 P ndvi500 P water P ele P distRoad),7.63,7e-04,7,106.35,0,1
p(cloudCover)psi(forest500 P ndvi500 P water),7.64,7e-04,6,108.49,5.09,0
p(SURVEY)psi(disturb500 P forest500 P und),7.66,7e-04,9,102.07,-0.56,0
p()psi(ndvi500 P und P ele),7.66,7e-04,5,110.61,5.29,1
p()psi(forest500 P und P water P ele P height500),7.66,7e-04,7,106.38,0.78,1
p()psi(disturb500 P forest500 P water P ele),7.67,7e-04,6,108.51,2.73,1
p(SURVEY)psi(forest500 P ndvi500 P water),7.68,7e-04,9,102.09,2.61,1
p(SURVEY)psi(disturb500 P forest500 P height500),7.68,7e-04,9,102.1,2.64,0
p(SURVEY)psi(disturb500 P water P ele P height500 P distRoad),7.69,7e-04,11,97.72,-5.99,1
p(SURVEY)psi(ndvi500 P distRoad),7.69,7e-04,8,104.27,0,0
p(cloudCover)psi(ndvi500 P ele),7.7,7e-04,5,110.65,3.22,1
p(SURVEY)psi(disturb500 P height500),7.72,7e-04,8,104.29,3.85,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P height500 P distRoad),7.72,7e-04,14,91.02,4.94,1
p(cloudCover)psi(disturb500 P forest500 P und),7.72,7e-04,6,108.57,1.31,0
p()psi(disturb500 P forest500 P ndvi500 P water),7.73,7e-04,6,108.57,5.36,1
p()psi(disturb500 P forest500 P water P distRoad),7.73,7e-04,6,108.57,3.78,1
p(cloudCover)psi(forest500 P water P ele P distRoad),7.73,7e-04,7,106.45,0,1
p(cloudCover)psi(forest500 P ndvi500 P water P height500 P distRoad),7.75,6e-04,8,104.32,0,0
p(cloudCover)psi(disturb500 P ndvi500 P und),7.77,6e-04,6,108.62,5.56,1
