Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb100 P forest100 P ele),0,0.1141,8,489.88,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P ele),0.77,0.0775,9,488.49,0,0
p(observer1 P start)psi(disturb100 P forest100 P water P ele),0.95,0.0709,9,488.66,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P water P ele P height100 P distRoad),1.06,0.0671,12,482.17,5.81,0
p(observer1 P start)psi(disturb100 P forest100 P und P water P ele),1.86,0.045,10,487.39,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P ele),1.89,0.0444,9,489.6,0,0
p(observer1 P start)psi(disturb100 P forest100 P ele P distRoad),1.93,0.0434,9,489.64,0,0
p(observer1 P start)psi(disturb100 P forest100 P ele P height100),2.07,0.0405,9,489.78,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P ele),2.08,0.0404,10,487.61,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P ele P height100),2.57,0.0316,10,488.1,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P ele P distRoad),2.75,0.0288,10,488.28,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P water P ele),2.79,0.0283,10,488.32,0,0
p(observer1 P start)psi(disturb100 P forest100 P water P ele P distRoad),2.83,0.0277,10,488.36,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),3.02,0.0252,11,486.35,0,0
p(observer1 P start)psi(disturb100 P forest100 P water P ele P height100),3.12,0.024,10,488.65,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P water P ele P distRoad),3.76,0.0174,11,487.09,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P water P ele P height100),3.87,0.0165,11,487.2,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P ele P height100),3.89,0.0163,11,487.22,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P ele P distRoad),3.9,0.0163,10,489.43,5.57,0
p(observer1 P start)psi(disturb100 P forest100 P ele P height100 P distRoad),3.99,0.0155,10,489.52,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P ele P height100),4.02,0.0153,10,489.55,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P ele P distRoad),4.17,0.0142,11,487.5,0,0
p(observer1 P start)psi(disturb100 P forest100 P und P ele P height100 P distRoad),4.52,0.0119,11,487.85,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P water P ele P distRoad),4.79,0.0104,11,488.12,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P water P ele P height100),4.99,0.0094,11,488.32,5.56,0
p(observer1 P start)psi(disturb100 P forest100 P water P ele P height100 P distRoad),5,0.0094,11,488.33,0,0
p(observer1 P start)psi(disturb100 P ele),5.02,0.0093,7,497.04,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele P height100),5.09,0.009,12,486.2,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele P distRoad),5.13,0.0088,12,486.23,0,0
p(observer1 P start)psi(disturb100 P und P ele),5.62,0.0069,8,495.49,5.53,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P ele P height100 P distRoad),5.94,0.0058,12,487.05,0,0
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P ele P height100 P distRoad),6.01,0.0057,11,489.33,0,0
p(observer1 P start)psi(disturb100 P water P ele),6.33,0.0048,8,496.21,0,0
p(observer1 P start)psi(disturb100 P und P water P ele),6.89,0.0036,9,494.6,0,0
