covnames,sum.wgt,ER
und,0.4021,0.672520488375983
water,0.6997,2.33000333000333
ele,0.5975,1.48447204968944
height100,0.768,3.31034482758621
height500,0,0
disturb100,0,0
disturb500,0.4573,0.842638658559057
distRoad,0.6894,2.21957501609788
forest100,0,0
forest1500,0,0
forest500,0.6962,2.2916392363397
forest1000,0,0
ndvi100,0,0
ndvi500,0.935,14.3846153846154
