covnames,sum.wgt,ER
und,1.0932,-11.7296137339056
water,0.6655,1.98953662182362
ele,0.7083,2.42817963661296
height100,0.7336,2.75375375375375
height500,0,0
disturb100,0,0
disturb500,0.726,2.64963503649635
distRoad,0.6465,1.82885431400283
forest100,0,0
forest1500,0.8385,5.19195046439629
forest500,0,0
forest1000,0,0
ndvi100,0,0
ndvi500,1.0276,-37.2318840579709
