covnames,sum.wgt,ER
und,1.3788,-3.63991552270327
water,1.3788,-3.63991552270327
ele,1.3788,-3.63991552270327
height100,0.6894,2.21957501609788
height500,0.6894,2.21957501609788
disturb100,0,0
disturb500,1.3788,-3.63991552270327
distRoad,0.6212,1.63991552270327
forest100,1.3788,-3.63991552270327
forest1500,0,0
forest500,0,0
forest1000,1.3788,-3.63991552270327
ndvi100,1.3788,-3.63991552270327
ndvi500,0,0
