Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(forest500 P ndvi500 P distRoad),5.93,0.0042,9,109.77,3.98,0
p(SURVEY)psi(ndvi500 P water P distRoad),5.95,0.0042,9,109.79,4.67,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height100 P distRoad),6.02,0.004,13,101.01,5.27,1
p(SURVEY)psi(ndvi500 P ele P distRoad),6.02,0.004,9,109.86,0,0
p(SURVEY)psi(ndvi500 P und P distRoad),6.03,0.004,9,109.88,3.58,0
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P height100),6.18,0.0037,12,103.41,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P distRoad),6.18,0.0037,12,103.41,4.67,1
p(SURVEY)psi(disturb500 P forest500 P water),6.2,0.0037,9,110.04,4.72,1
p(SURVEY)psi(forest500 P ele P distRoad),6.23,0.0036,9,110.07,4.86,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P height100),6.26,0.0036,11,105.72,4.47,1
p(SURVEY)psi(forest500 P ndvi500 P height100 P distRoad),6.27,0.0036,10,107.93,0,0
p(SURVEY)psi(forest500 P water P distRoad),6.29,0.0035,9,110.13,5.81,0
p(SURVEY)psi(forest500 P und P height100 P distRoad),6.32,0.0035,10,107.98,4.45,0
p(SURVEY)psi(forest500 P water P height100 P distRoad),6.36,0.0034,10,108.02,0,0
p(SURVEY)psi(und P water P distRoad),6.41,0.0033,9,110.26,3.11,0
p(SURVEY)psi(ndvi500 P ele P height100 P distRoad),6.42,0.0033,10,108.08,2.5,0
p(SURVEY)psi(ndvi500 P und P height100 P distRoad),6.43,0.0033,10,108.09,5.41,0
p(SURVEY)psi(ndvi500 P water P height100 P distRoad),6.45,0.0033,10,108.11,0,0
p(SURVEY)psi(water P ele P distRoad),6.47,0.0032,9,110.31,5.56,0
p(SURVEY)psi(forest500 P und P distRoad),6.47,0.0032,9,110.31,5.93,0
p(SURVEY)psi(disturb500 P forest500 P water P distRoad),6.48,0.0032,10,108.14,2.29,1
p(SURVEY)psi(disturb500 P forest500 P ele P distRoad),6.48,0.0032,10,108.14,5.92,1
p(SURVEY)psi(disturb500 P ele P height100 P distRoad),6.48,0.0032,10,108.14,4.82,1
p(SURVEY)psi(forest500 P ele P height100),6.55,0.0031,9,110.39,5.41,0
p(SURVEY)psi(disturb500 P height100 P distRoad),6.57,0.0031,9,110.41,2.01,1
p(SURVEY)psi(und P water P height100 P distRoad),6.58,0.003,10,108.24,5.61,0
p(SURVEY)psi(water P ele P height100 P distRoad),6.63,0.003,10,108.29,5.23,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P distRoad),6.63,0.003,11,106.09,0,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P distRoad),6.63,0.003,11,106.09,3.68,1
p(SURVEY)psi(und P ele P distRoad),6.68,0.0029,9,110.52,4.33,0
p(SURVEY)psi(und P ele P height100 P distRoad),6.69,0.0029,10,108.35,4.13,0
p(SURVEY)psi(disturb500 P distRoad),6.85,0.0027,8,112.85,3.43,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P distRoad),6.87,0.0026,10,108.53,0,1
p(SURVEY)psi(disturb500 P und P distRoad),6.91,0.0026,9,110.75,5.76,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P height100),6.94,0.0025,13,101.94,3.6,1
p(SURVEY)psi(disturb500 P und P water P ele P distRoad),7.05,0.0024,11,106.51,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P distRoad),7.1,0.0023,12,104.33,2.06,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),7.1,0.0023,12,104.33,3.23,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height100),7.16,0.0023,12,104.4,4.3,1
p(SURVEY)psi(disturb500 P ndvi500 P water P distRoad),7.26,0.0022,10,108.92,5.29,1
p(SURVEY)psi(disturb500 P ndvi500 P height100 P distRoad),7.26,0.0022,10,108.92,4.88,0
p(SURVEY)psi(disturb500 P forest500 P und P water),7.31,0.0021,10,108.97,-0.53,1
p(SURVEY)psi(forest500 P ndvi500 P ele P height100 P distRoad),7.33,0.0021,11,106.79,3.73,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water),7.44,0.002,11,106.89,4.73,1
p(SURVEY)psi(disturb500 P forest500 P und P water P distRoad),7.47,0.002,11,106.93,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P distRoad),7.47,0.002,11,106.93,5.34,1
p(SURVEY)psi(disturb500 P water P ele P height100 P distRoad),7.47,0.002,11,106.93,0,1
p(SURVEY)psi(forest500 P ndvi500 P ele P distRoad),7.47,0.002,10,109.13,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P height100 P distRoad),7.47,0.002,13,102.46,0,1
p(SURVEY)psi(forest500 P und P ele P height100 P distRoad),7.54,0.0019,11,107,5.3,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P distRoad),7.55,0.0019,12,104.78,5.96,1
p(SURVEY)psi(disturb500 P forest500 P height100 P distRoad),7.64,0.0018,10,109.3,1.82,1
p(SURVEY)psi(disturb500 P water P height100 P distRoad),7.64,0.0018,10,109.3,0,1
p(SURVEY)psi(disturb500 P water P distRoad),7.64,0.0018,9,111.48,0,0
p(SURVEY)psi(forest500 P water P ele P height100 P distRoad),7.66,0.0018,11,107.12,3.59,0
p(SURVEY)psi(disturb500 P und P ele P height100 P distRoad),7.85,0.0016,11,107.3,5.96,0
p(SURVEY)psi(forest500 P ndvi500 P water P distRoad),7.86,0.0016,10,109.52,0,0
p(SURVEY)psi(disturb500 P forest500 P und P ele P distRoad),7.88,0.0016,11,107.33,4.55,1
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P distRoad),7.88,0.0016,11,107.33,5.21,1
p(SURVEY)psi(disturb500 P forest500 P water P height100 P distRoad),7.88,0.0016,11,107.33,0,1
p(SURVEY)psi(forest500 P ndvi500 P ele P height100),7.9,0.0016,10,109.56,0,0
p(SURVEY)psi(),7.91,0.0016,6,118.19,5.21,0
p(SURVEY)psi(ndvi500),7.92,0.0016,7,116.07,4.18,0
p(SURVEY)psi(forest500 P ndvi500 P und P distRoad),7.92,0.0016,10,109.58,5.12,0
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P distRoad),7.96,0.0015,12,105.19,1.07,0
p(SURVEY)psi(ndvi500 P water P ele P distRoad),8.01,0.0015,10,109.67,0,0
p(SURVEY)psi(disturb500 P forest500 P water P height100),8.01,0.0015,10,109.67,4.02,1
p(SURVEY)psi(ele),8.02,0.0015,7,116.16,4.89,0
p(SURVEY)psi(forest500 P ele),8.02,0.0015,8,114.03,4.22,0
p(SURVEY)psi(ndvi500 P und P water P distRoad),8.03,0.0015,10,109.68,0,0
p(SURVEY)psi(disturb500),8.03,0.0015,7,116.18,0,1
p(SURVEY)psi(forest500 P ndvi500 P height100),8.04,0.0015,9,111.88,0,0
p(SURVEY)psi(ndvi500 P und P ele P distRoad),8.08,0.0014,10,109.74,5.94,0
p(SURVEY)psi(forest500 P ndvi500 P ele),8.09,0.0014,9,111.93,3.34,0
p(SURVEY)psi(forest500 P water P ele P distRoad),8.18,0.0014,10,109.84,0,0
p(SURVEY)psi(forest500 P ndvi500 P und P height100 P distRoad),8.23,0.0013,11,107.69,0,0
p(SURVEY)psi(ndvi500 P ele),8.26,0.0013,8,114.26,3.34,0
p(SURVEY)psi(disturb500 P forest500 P water P ele P distRoad),8.28,0.0013,11,107.74,5.48,1
p(SURVEY)psi(forest500 P und P ele P distRoad),8.3,0.0013,10,109.96,5.37,0
p(SURVEY)psi(forest500 P ndvi500 P water P height100 P distRoad),8.31,0.0013,11,107.76,5.27,0
p(SURVEY)psi(disturb500 P ndvi500 P und P height100 P distRoad),8.31,0.0013,11,107.77,4.06,1
p(SURVEY)psi(forest500 P und P water P distRoad),8.36,0.0013,10,110.01,0,0
p(SURVEY)psi(forest500 P und P water P height100 P distRoad),8.37,0.0012,11,107.83,3.48,0
p(SURVEY)psi(disturb500 P und P height100 P distRoad),8.39,0.0012,10,110.04,3.25,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height100 P distRoad),8.42,0.0012,12,105.66,3.15,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height100),8.42,0.0012,11,107.88,5.86,1
p(SURVEY)psi(ndvi500 P und),8.45,0.0012,8,114.45,-0.18,0
p(SURVEY)psi(ndvi500 P und P ele P height100 P distRoad),8.46,0.0012,11,107.92,5.45,0
p(SURVEY)psi(ndvi500 P water P ele P height100 P distRoad),8.49,0.0012,11,107.94,4.22,0
p(SURVEY)psi(ndvi500 P und P water P height100 P distRoad),8.51,0.0012,11,107.96,5.17,0
p(SURVEY)psi(height100),8.55,0.0011,7,116.69,0,0
p(SURVEY)psi(und P water P ele P distRoad),8.56,0.0011,10,110.22,1.74,0
p(SURVEY)psi(forest500 P ndvi500 P und P height100),8.59,0.0011,10,110.25,-1.08,0
p(SURVEY)psi(ele P height100),8.61,0.0011,8,114.61,0,0
p(SURVEY)psi(forest500 P und P ele P height100),8.63,0.0011,10,110.29,3.32,0
p(SURVEY)psi(disturb500 P und),8.67,0.0011,8,114.68,3.26,0
p(SURVEY)psi(disturb500 P und P water P height100 P distRoad),8.68,0.0011,11,108.14,3.51,0
p(SURVEY)psi(disturb500 P forest500 P ele P height100 P distRoad),8.68,0.0011,11,108.14,5.64,1
p(SURVEY)psi(forest500 P water P ele P height100),8.7,0.0011,10,110.36,3.33,0
p(SURVEY)psi(und P water P ele P height100 P distRoad),8.71,0.001,11,108.17,5.83,0
p(SURVEY)psi(disturb500 P ndvi500 P und P distRoad),8.81,0.001,10,110.47,-0.23,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P height100 P distRoad),8.85,0.001,13,103.84,0,1
p(SURVEY)psi(disturb500 P ndvi500 P distRoad),9.01,9e-04,9,112.85,2.32,1
p(SURVEY)psi(ndvi500 P height100),9.03,9e-04,8,115.03,5.41,0
p(SURVEY)psi(disturb500 P height100),9.04,9e-04,8,115.04,0,0
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100 P distRoad),9.07,9e-04,11,108.53,0,1
p(SURVEY)psi(disturb500 P und P water P distRoad),9.11,9e-04,10,110.77,5.87,0
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),9.27,8e-04,12,106.51,-2.73,1
p(SURVEY)psi(disturb500 P forest500 P water P ele P height100 P distRoad),9.27,8e-04,12,106.51,5.78,1
p(SURVEY)psi(disturb500 P und P water P ele P height100 P distRoad),9.27,8e-04,12,106.51,5,1
p(SURVEY)psi(forest500),9.3,8e-04,7,117.45,0,0
p(SURVEY)psi(ndvi500 P ele P height100),9.31,8e-04,9,113.15,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),9.34,8e-04,13,104.33,5.67,1
p(SURVEY)psi(ndvi500 P und P height100),9.35,8e-04,9,113.2,1.3,0
p(SURVEY)psi(forest500 P height100),9.37,8e-04,8,115.37,0,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele P height100 P distRoad),9.43,7e-04,12,106.66,4.26,0
p(SURVEY)psi(disturb500 P forest500 P und P height100 P distRoad),9.46,7e-04,11,108.92,5.21,1
p(SURVEY)psi(forest500 P ndvi500 P water P ele P height100 P distRoad),9.55,7e-04,12,106.79,4.55,0
p(SURVEY)psi(disturb500 P und P height100),9.56,7e-04,9,113.4,3.04,0
p(SURVEY)psi(forest500 P ndvi500 P water P ele P distRoad),9.57,7e-04,11,109.03,4.18,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele P distRoad),9.57,7e-04,11,109.03,0,0
p(SURVEY)psi(forest500 P ndvi500 P water P height100),9.57,7e-04,10,111.23,1.6,0
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P distRoad),9.69,6e-04,12,106.93,4.55,1
p(SURVEY)psi(disturb500 P forest500 P und P water P height100 P distRoad),9.69,6e-04,12,106.93,0.93,1
p(SURVEY)psi(water),9.71,6e-04,7,117.86,5.32,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P height100 P distRoad),9.73,6e-04,14,102.46,5.48,1
p(SURVEY)psi(forest500 P und P water P ele P height100 P distRoad),9.75,6e-04,12,106.99,0,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele P height100),9.79,6e-04,11,109.24,0.38,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P height100 P distRoad),9.79,6e-04,13,104.78,5.96,1
p(SURVEY)psi(ndvi500 P und P ele),9.81,6e-04,9,113.66,0.92,0
p(SURVEY)psi(und),9.81,6e-04,7,117.96,4.24,0
p(SURVEY)psi(und P ele),9.85,6e-04,8,115.85,0.26,0
p(SURVEY)psi(und P height100),9.9,6e-04,8,115.9,1.33,0
p(SURVEY)psi(forest500 P ndvi500 P und P water P distRoad),9.94,6e-04,11,109.4,5.01,0
p(SURVEY)psi(und P ele P height100),9.97,6e-04,9,113.81,1.49,0
p(SURVEY)psi(disturb500 P water),9.99,6e-04,8,116,0,1
p(SURVEY)psi(water P ele),10.01,5e-04,8,116.02,4.04,0
p(SURVEY)psi(forest500 P ndvi500 P water P ele P height100),10.02,5e-04,11,109.47,0,0
p(SURVEY)psi(ndvi500 P water),10.04,5e-04,8,116.04,4.48,0
p(SURVEY)psi(disturb500 P ele),10.08,5e-04,8,116.09,0,0
p(SURVEY)psi(disturb500 P ndvi500),10.09,5e-04,8,116.09,0,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P height100),10.09,5e-04,11,109.55,-1.34,0
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),10.1,5e-04,12,107.33,0,1
p(SURVEY)psi(forest500 P water P ele),10.12,5e-04,9,113.96,3.31,0
p(SURVEY)psi(ndvi500 P und P water P ele P distRoad),10.13,5e-04,11,109.59,5.6,0
p(SURVEY)psi(forest500 P und P ele),10.14,5e-04,9,113.98,2.95,0
p(SURVEY)psi(forest500 P ndvi500 P und P ele),10.21,5e-04,10,111.87,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P height100 P distRoad),10.22,5e-04,11,109.67,4.88,1
p(SURVEY)psi(disturb500 P ele P height100),10.24,5e-04,9,114.08,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height100),10.24,5e-04,11,109.7,2,1
p(SURVEY)psi(forest500 P ndvi500 P water P ele),10.27,5e-04,10,111.93,5.46,0
p(SURVEY)psi(forest500 P und P water P ele P distRoad),10.3,5e-04,11,109.76,0,0
p(SURVEY)psi(forest500 P ndvi500 P und P water P height100 P distRoad),10.34,5e-04,12,107.58,5.8,0
p(SURVEY)psi(ndvi500 P water P ele),10.41,4e-04,9,114.25,4.54,0
p(SURVEY)psi(water P height100),10.48,4e-04,8,116.48,4.72,0
p(SURVEY)psi(disturb500 P und P ele P height100),10.54,4e-04,10,112.2,2.41,1
p(SURVEY)psi(ndvi500 P und P water),10.56,4e-04,9,114.4,-0.2,0
p(SURVEY)psi(ndvi500 P und P water P ele P height100 P distRoad),10.6,4e-04,12,107.83,0,0
p(SURVEY)psi(disturb500 P und P water P ele P height100),10.61,4e-04,11,110.07,2.87,0
p(SURVEY)psi(ndvi500 P und P ele P height100),10.64,4e-04,10,112.3,0.88,0
p(SURVEY)psi(disturb500 P und P ele),10.65,4e-04,9,114.49,2.96,1
p(SURVEY)psi(water P ele P height100),10.7,4e-04,9,114.54,0,0
p(SURVEY)psi(forest500 P und P water P ele P height100),10.8,4e-04,11,110.25,4.1,0
p(SURVEY)psi(disturb500 P forest500 P height100),10.8,4e-04,9,114.64,0,0
p(SURVEY)psi(disturb500 P ndvi500 P und),10.83,4e-04,9,114.67,1.34,0
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P height100),10.93,3e-04,12,108.16,3.59,1
p(SURVEY)psi(disturb500 P water P height100),11.08,3e-04,9,114.92,0,1
p(SURVEY)psi(disturb500 P ndvi500 P height100),11.1,3e-04,9,114.94,0,0
p(SURVEY)psi(forest500 P water),11.1,3e-04,8,117.11,0,0
p(SURVEY)psi(ndvi500 P water P height100),11.19,3e-04,9,115.03,4.61,0
p(SURVEY)psi(disturb500 P und P water P height100),11.19,3e-04,10,112.85,5.11,1
p(SURVEY)psi(forest500 P und),11.23,3e-04,8,117.23,5.08,0
p(SURVEY)psi(forest500 P und P height100),11.25,3e-04,9,115.09,5.34,0
p(SURVEY)psi(disturb500 P forest500 P und P ele P height100 P distRoad),11.32,3e-04,12,108.56,4.58,1
p(SURVEY)psi(forest500 P water P height100),11.33,3e-04,9,115.17,5.53,0
p(SURVEY)psi(ndvi500 P und P water P height100),11.39,3e-04,10,113.05,1.54,0
p(SURVEY)psi(und P water),11.47,3e-04,8,117.48,4.5,0
p(SURVEY)psi(ndvi500 P water P ele P height100),11.49,3e-04,10,113.14,4.66,1
p(SURVEY)psi(disturb500 P forest500 P und P height100),11.51,3e-04,10,113.17,3.02,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele P height100 P distRoad),11.67,2e-04,13,106.66,4.35,0
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele P height100),11.69,2e-04,12,108.92,-0.39,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele P distRoad),11.72,2e-04,12,108.95,4.3,0
p(SURVEY)psi(und P water P height100),11.84,2e-04,9,115.68,3.28,0
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P height100 P distRoad),11.9,2e-04,13,106.89,0,0
p(SURVEY)psi(und P water P ele),11.93,2e-04,9,115.77,1.41,1
p(SURVEY)psi(disturb500 P water P ele),11.97,2e-04,9,115.81,5.74,1
p(SURVEY)psi(ndvi500 P und P water P ele),11.99,2e-04,10,113.65,0.75,0
p(SURVEY)psi(disturb500 P ndvi500 P und P height100),12,2e-04,10,113.66,2.76,0
p(SURVEY)psi(disturb500 P und P water),12,2e-04,9,115.84,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P height100),12.09,2e-04,12,109.32,5.5,1
p(SURVEY)psi(disturb500 P ndvi500 P water),12.12,2e-04,9,115.96,0,0
p(SURVEY)psi(und P water P ele P height100),12.14,2e-04,10,113.8,1.65,0
p(SURVEY)psi(disturb500 P ndvi500 P ele),12.19,2e-04,9,116.03,0,0
p(SURVEY)psi(forest500 P und P water P ele),12.26,2e-04,10,113.92,4.74,0
p(SURVEY)psi(disturb500 P forest500 P und P water P height100),12.37,2e-04,11,111.83,0.18,1
p(SURVEY)psi(forest500 P ndvi500 P und P water P ele),12.41,2e-04,11,111.87,1.03,0
p(SURVEY)psi(disturb500 P und P water P ele),12.63,1e-04,10,114.28,4.58,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height100),12.72,1e-04,11,112.17,5.25,0
p(SURVEY)psi(ndvi500 P und P water P ele P height100),12.82,1e-04,11,112.27,1.47,0
p(SURVEY)psi(disturb500 P ndvi500 P und P ele),12.83,1e-04,10,114.49,2.02,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100),13.11,1e-04,10,114.77,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P height100),13.24,1e-04,10,114.9,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height100),13.71,1e-04,11,113.17,0.67,0
p(SURVEY)psi(disturb500 P water P ele P height100),13.79,1e-04,10,115.45,0,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele),14.15,1e-04,10,115.81,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water),14.17,1e-04,10,115.83,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P height100),14.59,1e-04,12,111.83,1.17,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele),14.8,0,11,114.25,4.72,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height100),15.3,0,11,114.76,0,1
