Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(forest1000 P und P ele P distRoad),2.25,0.0098,6,245.71,4.22,1
p()psi(ndvi500 P und P ele P distRoad),2.25,0.0098,6,245.71,5.57,1
p(SURVEY P start)psi(disturb500 P und P ele P distRoad),2.28,0.0096,11,234.93,0,1
p(start)psi(disturb500 P und P ele P distRoad),2.34,0.0094,7,243.67,0,1
p(SURVEY)psi(ndvi500 P und P ele P distRoad),2.44,0.0089,10,237.28,3.88,1
p(SURVEY P start)psi(disturb500 P water P distRoad),2.6,0.0082,10,237.44,5.82,1
p(SURVEY)psi(disturb500 P height500 P distRoad),2.61,0.0082,9,239.64,4.36,1
p()psi(forest1000 P und P distRoad),2.78,0.0075,5,248.35,4.05,1
p()psi(ndvi500 P und P distRoad),2.78,0.0075,5,248.35,0.98,1
p(SURVEY)psi(forest1000 P und P water P ele P distRoad),2.81,0.0074,11,235.46,2.05,0
p(start)psi(disturb500 P water P distRoad),2.9,0.0071,6,246.36,0,0
p(SURVEY)psi(forest1000 P und P distRoad),2.91,0.007,9,239.94,5.19,1
p(SURVEY)psi(ndvi500 P und P distRoad),2.91,0.007,9,239.94,5.24,0
p()psi(disturb500 P ndvi500 P height500 P distRoad),2.96,0.0069,6,246.42,0,1
p()psi(disturb500 P water P height500 P distRoad),2.96,0.0069,6,246.42,4.92,0
p(SURVEY)psi(disturb500 P distRoad),3.02,0.0067,8,242.21,2.29,1
p(SURVEY P start)psi(und P water P ele P distRoad),3.03,0.0066,11,235.68,3.81,1
p(SURVEY P start)psi(und P distRoad),3.05,0.0066,9,240.08,4.78,1
p(SURVEY)psi(disturb500 P forest1000 P water P distRoad),3.1,0.0064,10,237.95,0,1
p(SURVEY P start)psi(disturb500 P und P water P height500 P distRoad),3.23,0.006,12,233.66,4.23,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P distRoad),3.26,0.0059,11,235.91,0,1
p()psi(disturb500 P ndvi500 P und P height500 P distRoad),3.29,0.0058,7,244.62,4.22,0
p(start)psi(und P distRoad),3.32,0.0057,5,248.88,5.85,1
p(SURVEY P start)psi(disturb500 P forest1000 P distRoad),3.4,0.0055,10,238.25,4.28,1
p(SURVEY P start)psi(disturb500 P ndvi500 P distRoad),3.41,0.0055,10,238.26,4.97,1
p()psi(disturb500 P ele P distRoad),3.47,0.0053,5,249.03,0,0
p()psi(forest1000 P und P water P ele P distRoad),3.47,0.0053,7,244.81,0,1
p(SURVEY)psi(disturb500 P ele P distRoad),3.48,0.0053,9,240.51,0,0
p(start)psi(disturb500 P forest1000 P distRoad),3.62,0.0049,6,247.08,1.93,1
p()psi(und P height500 P distRoad),3.64,0.0049,5,249.21,5.53,0
p()psi(disturb500 P ndvi500 P water P distRoad),3.67,0.0048,6,247.13,2.91,1
p(start)psi(disturb500 P water P height500 P distRoad),3.78,0.0046,7,245.12,0,1
p(SURVEY P start)psi(disturb500 P water P ele P distRoad),3.8,0.0045,11,236.44,5.21,1
p(start)psi(und P height500 P distRoad),3.84,0.0044,6,247.3,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P distRoad),3.97,0.0041,7,245.31,0,1
p(start)psi(disturb500 P distRoad),4.09,0.0039,5,249.66,5.12,0
p(start)psi(disturb500 P und P water P height500 P distRoad),4.19,0.0037,8,243.38,1.37,1
p()psi(ndvi500 P und P water P distRoad),4.19,0.0037,6,247.65,4.3,0
p(SURVEY)psi(forest1000 P und P water P distRoad),4.22,0.0037,10,239.07,0,0
p(SURVEY)psi(und P water P ele P distRoad),4.22,0.0037,10,239.07,3.08,1
p(start)psi(ndvi500 P und P ele P distRoad),4.23,0.0036,7,245.56,1.47,1
p(SURVEY P start)psi(ndvi500 P und P ele P distRoad),4.23,0.0036,11,236.87,4.79,1
p(SURVEY)psi(ndvi500 P und P water P distRoad),4.29,0.0035,10,239.14,5.03,1
p(SURVEY P start)psi(forest1000 P und P ele P distRoad),4.3,0.0035,11,236.95,3.16,1
p()psi(disturb500 P ndvi500 P water P ele P height500),4.37,0.0034,7,245.71,5.32,1
p(start)psi(disturb500 P forest1000 P ndvi500 P water P distRoad),4.42,0.0033,8,243.62,0,1
p(SURVEY P start)psi(forest1000 P und P distRoad),4.45,0.0033,10,239.3,4.04,0
p(SURVEY P start)psi(ndvi500 P und P distRoad),4.45,0.0033,10,239.3,5.01,1
p(start)psi(disturb500 P ndvi500 P water P ele P height500 P distRoad),4.49,0.0032,9,241.52,3.89,1
p(SURVEY)psi(disturb500 P ndvi500 P water P distRoad),4.49,0.0032,10,239.34,3.78,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height500),4.52,0.0032,11,237.16,1.39,1
p(start)psi(disturb500 P forest1000 P und P water P distRoad),4.52,0.0031,8,243.71,2.07,1
p(start)psi(und P water P distRoad),4.6,0.003,6,248.06,5.11,1
p(start)psi(forest1000 P und P distRoad),4.62,0.003,6,248.08,3.17,0
p(start)psi(ndvi500 P und P distRoad),4.62,0.003,6,248.08,0.38,0
p(SURVEY)psi(forest1000 P ndvi500 P und P ele P distRoad),4.64,0.003,11,237.28,4.21,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P height500 P distRoad),4.68,0.0029,12,235.1,3.19,1
p()psi(disturb500 P ele P height500 P distRoad),4.71,0.0029,6,248.17,0,1
p(SURVEY P start)psi(disturb500 P distRoad),4.79,0.0027,9,241.82,4.94,1
p()psi(forest1000 P ndvi500 P und P distRoad),4.89,0.0026,6,248.35,0,1
p()psi(forest1000 P und P water P distRoad),4.89,0.0026,6,248.35,4.17,1
p()psi(und P water P ele P distRoad),4.89,0.0026,6,248.35,3.95,1
p()psi(und P water P height500 P distRoad),4.89,0.0026,6,248.35,3.4,0
p(SURVEY P start)psi(ndvi500 P und P water P distRoad),4.92,0.0026,11,237.56,4.03,1
p(SURVEY P start)psi(forest1000 P und P water P distRoad),4.99,0.0025,11,237.64,2.24,0
p(start)psi(forest1000 P und P ele P distRoad),5.03,0.0024,7,246.36,3.66,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P ele P distRoad),5.04,0.0024,12,235.46,0,1
p(start)psi(disturb500 P forest1000 P ele P height500 P distRoad),5.05,0.0024,8,244.24,1.5,1
p()psi(disturb500 P ndvi500 P water P height500 P distRoad),5.09,0.0024,7,246.42,3.2,1
p(SURVEY)psi(forest1000 P ndvi500 P und P distRoad),5.09,0.0024,10,239.94,5.52,1
p(SURVEY P start)psi(forest1000 P und P water P ele P distRoad),5.11,0.0023,12,235.54,1.7,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P distRoad),5.37,0.0021,11,238.01,5.27,1
p(SURVEY P start)psi(disturb500 P ele P distRoad),5.38,0.002,10,240.22,5.65,0
p(SURVEY)psi(und P height500 P distRoad),5.47,0.002,9,242.5,2.23,1
p(start)psi(disturb500 P ele P distRoad),5.48,0.0019,6,248.94,3.96,1
p(SURVEY)psi(ndvi500 P und P water P ele P distRoad),5.54,0.0019,11,238.18,4.76,1
p(SURVEY P start)psi(disturb500 P forest1000 P ele P distRoad),5.6,0.0018,11,238.25,3.04,1
p()psi(disturb500 P ndvi500 P und P water P ele P height500),5.61,0.0018,8,244.81,0.9,1
p(SURVEY P start)psi(forest1000 P ndvi500 P und P distRoad),5.76,0.0017,11,238.41,0,1
p(SURVEY P start)psi(disturb500 P ele P height500 P distRoad),5.77,0.0017,11,238.41,4.46,1
p()psi(disturb500 P und P ele P height500 P distRoad),5.97,0.0015,7,247.3,4.73,1
p(start)psi(ndvi500 P und P water P distRoad),6.07,0.0014,7,247.41,5.3,1
p(start)psi(forest1000 P und P water P distRoad),6.09,0.0014,7,247.43,4.89,0
p(start)psi(disturb500 P ndvi500 P water P distRoad),6.14,0.0014,7,247.48,1.46,1
p()psi(forest1000 P ndvi500 P und P ele P distRoad),6.14,0.0014,7,247.48,5.46,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele P height500 P distRoad),6.23,0.0013,14,232.15,4.83,1
p()psi(forest1000 P ndvi500 P und P water P distRoad),6.32,0.0013,7,247.65,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P height500),6.41,0.0012,12,236.84,4.62,1
p(SURVEY P start)psi(forest1000 P ndvi500 P und P water P ele P distRoad),6.42,0.0012,13,234.6,1.02,1
p(SURVEY P start)psi(forest1000 P ndvi500 P und P ele P distRoad),6.45,0.0012,12,236.87,0,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P distRoad),6.49,0.0012,11,239.14,4.63,1
p()psi(disturb500 P forest1000 P ndvi500 P water P ele P height500),6.52,0.0012,8,245.71,4.04,1
p(SURVEY P start)psi(disturb500 P und P water P distRoad),6.67,0.0011,11,239.32,4.61,1
p(start)psi(und P water P ele P distRoad),6.69,0.0011,7,248.02,5.05,1
p(start)psi(forest1000 P ndvi500 P und P distRoad),6.74,0.001,7,248.08,4.07,1
p()psi(disturb500 P ndvi500 P ele P height500 P distRoad),6.84,0.001,7,248.17,3.1,1
p(start)psi(und P water P height500 P distRoad),6.84,0.001,7,248.18,0,1
p(start)psi(disturb500 P ndvi500 P water P height500 P distRoad),6.89,0.001,8,246.08,4.11,1
p()psi(und P ele P height500),6.98,9e-04,5,252.54,1.84,1
p(SURVEY)psi(disturb500 P water P ele P height500 P distRoad),7,9e-04,11,239.64,2.44,1
p()psi(ndvi500 P und P water P ele P distRoad),7.01,9e-04,7,248.35,1.23,1
p(SURVEY)psi(und P ele P height500),7.02,9e-04,9,244.05,1.65,1
p(SURVEY)psi(disturb500 P forest1000 P ele P distRoad),7.08,9e-04,10,241.92,5.01,1
p()psi(disturb500 P forest1000 P ele P distRoad),7.1,9e-04,6,250.56,5.41,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P height500 P distRoad),7.13,9e-04,13,235.31,0,1
p(SURVEY P start)psi(ndvi500 P und P water P ele P distRoad),7.14,8e-04,12,237.56,1.2,1
p(start)psi(forest1000 P ndvi500 P und P ele P distRoad),7.17,8e-04,8,246.36,4.53,1
p(start)psi(disturb500 P forest1000 P water P ele P height500 P distRoad),7.21,8e-04,9,244.24,5.57,1
p(start)psi(disturb500 P ndvi500 P water P ele P height500),7.31,8e-04,8,246.5,4.7,1
p(SURVEY P start)psi(und P height500 P distRoad),7.33,8e-04,10,242.17,0,1
p()psi(forest1000 P ndvi500 P und P water P ele P distRoad),7.41,7e-04,8,246.6,4.37,1
p()psi(disturb500 P ndvi500 P water P ele P height500 P distRoad),7.41,7e-04,8,246.6,0,1
p(SURVEY P start)psi(disturb500 P und P ele P height500 P distRoad),7.43,7e-04,12,237.85,5.25,1
p(SURVEY)psi(disturb500 P und P water P ele P height500 P distRoad),7.45,7e-04,12,237.87,1.46,1
p(SURVEY)psi(disturb500 P forest1000 P ndvi500 P und P distRoad),7.52,7e-04,11,240.16,1.71,1
p(start)psi(disturb500 P water P ele P distRoad),7.61,7e-04,7,248.94,1.67,0
p()psi(disturb500 P height500 P distRoad),7.62,7e-04,5,253.19,4.8,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P height500),7.64,7e-04,12,238.06,4.21,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele P height500),7.68,6e-04,13,235.86,4.71,1
p(start)psi(disturb500 P ndvi500 P und P water P ele P height500),7.68,6e-04,9,244.71,1.82,1
p()psi(disturb500 P ndvi500 P water P ele P distRoad),7.7,6e-04,7,249.03,0,1
p(SURVEY P start)psi(und P ele P height500 P distRoad),7.74,6e-04,11,240.39,4.55,1
p(SURVEY P start)psi(disturb500 P ndvi500 P height500 P distRoad),7.77,6e-04,11,240.42,4.94,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P height500 P distRoad),7.86,6e-04,11,240.51,1.95,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele P distRoad),7.87,6e-04,13,236.06,4.91,1
p(start)psi(disturb500 P und P height500 P distRoad),7.9,6e-04,7,249.24,5.02,1
p(SURVEY)psi(disturb500 P forest1000 P ndvi500 P water P ele P height500),7.91,6e-04,12,238.34,-0.13,1
p()psi(und P ele),7.92,6e-04,4,255.57,2.24,0
p(SURVEY P start)psi(disturb500 P water P ele P height500 P distRoad),7.99,6e-04,12,238.41,4.82,1
p(start)psi(disturb500 P ndvi500 P distRoad),8.13,5e-04,6,251.59,5.15,1
p(SURVEY P start)psi(ndvi500 P water P distRoad),8.16,5e-04,10,243.01,0,1
p(SURVEY P start)psi(forest1000 P ndvi500 P und P water P distRoad),8.16,5e-04,12,238.58,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P distRoad),8.2,5e-04,12,238.63,4.52,1
p(start)psi(forest1000 P ndvi500 P und P water P distRoad),8.22,5e-04,8,247.41,1.82,1
p()psi(ndvi500 P ele P distRoad),8.27,5e-04,5,253.83,0,0
p(SURVEY)psi(ndvi500 P ele P distRoad),8.51,4e-04,9,245.53,4.69,0
p()psi(disturb500 P forest1000 P ndvi500 P und P distRoad),8.55,4e-04,7,249.88,4.87,1
p()psi(ndvi500 P water P ele P distRoad),8.75,4e-04,6,252.21,4.96,1
p(start)psi(disturb500 P forest1000 P water P ele P distRoad),8.79,4e-04,8,247.98,0,1
p(start)psi(forest1000 P und P water P ele P distRoad),8.83,4e-04,8,248.02,0,1
p(start)psi(ndvi500 P und P water P ele P distRoad),8.83,4e-04,8,248.02,5.01,1
p(SURVEY P start)psi(forest1000 P ndvi500 P water P ele P height500),8.89,4e-04,12,239.31,4.81,0
p(SURVEY P start)psi(und P ele P height500),8.93,3e-04,10,243.78,5.07,1
p(SURVEY)psi(und P ele),8.94,3e-04,8,248.13,0,1
p(SURVEY P start)psi(und P water P ele P height500 P distRoad),9,3e-04,12,239.43,5.45,0
p(start)psi(und P ele P height500),9.02,3e-04,6,252.48,1.52,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele P height500 P distRoad),9.04,3e-04,12,239.46,1.53,1
p(start)psi(disturb500 P forest1000 P ele P distRoad),9.13,3e-04,7,250.46,5.76,1
p(start)psi(disturb500 P ndvi500 P ele P height500 P distRoad),9.14,3e-04,8,248.33,0,1
p(SURVEY)psi(forest1000 P ndvi500 P water P ele P height500),9.16,3e-04,11,241.81,4.46,1
p(SURVEY)psi(ndvi500 P und P ele P height500),9.2,3e-04,10,244.05,3.34,1
p()psi(forest1000 P und P ele),9.22,3e-04,5,254.79,1.02,0
p()psi(water P ele P height500),9.22,3e-04,5,254.79,0,1
p()psi(forest1000 P ndvi500 P water P ele P height500),9.22,3e-04,7,250.56,5.04,1
p(SURVEY)psi(forest1000 P ndvi500 P ele P distRoad),9.24,3e-04,10,244.09,1.54,1
p(start)psi(forest1000 P ndvi500 P water P ele P height500),9.32,3e-04,8,248.51,0,1
p(SURVEY)psi(forest1000 P und P ele),9.37,3e-04,9,246.4,4.14,0
p()psi(disturb500 P und P water P ele P height500 P distRoad),9.5,3e-04,8,248.69,0,1
p()psi(disturb500 P und P height500 P distRoad),9.57,3e-04,6,253.03,3.39,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P distRoad),9.58,3e-04,12,240,1.79,1
p(start)psi(disturb500 P height500 P distRoad),9.62,2e-04,6,253.08,5.97,1
p(SURVEY)psi(und P water P ele P height500 P distRoad),9.67,2e-04,11,242.32,4.86,1
p(SURVEY P start)psi(ndvi500 P water P ele P distRoad),9.73,2e-04,11,242.38,0,1
p(SURVEY)psi(disturb500 P ndvi500 P height500 P distRoad),9.85,2e-04,10,244.7,5.75,1
p()psi(disturb500 P ndvi500 P ele P height500),9.89,2e-04,6,253.35,5.26,1
p()psi(ndvi500 P und P ele P height500),9.89,2e-04,6,253.35,0,1
p()psi(ndvi500 P water P ele P height500),9.89,2e-04,6,253.35,4.71,1
p(SURVEY)psi(und P water P height500 P distRoad),9.95,2e-04,10,244.79,1.7,1
p()psi(ndvi500 P und P water P ele P height500 P distRoad),10.01,2e-04,8,249.21,0,1
p(SURVEY)psi(disturb500 P ndvi500 P ele P height500),10.02,2e-04,10,244.86,4.84,1
p(SURVEY)psi(ndvi500 P water P ele P height500),10.02,2e-04,10,244.86,0,1
p(SURVEY)psi(disturb500 P ndvi500 P und P height500 P distRoad),10.05,2e-04,11,242.69,0,1
p(SURVEY)psi(water P ele P height500),10.05,2e-04,9,247.08,5.77,1
p()psi(disturb500 P ele P height500),10.16,2e-04,5,255.73,5.19,1
p(SURVEY P start)psi(ndvi500 P ele P distRoad),10.17,2e-04,10,245.01,0,0
p(SURVEY P start)psi(disturb500 P water P height500 P distRoad),10.18,2e-04,11,242.83,3.04,1
p()psi(disturb500 P und P water P ele P distRoad),10.22,2e-04,7,251.56,4.57,1
p(SURVEY)psi(disturb500 P und P water P ele P distRoad),10.22,2e-04,11,242.87,0,1
p(SURVEY)psi(disturb500 P ele P height500),10.23,2e-04,9,247.26,4.76,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P ele P height500),10.26,2e-04,12,240.69,0,1
p(SURVEY P start)psi(und P water P height500 P distRoad),10.3,2e-04,11,242.95,5.18,0
p()psi(water P height500 P distRoad),10.32,2e-04,5,255.88,4.76,1
p(SURVEY P start)psi(ndvi500 P und P ele P height500),10.35,2e-04,11,242.99,1.73,0
p()psi(forest1000 P ndvi500 P ele P distRoad),10.37,2e-04,6,253.83,1.08,1
p(start)psi(forest1000 P ndvi500 P und P water P ele P distRoad),10.38,2e-04,9,247.41,5.15,1
p(SURVEY P start)psi(disturb500 P und P water P ele P distRoad),10.52,2e-04,12,240.95,0,1
p(SURVEY)psi(disturb500 P water P height500 P distRoad),10.66,1e-04,10,245.5,3.81,1
p()psi(disturb500 P und P ele P height500),10.69,1e-04,6,254.15,0,1
p(start)psi(disturb500 P und P water P ele P height500 P distRoad),10.73,1e-04,9,247.76,5.36,1
p(SURVEY)psi(ndvi500 P und P height500),10.75,1e-04,9,247.78,1.52,1
p(SURVEY)psi(disturb500 P und P ele P height500),10.82,1e-04,10,245.67,5.5,1
p()psi(ele P height500),10.83,1e-04,4,258.48,0,1
p(start)psi(ndvi500 P water P ele P distRoad),10.85,1e-04,7,252.18,4.01,1
p()psi(forest1000 P ndvi500 P und P water P ele P height500),10.86,1e-04,8,250.05,3.43,1
p(start)psi(ndvi500 P ele P distRoad),10.87,1e-04,6,254.33,0,1
p(SURVEY)psi(ele P height500),10.91,1e-04,8,250.1,1.33,1
p()psi(ndvi500 P und P height500),10.94,1e-04,5,256.5,2.4,1
p()psi(disturb500 P ndvi500 P distRoad),10.94,1e-04,5,256.5,5.08,1
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),10.94,1e-04,12,241.37,4.66,1
p()psi(forest1000 P ndvi500 P und P height500),11.01,1e-04,6,254.47,1.54,1
p(start)psi(disturb500 P ndvi500 P und P water P ele P height500 P distRoad),11.01,1e-04,10,245.86,1.64,0
p(SURVEY P start)psi(water P ele P height500),11.07,1e-04,10,245.91,5.38,1
p(start)psi(ndvi500 P und P ele P height500),11.11,1e-04,7,252.44,1.34,1
p(SURVEY P start)psi(disturb500 P forest1000 P ndvi500 P water P ele P height500),11.13,1e-04,13,239.31,4.81,1
p(SURVEY)psi(disturb500 P und P ele P height500 P distRoad),11.16,1e-04,11,243.81,4.73,1
p()psi(ndvi500 P water P height500 P distRoad),11.17,1e-04,6,254.63,4.42,1
p(SURVEY)psi(und P water P ele P height500),11.17,1e-04,10,246.02,5.4,1
p()psi(disturb500 P ndvi500 P und P ele P height500),11.21,1e-04,7,252.54,1.8,1
p()psi(ndvi500 P und P water P ele P height500),11.21,1e-04,7,252.54,5.99,1
p(start)psi(water P ele P height500),11.21,1e-04,6,254.67,0.62,1
p(SURVEY P start)psi(disturb500 P forest1000 P und P ele P distRoad),11.22,1e-04,12,241.64,4.44,1
p(SURVEY P start)psi(disturb500 P height500 P distRoad),11.23,1e-04,10,246.08,3.53,1
p(SURVEY)psi(forest1000 P ele P height500),11.25,1e-04,9,248.28,5.7,1
p(start)psi(forest1000 P ndvi500 P water P ele P distRoad),11.32,1e-04,8,250.51,1.07,1
p()psi(disturb500 P forest1000 P und P ele P distRoad),11.37,1e-04,7,252.7,0,1
p(SURVEY)psi(water P distRoad),11.39,1e-04,8,250.58,0,0
p()psi(forest1000 P ele P height500),11.4,1e-04,5,256.97,5.11,1
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height500),11.4,1e-04,11,244.05,5.05,1
p(SURVEY P start)psi(forest1000 P ndvi500 P water P distRoad),11.43,1e-04,11,244.08,4.75,1
p(SURVEY)psi(disturb500 P ndvi500 P distRoad),11.46,1e-04,9,248.49,0,1
p(start)psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),11.51,1e-04,9,248.53,4.58,1
p(SURVEY)psi(ndvi500 P und P ele P height500 P distRoad),11.51,1e-04,11,244.16,0,0
p(start)psi(und P ele P height500 P distRoad),11.52,1e-04,7,252.85,0,0
p()psi(water P distRoad),11.52,1e-04,4,259.17,0,0
p(start)psi(forest1000 P ndvi500 P ele P distRoad),11.54,1e-04,7,252.88,4.98,1
p(SURVEY P start)psi(forest1000 P ndvi500 P und P water P ele P height500),11.6,1e-04,13,239.78,4.55,1
p(start)psi(forest1000 P ndvi500 P water P distRoad),11.74,1e-04,7,253.07,1.98,1
p(SURVEY P start)psi(ndvi500 P und P height500),11.77,1e-04,10,246.61,5.7,1
p(SURVEY)psi(distRoad),11.79,1e-04,7,253.12,0,0
p(SURVEY)psi(forest1000 P ndvi500 P ele P height500),11.87,1e-04,10,246.72,2.07,1
p()psi(distRoad),11.94,1e-04,3,261.66,0,0
p()psi(forest1000 P ndvi500 P ele P height500),11.96,1e-04,6,255.42,5.33,0
p()psi(und P water P ele P height500),11.96,1e-04,6,255.42,1.46,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele P height500),11.96,1e-04,11,244.6,4.89,1
p(start)psi(ndvi500 P water P ele P height500),11.96,1e-04,7,253.29,4.87,1
p(start)psi(disturb500 P ndvi500 P ele P height500),11.96,1e-04,7,253.3,4.91,1
p(SURVEY P start)psi(ndvi500 P water P ele P height500),11.96,1e-04,11,244.61,4.7,1
p()psi(disturb500 P und P water P ele P height500),12.02,1e-04,7,253.35,3.18,1
p(SURVEY)psi(disturb500 P ndvi500 P water P height500 P distRoad),12.05,1e-04,11,244.7,-0.28,1
p(start)psi(forest1000 P ndvi500 P und P water P ele P height500),12.07,1e-04,9,249.1,0,1
p(SURVEY P start)psi(forest1000 P ndvi500 P water P ele P distRoad),12.12,1e-04,12,242.54,0,1
p(SURVEY P start)psi(disturb500 P ele P height500),12.16,1e-04,10,247.01,5.56,1
p(start)psi(disturb500 P ele P height500),12.22,1e-04,6,255.68,4.83,1
p(SURVEY)psi(disturb500 P und P water P ele P height500),12.22,1e-04,11,244.86,2.73,1
p(SURVEY)psi(ndvi500 P und P water P ele P height500),12.22,1e-04,11,244.86,5.2,0
p()psi(disturb500 P water P ele P height500),12.27,1e-04,6,255.73,5.03,1
p(SURVEY)psi(disturb500 P forest1000 P ele P height500 P distRoad),12.3,1e-04,11,244.95,1.67,1
p(start)psi(disturb500 P und P water P ele P distRoad),12.31,1e-04,8,251.5,0,1
p(SURVEY)psi(ndvi500 P und),12.32,1e-04,8,251.51,5.04,1
p()psi(forest1000 P ndvi500 P und P water P height500),12.34,1e-04,7,253.67,5.92,1
p(start)psi(ndvi500 P und P height500),12.41,1e-04,6,255.87,5.62,1
p(SURVEY)psi(disturb500 P water P ele P height500),12.41,1e-04,10,247.26,0,1
p(SURVEY P start)psi(ndvi500 P und P ele P height500 P distRoad),12.41,1e-04,12,242.84,0,1
p(SURVEY)psi(forest1000 P ndvi500 P und P ele P height500),12.47,1e-04,11,245.12,0,1
p(SURVEY P start)psi(water P distRoad),12.57,1e-04,9,249.6,0,0
p(SURVEY P start)psi(ele P height500),12.63,1e-04,9,249.65,5.55,1
p(start)psi(disturb500 P und P ele P height500 P distRoad),12.63,1e-04,8,251.82,1.75,1
p(SURVEY)psi(forest1000 P und P ele P height500),12.66,1e-04,10,247.5,1.7,1
p(SURVEY)psi(forest1000 P water P ele P height500),12.66,1e-04,10,247.5,5.58,1
p()psi(forest1000 P ndvi500 P und P ele P height500),12.66,1e-04,7,253.99,2.5,1
p(SURVEY P start)psi(disturb500 P und P ele P height500),12.68,1e-04,11,245.33,4.97,1
p(SURVEY P start)psi(forest1000 P water P ele P height500),12.69,1e-04,11,245.33,0,1
p(start)psi(disturb500 P und P ele P height500),12.73,1e-04,7,254.06,1.54,1
p()psi(forest1000 P und P ele P height500),12.74,1e-04,6,256.2,0,1
