Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb500 P ndvi500 P und P water P height100),8.25,0.0017,10,210.28,0,1
p(start)psi(disturb500 P ndvi500 P water P ele P distRoad),8.28,0.0017,8,214.66,4.79,1
p(observer1 P start)psi(disturb500 P ndvi500 P water),8.28,0.0017,8,214.66,1.39,0
p(observer1 P start)psi(disturb500 P forest1000 P ele P height100),8.29,0.0017,9,212.5,4.04,1
p(start)psi(disturb500 P ndvi500 P und P water P ele P height100 P distRoad),8.31,0.0017,10,210.34,1.5,0
p(start)psi(forest1000 P ndvi500 P und P distRoad),8.34,0.0017,7,216.86,0.42,0
p(observer1 P start)psi(forest1000 P ndvi500 P height100 P distRoad),8.37,0.0016,9,212.58,0,1
p(start)psi(forest1000 P ndvi500 P und P water P height100 P distRoad),8.42,0.0016,9,212.63,1.97,1
p(observer1 P start)psi(disturb500 P ndvi500 P und P water),8.43,0.0016,9,212.64,0.27,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),8.44,0.0016,11,208.27,1.99,1
p(start)psi(disturb500 P forest1000 P ndvi500 P distRoad),8.45,0.0016,7,216.97,5.6,0
p(start)psi(ndvi500 P und P ele P height100),8.46,0.0016,7,216.98,0,0
p(observer1 P start)psi(disturb500 P ndvi500 P water P distRoad),8.47,0.0016,9,212.69,-0.51,1
p(observer1 P start)psi(disturb500 P ele P height100),8.51,0.0015,8,214.88,0,0
p(start)psi(disturb500 P ndvi500 P und P water P height100),8.54,0.0015,8,214.91,4.4,1
p(observer1 P start)psi(disturb500 P forest1000 P und P water P height100 P distRoad),8.54,0.0015,11,208.37,0.26,1
p(start)psi(forest1000 P ndvi500 P und P water P distRoad),8.61,0.0015,8,214.98,5.15,1
p(start)psi(disturb500 P ndvi500 P water),8.62,0.0015,6,219.27,5.45,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P height100 P distRoad),8.63,0.0014,11,208.46,3.21,1
p(start)psi(disturb500 P ndvi500 P water P distRoad),8.66,0.0014,7,217.18,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P height100 P distRoad),8.7,0.0014,10,210.73,3.2,1
p(start)psi(disturb500 P ele),8.73,0.0014,5,221.48,0,0
p(start)psi(forest1000 P ndvi500 P height100 P distRoad),8.76,0.0014,7,217.28,0,0
p(observer1 P start)psi(disturb500 P water P ele),8.81,0.0013,8,215.18,0,0
p(observer1 P start)psi(forest1000 P ndvi500 P und P height100),8.81,0.0013,9,213.02,0,1
p(start)psi(ndvi500 P und P water P height100 P distRoad),8.82,0.0013,8,215.2,4.88,1
p(start)psi(disturb500 P ndvi500 P und P water),8.87,0.0013,7,217.39,5.02,1
p(observer1 P start)psi(disturb500 P und P ele),8.91,0.0013,8,215.29,0,0
p(observer1 P start)psi(ndvi500 P ele P height100),8.95,0.0012,8,215.33,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P water),8.98,0.0012,7,217.5,5.84,1
p(start)psi(ndvi500 P und P height100 P distRoad),9.04,0.0012,7,217.56,0,1
p(start)psi(ele P height100),9.06,0.0012,5,221.81,0,0
p(observer1 P start)psi(forest1000 P ndvi500 P und P height100 P distRoad),9.09,0.0011,10,211.12,3.35,1
p(observer1 P start)psi(water P ele P height100),9.12,0.0011,8,215.5,5.67,0
