covnames,sum.wgt,ER
und,0.9996,2499.00000000028
water,0.9996,2499.00000000028
ele,0.9996,2499.00000000028
height100,0,0
height500,0,0
disturb100,0.0249,0.0255358424776946
disturb500,0.9747,38.5256916996048
distRoad,0,0
forest100,0.8003,4.00751126690035
forest1500,0.1695,0.204093919325707
forest500,0.0298,0.0307153164296021
forest1000,0.0537,0.0567473317129874
ndvi100,2e-04,0.0002000400080016
ndvi500,0.9994,1665.66666666654
