covnames,sum.wgt,ER
und,1.4516,-3.21434898139947
water,1.4516,-3.21434898139947
ele,1.4516,-3.21434898139947
height100,0.7258,2.64697301239971
height500,0.7258,2.64697301239971
disturb100,0,0
disturb500,1.4516,-3.21434898139947
distRoad,0.5484,1.21434898139947
forest100,1.4516,-3.21434898139947
forest1500,0,0
forest500,0,0
forest1000,1.4516,-3.21434898139947
ndvi100,0,0
ndvi500,1.4516,-3.21434898139947
