Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0,0.2299,12,300.75,4.66,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0.49,0.18,14,296.74,4.56,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0.72,0.1606,11,303.69,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0.76,0.1569,11,303.74,1.57,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0.83,0.1517,10,306.01,0,1
p(observer1 P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),1.29,0.1207,13,299.8,0.96,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),16.46,1e-04,11,319.43,4.81,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),23.22,0,10,328.4,5.63,0
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),24.2,0,12,324.95,3.63,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),24.61,0,14,320.86,2.22,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),24.9,0,11,327.87,4.41,1
p(observer1 P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),25.24,0,13,323.75,3.59,1
