covnames,sum.wgt,ER
und,1.0752,-14.2978723404255
water,1.0752,-14.2978723404255
ele,1.0752,-14.2978723404255
height100,0.2796,0.38811771238201
height500,0.7956,3.89236790606654
disturb100,0,0
disturb500,1.0752,-14.2978723404255
distRoad,0.9248,12.2978723404255
forest100,0,0
forest1500,0,0
forest500,1.0752,-14.2978723404255
forest1000,0,0
ndvi100,0,0
ndvi500,1.0752,-14.2978723404255
