Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(forest500 P ndvi500 P ele P distRoad),3.781,0.0051,7,617.62,0,0
p(cloudCover)psi(disturb100 P forest500 P und P height500),3.807,0.005,7,617.64,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),3.86,0.0049,9,613.39,0,0
p(cloudCover)psi(disturb100 P forest500 P water P height500),3.864,0.0049,7,617.7,5.67,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P height500),3.867,0.0049,9,613.4,0,0
p(cloudCover)psi(disturb100 P forest500 P height500),3.918,0.0047,6,619.88,0,0
p(cloudCover)psi(forest500 P ndvi500 P water P height500 P distRoad),3.929,0.0047,8,615.62,0,0
p(cloudCover)psi(forest500 P ndvi500 P water P ele P height500),3.968,0.0046,8,615.66,0,0
p(cloudCover)psi(forest500 P ele P height500 P distRoad),3.979,0.0046,7,617.82,0,0
p(cloudCover)psi(forest500 P ndvi500 P water P ele P distRoad),4.037,0.0045,8,615.73,0,0
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P distRoad),4.048,0.0044,9,613.58,0,0
p(cloudCover)psi(forest500 P und P water P ele P height500 P distRoad),4.166,0.0042,9,613.7,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P ele P distRoad),4.198,0.0041,9,613.73,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P height500 P distRoad),4.222,0.0041,8,615.91,0,0
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500),4.259,0.004,9,613.79,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P water P ele P distRoad),4.265,0.004,9,613.8,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P water P height500 P distRoad),4.319,0.0039,9,613.85,0,0
p(cloudCover)psi(forest500 P water P ele P height500 P distRoad),4.329,0.0039,8,616.02,4.61,0
p(cloudCover)psi(disturb100 P forest500 P und P water P height500),4.387,0.0037,8,616.08,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P height500 P distRoad),4.39,0.0037,9,613.92,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P ele P distRoad),4.396,0.0037,8,616.09,0,0
p(cloudCover)psi(forest500 P ndvi500 P und P water P height500 P distRoad),4.489,0.0036,9,614.02,0,0
p(cloudCover)psi(disturb100 P forest500 P water P ele),4.572,0.0034,7,618.41,5.64,0
p(cloudCover)psi(disturb100 P forest500 P und P ele),4.601,0.0034,7,618.44,0,0
p(cloudCover)psi(disturb100 P forest500 P water P distRoad),4.724,0.0032,7,618.56,1.87,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele P distRoad),4.798,0.003,10,612.15,0,0
p(cloudCover)psi(disturb100 P forest500 P und P distRoad),4.803,0.003,7,618.64,5.9,0
p(cloudCover)psi(disturb100 P forest500 P und P water P ele),4.807,0.003,8,616.5,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P ele P height500),4.863,0.003,8,616.56,0,0
p(cloudCover)psi(forest500 P ndvi500 P und P ele P height500 P distRoad),4.897,0.0029,9,614.43,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P ele P height500),4.906,0.0029,9,614.44,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P water P ele P height500),4.93,0.0029,9,614.46,0,0
p(cloudCover)psi(disturb100 P forest500 P distRoad),4.933,0.0028,6,620.89,0,0
p(cloudCover)psi(disturb100 P forest500 P ele),5.056,0.0027,6,621.02,0,0
p(cloudCover)psi(disturb100 P forest500 P und P ele P distRoad),5.063,0.0027,8,616.76,0,0
p(cloudCover)psi(disturb100 P forest500 P und P height500 P distRoad),5.092,0.0026,8,616.79,5.38,0
p(cloudCover)psi(disturb100 P forest500 P und P water P distRoad),5.102,0.0026,8,616.79,5.7,0
p(cloudCover)psi(disturb100 P forest500 P height500 P distRoad),5.145,0.0026,7,618.98,5.77,0
p(cloudCover)psi(disturb100 P forest500 P und P water P ele P distRoad),5.171,0.0025,9,614.7,0,0
p(cloudCover)psi(disturb100 P forest500 P und P ele P height500),5.229,0.0025,8,616.92,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P height500 P distRoad),5.255,0.0024,10,612.6,0,0
p(cloudCover)psi(forest500 P ndvi500 P ele P height500 P distRoad),5.275,0.0024,8,616.97,0,0
p(cloudCover)psi(disturb100 P und P water P distRoad),5.287,0.0024,7,619.12,0,0
p(cloudCover)psi(disturb100 P forest500 P water P ele P distRoad),5.357,0.0023,8,617.05,0,0
p(cloudCover)psi(water P ele),5.385,0.0023,5,623.45,0,0
p(cloudCover)psi(disturb100 P forest500 P water P ele P height500),5.413,0.0022,8,617.11,0,0
p(cloudCover)psi(disturb100 P forest500 P ele P distRoad),5.422,0.0022,7,619.26,0,0
p(cloudCover)psi(und P water P ele),5.428,0.0022,6,621.39,0,0
p(cloudCover)psi(disturb100 P forest500 P water P height500 P distRoad),5.468,0.0022,8,617.16,0,0
p(cloudCover)psi(und P water P ele P distRoad),5.596,0.002,7,619.43,0,0
p(cloudCover)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),5.604,0.002,9,615.13,0,0
p(cloudCover)psi(disturb100 P forest500 P und P water P ele P height500),5.614,0.002,9,615.14,0,0
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),5.626,0.002,10,612.97,0,0
p(cloudCover)psi(disturb100 P forest500 P ele P height500),5.647,0.002,7,619.48,0,0
p(cloudCover)psi(und P ele P distRoad),5.658,0.002,6,621.62,0,0
p(cloudCover)psi(disturb100 P forest500 P und P ele P height500 P distRoad),5.756,0.0019,9,615.29,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele P height500),5.762,0.0019,10,613.11,0,0
p(cloudCover)psi(und P ele),5.779,0.0019,5,623.85,0,0
p(cloudCover)psi(disturb100 P forest500 P und P water P height500 P distRoad),5.878,0.0018,9,615.41,5.77,0
p(cloudCover)psi(water P ele P distRoad),5.895,0.0018,6,621.86,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P ele P height500 P distRoad),6.027,0.0016,10,613.37,0,0
p(cloudCover)psi(disturb100 P forest500 P ele P height500 P distRoad),6.029,0.0016,8,617.72,0,0
p(cloudCover)psi(und P ele P height500 P distRoad),6.115,0.0016,7,619.95,0,0
p(cloudCover)psi(ndvi500 P water P ele),6.121,0.0016,6,622.08,0,0
p(cloudCover)psi(disturb100 P und P distRoad),6.137,0.0016,6,622.1,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P water P ele P height500 P distRoad),6.147,0.0016,10,613.5,0,0
