Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P height100),0,0.3536,10,232.49,5.67,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P height100),1.65,0.155,11,231.94,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P height100 P distRoad),1.65,0.155,11,231.94,2.68,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P height100),2.2,0.1176,11,232.49,3.83,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P ele P height100 P distRoad),2.63,0.0949,12,230.7,1.92,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P height100),4.42,0.0387,12,232.49,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P height100 P distRoad),4.42,0.0387,12,232.49,3.03,1
p(SURVEY P cloudCover)psi(forest100 P und P ele P height100),7.49,0.0084,11,237.77,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P height100 P distRoad),8.03,0.0064,12,236.09,3.92,1
p(SURVEY P cloudCover)psi(ndvi500 P ele P height100),8.21,0.0058,10,240.7,4.16,1
p(SURVEY P cloudCover)psi(forest100 P und P ele P height100 P distRoad),8.41,0.0053,12,236.47,3.7,1
p(SURVEY P cloudCover)psi(forest100 P und P water P ele P height100),8.77,0.0044,12,236.83,6,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P ele P height100),9.9,0.0025,12,237.96,4.22,1
p(SURVEY P cloudCover)psi(ndvi500 P und P ele P height100),10.15,0.0022,11,240.43,0,1
p(SURVEY P cloudCover)psi(forest100 P water P ele P height100),11.62,0.0011,11,241.91,5,1
p(SURVEY P cloudCover)psi(disturb500 P forest100 P ndvi500 P und P ele),11.75,0.001,12,239.82,2.21,1
p(SURVEY P cloudCover)psi(forest100 P ele P height100),12.31,8e-04,10,244.8,0,1
p(SURVEY P cloudCover)psi(forest100 P und P water P ele P height100 P distRoad),12.57,7e-04,13,238.4,5.91,1
p(SURVEY P cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),12.65,6e-04,13,238.47,1.78,1
p(SURVEY P cloudCover)psi(forest100 P water),12.78,6e-04,9,247.45,5.59,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P ele P height100),12.96,5e-04,13,238.78,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P ele P height100),13.58,4e-04,11,243.87,0,1
p(SURVEY P cloudCover)psi(forest100 P water P ele P height100 P distRoad),13.67,4e-04,12,241.74,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P ele P height100 P distRoad),13.93,3e-04,13,239.75,2.46,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P ele P height100),14.22,3e-04,12,242.29,5.76,1
p(SURVEY P cloudCover)psi(forest100 P water P ele),14.34,3e-04,10,246.83,1.74,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P ele),14.46,3e-04,11,244.75,4.77,1
p(SURVEY P cloudCover)psi(forest100 P ele P height100 P distRoad),14.51,3e-04,11,244.8,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P ele P distRoad),14.93,2e-04,12,243,0,0
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water),14.96,2e-04,10,247.45,0,1
p(SURVEY P cloudCover)psi(forest100 P und P water),15.03,2e-04,10,247.52,0,1
p(SURVEY P cloudCover)psi(forest100 P und),15.26,2e-04,9,249.93,1.83,1
p(SURVEY P cloudCover)psi(forest100 P und P water P ele),15.36,2e-04,11,245.65,4.94,1
p(SURVEY P cloudCover)psi(disturb500 P ndvi500 P und P distRoad),15.58,1e-04,11,245.87,3.54,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water),15.79,1e-04,11,246.08,5.36,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P distRoad),15.82,1e-04,12,243.88,0,0
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P ele P height100 P distRoad),15.93,1e-04,14,239.49,0,1
p(SURVEY P cloudCover)psi(disturb500 P forest100 P ndvi500 P water P distRoad),15.96,1e-04,12,244.02,5.21,1
p(SURVEY P cloudCover)psi(forest100 P und P ele P distRoad),16.01,1e-04,11,246.29,0,1
p(SURVEY P cloudCover)psi(forest100 P und P ele),16.01,1e-04,10,248.5,0,1
p(SURVEY P cloudCover)psi(forest100 P water P distRoad),16.1,1e-04,10,248.59,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P height100 P distRoad),16.13,1e-04,13,241.96,0.8,1
p(SURVEY P cloudCover)psi(forest100 P ele P distRoad),16.23,1e-04,10,248.72,2.42,0
p(SURVEY P cloudCover)psi(forest100 P water P ele P distRoad),16.55,1e-04,11,246.83,0,1
p(SURVEY P cloudCover)psi(forest100 P und P distRoad),16.58,1e-04,10,249.07,0,0
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und),16.77,1e-04,10,249.26,-3.09,1
p(SURVEY P cloudCover)psi(forest100 P und P water P ele P distRoad),16.96,1e-04,12,245.02,3.76,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P distRoad),17.16,1e-04,11,247.45,5.42,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P ele),17.37,1e-04,11,247.65,2.63,1
p(SURVEY P cloudCover)psi(und P water P ele P height100 P distRoad),17.51,1e-04,12,245.57,5.07,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P water P ele P height100 P distRoad),17.53,1e-04,13,243.35,3.41,1
p(SURVEY P cloudCover)psi(forest100 P und P water P distRoad),17.74,0,11,248.03,4.92,1
p(SURVEY P cloudCover)psi(ndvi500 P height100),17.94,0,9,252.61,4.59,0
p(SURVEY P cloudCover)psi(forest100),18.1,0,8,254.93,0,0
p(SURVEY P cloudCover)psi(disturb500 P forest100 P ndvi500 P water),18.21,0,11,248.5,2.31,1
p(SURVEY P cloudCover)psi(forest100 P height100),18.28,0,9,252.95,0,0
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P ele P distRoad),18.41,0,13,244.23,0,1
p(SURVEY P cloudCover)psi(forest100 P ndvi500 P und P water P ele),18.42,0,12,246.48,5.59,1
p(SURVEY P cloudCover)psi(forest100 P ele),18.6,0,9,253.27,0,1
p(SURVEY P cloudCover)psi(ndvi500 P water),18.71,0,9,253.38,5.98,0
p(SURVEY P cloudCover)psi(ndvi500 P und P water P ele P height100 P distRoad),18.74,0,13,244.56,5.93,1
