covnames,sum.wgt,ER
und,0.9998,4999.00000000055
water,0.9998,4999.00000000055
ele,0.9998,4999.00000000055
height100,0,0
height500,0,0
disturb100,0.075,0.0810810810810811
disturb500,0.9248,12.2978723404255
distRoad,0,0
forest100,0.787,3.69483568075117
forest1500,0.0218,0.0222858311183807
forest500,0.191,0.236093943139679
forest1000,0.3638,0.571832756994656
ndvi100,6e-04,0.000600360216129678
ndvi500,0.9992,1248.99999999996
