covnames,sum.wgt,ER
und,0.677,2.09597523219814
water,0.4346,0.768659356207994
ele,0.5485,1.21483942414175
height100,0.7732,3.40917107583774
height500,0,0
disturb100,0,0
disturb500,1.0284,-36.2112676056338
distRoad,0.498,0.99203187250996
forest100,0,0
forest1500,0,0
forest500,0.8694,6.65696784073507
forest1000,0,0
ndvi100,0,0
ndvi500,0.5914,1.44738130200685
