Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb500 P forest1000 P water P ele),0,0.1149,6,66.81,1.33,1
p()psi(disturb500 P forest1000 P water P ele P distRoad),0.74,0.0792,7,65.43,0,1
p(cloudCover)psi(disturb500 P forest1000 P water P ele),1.81,0.0465,7,66.49,1.13,1
p(start)psi(disturb500 P forest1000 P water P ele P distRoad),1.88,0.0449,8,64.42,1.88,1
p(cloudCover)psi(disturb500 P forest1000 P water P ele P distRoad),2.49,0.0331,8,65.03,1.56,1
p()psi(forest1000 P water P ele),3.45,0.0205,5,72.37,5.56,1
p()psi(forest1000 P ndvi500 P water P ele),3.49,0.0201,6,70.3,3.55,1
p()psi(forest1000 P und P water P ele P distRoad),3.77,0.0174,7,68.46,1.16,1
p(start P cloudCover)psi(disturb500 P forest1000 P water P ele),3.82,0.017,8,66.36,1.59,0
p()psi(forest1000 P ndvi500 P und P water P ele),3.9,0.0164,7,68.58,4.4,1
p()psi(forest1000 P water P ele P distRoad),3.92,0.0161,6,70.73,2.39,1
p(start P cloudCover)psi(disturb500 P forest1000 P water P ele P distRoad),3.93,0.0161,9,64.3,4.78,1
p()psi(disturb500 P forest1000 P und P water P ele),4.02,0.0154,7,68.7,1.45,1
p(start)psi(disturb500 P forest1000 P ndvi500 P water P ele),4.23,0.0139,8,66.77,4.29,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),4.58,0.0117,9,64.95,0,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P water P ele),4.68,0.0111,8,67.22,5.19,0
p()psi(disturb500 P forest1000 P ndvi500 P water P ele P height100),4.79,0.0105,8,67.33,0,1
p()psi(forest1000 P und P water P ele P height100 P distRoad),4.79,0.0105,8,67.33,1.2,1
p(cloudCover)psi(disturb500 P forest1000 P und P water P ele),4.83,0.0102,8,67.37,0.82,1
p()psi(disturb500 P forest1000 P ndvi500 P water P ele P distRoad),4.92,0.0098,8,67.46,0,1
p(start)psi(disturb500 P forest1000 P und P water P ele P distRoad),4.92,0.0098,9,65.3,1.43,1
p(start)psi(disturb500 P forest1000 P water P ele),4.93,0.0098,7,69.61,5.48,1
p()psi(forest1000 P water P ele P height100),4.96,0.0096,6,71.77,0,1
p()psi(disturb500 P forest1000 P ndvi500 P und P water P ele P height100),5.05,0.0092,9,65.43,2,1
p()psi(forest1000 P und P water P ele),5.06,0.0091,6,71.87,1.11,1
p(cloudCover)psi(forest1000 P und P water P ele P distRoad),5.1,0.009,8,67.64,1.34,1
p()psi(water P ele),5.13,0.0088,4,76.14,5.45,1
p(cloudCover)psi(forest1000 P und P water P ele),5.26,0.0083,7,69.95,1.76,1
p()psi(forest1000 P ndvi500 P und P water P ele P distRoad),5.43,0.0076,8,67.97,5.1,1
p(cloudCover)psi(forest1000 P water P ele),5.45,0.0075,6,72.26,0,1
p(cloudCover)psi(forest1000 P ndvi500 P water P ele),5.49,0.0074,7,70.18,3.23,1
p()psi(disturb500 P forest1000 P und P water P ele P distRoad),5.56,0.0071,8,68.1,0.22,1
p()psi(forest1000 P ndvi500 P water P ele P height100),5.62,0.0069,7,70.3,0,1
p(start)psi(forest1000 P und P water P ele P distRoad),5.91,0.006,8,68.45,0,1
p(start P cloudCover)psi(disturb500 P forest1000 P ndvi500 P water P ele),5.98,0.0058,9,66.36,1.26,1
p()psi(disturb500 P water P ele),6.08,0.0055,5,74.99,3.19,1
p()psi(forest1000 P und P water P ele P height100),6.16,0.0053,7,70.84,4.37,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P water P ele P distRoad),6.2,0.0052,9,66.58,2.76,1
p()psi(disturb500 P forest1000 P ele),6.25,0.0051,5,75.16,2.28,1
p()psi(disturb500 P forest1000 P ndvi500 P water P ele),6.26,0.005,7,70.95,0,1
p()psi(disturb500 P forest1000 P ndvi500 P water P ele P height100 P distRoad),6.43,0.0046,9,66.81,0,1
p(cloudCover)psi(forest1000 P water P ele P distRoad),6.48,0.0045,7,71.17,0,1
p(start P cloudCover)psi(disturb500 P forest1000 P und P water P ele),6.53,0.0044,9,66.9,0.26,1
p(start)psi(water P ele P distRoad),6.58,0.0043,6,73.39,0,1
p(start)psi(disturb500 P forest1000 P und P water P ele),6.62,0.0042,8,69.16,5.91,1
p()psi(forest1000 P ndvi500 P water P ele P height100 P distRoad),6.75,0.0039,8,69.29,5.61,1
p(cloudCover)psi(forest1000 P und P water P ele P height100 P distRoad),6.75,0.0039,9,67.13,1.54,1
p(cloudCover)psi(disturb500 P forest1000 P ele),6.81,0.0038,6,73.62,2.04,1
p()psi(water P ele P height100),6.82,0.0038,5,75.74,0,1
p(start)psi(water P ele),6.84,0.0038,5,75.76,4.24,0
p()psi(disturb500 P forest1000 P ndvi500 P ele),6.98,0.0035,6,73.79,-0.02,1
p()psi(disturb500 P forest1000 P ele P distRoad),7.05,0.0034,6,73.86,4.98,1
p()psi(forest1000 P ndvi500 P water P ele P distRoad),7.09,0.0033,7,71.77,0,1
p()psi(disturb500 P forest1000 P ndvi500 P und P ele),7.19,0.0032,7,71.87,4.26,1
p(cloudCover)psi(disturb500 P forest1000 P und P water P ele P distRoad),7.25,0.0031,9,67.63,2.66,1
p()psi(water P ele P distRoad),7.3,0.003,5,76.22,5.48,0
p(cloudCover)psi(forest1000 P ndvi500 P und P water P ele P distRoad),7.33,0.0029,9,67.71,4.03,1
p(cloudCover)psi(forest1000 P ndvi500 P und P water P ele P height100),7.38,0.0029,9,67.76,1.11,0
p(cloudCover)psi(forest1000 P water P ele P height100),7.46,0.0028,7,72.14,0,1
p(start)psi(forest1000 P und P water P ele P height100 P distRoad),7.47,0.0027,9,67.84,0.61,1
p()psi(forest1000 P ndvi500 P und P water P ele P height100),7.65,0.0025,8,70.19,2.38,1
p()psi(disturb500 P forest1000 P water P ele P height100),7.68,0.0025,7,72.37,4.6,1
p(start)psi(forest1000 P water P ele),7.82,0.0023,6,74.62,4.56,0
p(start)psi(disturb500 P forest1000 P ele),7.84,0.0023,6,74.65,4.17,1
p(start)psi(disturb500 P forest1000 P ndvi500 P und P ele),7.84,0.0023,8,70.38,5.87,0
p()psi(disturb500 P water P ele P distRoad),7.85,0.0023,6,74.65,0,1
p(start)psi(forest1000 P water P ele P distRoad),7.9,0.0022,7,72.58,3.31,1
p(start)psi(forest1000 P und P water P ele),7.98,0.0021,7,72.66,1.81,1
p()psi(ndvi500 P water P ele),8,0.0021,5,76.91,5.04,1
p()psi(und P water P ele),8,0.0021,5,76.91,0,0
p(cloudCover)psi(forest1000 P und P water P ele P height100),8,0.0021,8,70.54,0.56,1
p(start P cloudCover)psi(disturb500 P forest1000 P und P water P ele P distRoad),8.05,0.0021,10,66.24,3,0
p(cloudCover)psi(forest1000 P ndvi500 P und P water P ele),8.06,0.002,8,70.6,2.17,1
p(start)psi(forest1000 P ndvi500 P water P ele P distRoad),8.15,0.002,8,70.69,1.43,1
p()psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),8.2,0.0019,9,68.58,5.42,1
p(start P cloudCover)psi(forest1000 P und P water P ele P distRoad),8.26,0.0018,9,68.64,0.92,1
p()psi(disturb500 P ndvi500 P und),8.3,0.0018,5,77.21,5.06,1
p()psi(disturb500 P forest1000 P und P ele),8.35,0.0018,6,75.16,1.9,1
p(start)psi(disturb500 P forest1000 P ndvi500 P ele),8.37,0.0018,7,73.05,5.72,1
p()psi(disturb500 P forest1000 P ndvi500 P und),8.44,0.0017,6,75.25,4.75,1
p(cloudCover)psi(water P ele),8.46,0.0017,5,77.38,4.05,1
p(start P cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P ele),8.49,0.0016,9,68.87,4.59,0
p(start)psi(forest1000 P water P ele P height100),8.54,0.0016,7,73.22,5.32,1
p(start)psi(disturb500 P forest1000 P ndvi500 P und),8.54,0.0016,7,73.22,1.63,1
p(cloudCover)psi(forest1000 P ndvi500 P water P ele P distRoad),8.6,0.0016,8,71.14,0,1
p()psi(disturb500 P forest1000 P ndvi500 P ele P distRoad),8.63,0.0015,7,73.32,0,1
p(start)psi(disturb500 P ndvi500 P und),8.64,0.0015,6,75.44,5.76,1
p(start)psi(water P ele P height100),8.65,0.0015,6,75.45,2.98,1
p(start P cloudCover)psi(disturb500 P forest1000 P ele),8.67,0.0015,7,73.36,5.69,1
p()psi(disturb500 P water P ele P height100),8.68,0.0015,6,75.49,4.04,1
p(start)psi(und P water P ele P distRoad),8.71,0.0015,7,73.39,0,1
p(start P cloudCover)psi(disturb500 P forest1000 P ndvi500 P ele),8.75,0.0014,8,71.29,2.43,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P ele),8.81,0.0014,7,73.49,5.11,0
p()psi(forest1000 P water P ele P height100 P distRoad),8.82,0.0014,7,73.5,1.74,1
p(start)psi(forest1000 P water P ele P height100 P distRoad),8.82,0.0014,8,71.36,5.91,1
p(start P cloudCover)psi(forest1000 P water P ele P distRoad),8.88,0.0014,8,71.42,1.59,1
p(start)psi(disturb500 P ndvi500),8.9,0.0013,5,77.81,0,0
