surveyLocation,point,observer1,observer2,date,start,cloudCover,weather,recorder,recordingfile,photoFileOriginal,photoFileEdited,editor,species,detectionType,total,estimate,distance,callTime,comment,entered,proofed,occasion
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Chrysophlegma mentale,A,2,0,2,00:29,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Psilopogon australis,A,4,0,3,01:00,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Culicicapa ceylonensis,A,2,0,2,01:48,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Buceros rhinoceros,A,6,0,3,02:28,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Stachyris maculata,A,2,0,3,02:38,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Malacopteron magnirostre,A,1,0,3,04:48,,Indah,,1
Tauk,TTA1-1,Indah,Rikardus,2017-09-28,05:30,40,cerah,YPI Recorder,170928-000.wav,IMG_20170930_141020.jpg,IMG_20180423_104747.jpg,Indah,Pomatorhinus bornensis,A,1,0,4,05:17,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Psilopogon chrysopogon,A,1,0,1,00:29,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Rhipidura perlata,A,3,0,3,00:25,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Turdinus sepiarius,A,2,0,3,01:22,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Iole charlottae,A,2,0,3,01:42,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Psilopogon australis,A,3,0,4,03:30,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Alophoixus phaeocephalus,A,1,0,3,04:18,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Pomatorhinus bornensis,A,1,0,5,05:57,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Pellorneum bicolor,A,1,0,3,06:10,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,Buceros rhinoceros,A,2,0,5,,,Indah,,1
Tauk,TTA1-2,Indah,Rikardus,2017-09-28,06:00,0,cerah,YPI Recorder,170928-001.wav,IMG_20170930_141025.jpg,IMG_20180423_104735.jpg,Indah,unk,A,1,0,4,09:19,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Pycnonotus cyaniventris,A,2,0,2,00:06,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Culicicapa ceylonensis,A,3,0,4,00:18,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,unk,A,1,0,2,00:33,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Psilopogon chrysopogon,A,4,0,4,02:47,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Arachnothera flavigaster,A,1,0,3,03:04,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Alcippe brunneicauda,A,2,0,3,03:40,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Rhipidura perlata,A,1,0,3,05:30,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,unk,A,1,0,2,07:35,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,unk,A,2,0,2,08:04,,Indah,,1
Tauk,TTA1-3,Indah,Rikardus,2017-09-28,06:35,0,cerah,YPI Recorder,170928-002.wav,IMG_20170930_141040.jpg,IMG_20180423_104726.jpg,Indah,Stachyris leucotis,A,1,0,2,09:18,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Alcippe brunneicauda,A,4,0,3,00:35,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Pycnonotus cyaniventris,A,2,0,3,01:31,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,unk,A,1,0,5,02:40,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Dicaeum monticolum,A,1,0,2,03:14,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Microtarsus atriceps,A,1,0,2,03:19,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Psilopogon australis,A,6,0,4,06:06,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Arachnothera hypogrammica,A,1,0,3,08:03,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,Aethopyga temminckii,A,1,0,5,09:13,,Indah,,1
Tauk,TTA1-4,Indah,Rikardus,2017-09-28,07:28,0,cerah,YPI Recorder,170928-003.wav,IMG_20170930_1410431.jpg,IMG_20180423_104712.jpg,Indah,unk,A,2,0,3,,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,Alcippe brunneicauda,A,4,0,3,00:45,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,Anorrhinus galeritus,A,7,1,5,00:53,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,Micropternus brachyurus,A,1,0,3,02:36,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,Orthotomus sericeus,A,2,0,2,04:29,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,unk,A,2,0,3,05:23,,Indah,,1
Tauk,TTA1-5,Indah,Rikardus,2017-09-28,08:05,0,cerah,YPI Recorder,170928-004.wav,IMG_20170930_141103.jpg,IMG_20180423_104652.jpg,Indah,Rhipidura perlata,A,1,0,4,09:35,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,Anorrhinus galeritus,F,2,0,5,00:17,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,Nisaetus alboniger,A,1,0,5,01:05,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,Psilopogon australis,A,3,0,3,01:10,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,unk,A,2,0,3,01:16,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,Psilopogon chrysopogon,A,4,0,5,03:04,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,unk,A,1,0,1,09:04,,Indah,,1
Tauk,TTA1-6,Indah,Rikardus,2017-09-28,08:40,0,cerah,YPI Recorder,170928-005.wav,IMG_20170930_141054.jpg,IMG_20180423_104640.jpg,Indah,Alcippe brunneicauda,A,2,0,4,09:28,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Aegithina tiphia,A,1,0,3,00:40,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Psilopogon henricii,A,1,0,5,01:54,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Turdinus abbotti,A,1,0,2,01:56,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Buceros rhinoceros,A,1,0,2,03:21,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Harpactes kasumba,A,1,0,4,05:28,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Stachyris maculata,A,2,0,5,,,Indah,,1
Tauk,TTA1-7,Indah,Rikardus,2017-09-28,09:17,0,cerah,YPI Recorder,170928-006.wav,IMG_20170930_141116.jpg,IMG_20180423_104630.jpg,Indah,Psilopogon mystacophanos,A,3,0,5,,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Psilopogon chrysopogon,A,2,0,5,00:31,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,unk,A,1,0,5,00:33,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Coracina sumatrensis,A,1,0,2,00:52,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Pomatorhinus bornensis,A,1,0,5,02:23,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Psilopogon australis,A,2,0,4,07:19,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,unk,A,2,0,3,07:32,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Malacopteron magnirostre,A,1,0,4,08:22,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Malacopteron cinereum,A,1,0,3,08:58,,Indah,,1
Tauk,TTA2-1,Indah,Rikardus,2017-09-29,05:30,60,Berawan kemungkinan cerah,YPI Recorder,170929-001.wav,IMG_20170930_141633.jpg,IMG_20180423_104615.jpg,Indah,Oriolus xanthonotus,A,1,0,5,09:40,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Malacopteron cinereum,A,2,0,4,00:13,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Rhipidura perlata,A,2,0,3,00:59,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Psilopogon mystacophanos,A,2,0,3,01:13,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,unk,A,2,0,3,01:30,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Rhinoplax vigil,A,2,0,5,02:36,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Turdinus sepiarius,A,3,0,3,03:26,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Anorrhinus galeritus,A,4,1,5,05:56,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Alcippe brunneicauda,A,2,0,4,07:43,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Pellorneum bicolor,A,2,0,3,08:17,,Indah,,1
Tauk,TTA2-2,Indah,Rikardus,2017-09-29,06:25,30,Cerah,YPI Recorder,170929-002.wav,IMG_20170930_141642.jpg,IMG_20180423_104600.jpg,Indah,Harpactes kasumba,A,2,0,4,,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,Psilopogon australis,A,5,0,5,00:16,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,Psilopogon henricii,A,2,0,5,01:18,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,Arachnothera longirostra,A,4,1,3,05:09,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,Orthotomus ruficeps,A,4,0,5,07:18,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,unk,A,1,0,2,07:53,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,Argusianus argus,A,1,0,4,08:27,,Indah,,1
Tauk,TTA2-3,Indah,Rikardus,2017-09-29,07:17,30,"Berawan, mendung",YPI Recorder,170929-003.wav,IMG_20170930_141614.jpg,IMG_20180423_104547.jpg,Indah,unk,A,2,0,5,09:20,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Psilopogon australis,A,2,0,5,00:14,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,unk,A,1,0,5,00:17,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Psilopogon chrysopogon,A,1,0,3,00:37,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,unk,A,1,0,5,00:55,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Pomatorhinus bornensis,A,1,0,2,01:24,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Arachnothera hypogrammica,A,1,0,4,02:27,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Rhyticeros undulatus,F,6,0,4,,,Indah,,1
Tauk,TTA2-4,Indah,Rikardus,2017-09-29,08:15,30,Cerah berawan,YPI Recorder,170929-004.wav,IMG_20170930_141623.jpg,IMG_20180423_104535.jpg,Indah,Lonchura fuscans,A,1,0,5,,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Orthotomus atrogularis,A,1,0,4,00:12,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Arachnothera chrysogenys,A,1,0,2,00:38,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Arachnothera hypogrammica,A,1,0,4,03:20,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Alcippe brunneicauda,A,2,0,5,03:28,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Psilopogon rafflesii,A,1,0,5,06:18,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Psilopogon henricii,A,2,0,5,07:27,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Psilopogon chrysopogon,A,2,0,5,08:27,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Terpsiphone affinis,A,1,0,3,08:28,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Cuculus micropterus,A,1,0,5,09:19,,Indah,,1
Tauk,TTA2-5,Indah,Rikardus,2017-09-29,09:08,20,Cerah berawan,YPI Recorder,170929-005.wav,IMG_20170930_141651.jpg,IMG_20180423_104524.jpg,Indah,Rhinoplax vigil,A,1,0,5,,Telat catat waktu,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Anthreptes malacensis,A,1,0,2,00:08,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Psilopogon henricii,A,1,0,5,00:35,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Alcippe brunneicauda,A,2,0,4,02:38,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Psilopogon chrysopogon,A,2,0,5,03:00,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Psilopogon australis,A,3,1,5,03:11,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Psilopogon mystacophanos,A,2,0,5,03:40,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Micropternus brachyurus,A,1,0,4,03:51,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Nisaetus alboniger,A,1,0,5,05:05,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Rhyticeros undulatus,A,3,0,2,05:40,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,Buceros rhinoceros,A,2,0,5,07:40,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,unk,A,1,0,3,08:52,,Indah,,1
Tauk,TTA2-6,Indah,Rikardus,2017-09-29,09:50,10,Cerah,YPI Recorder,170929-006.wav,IMG_20170930_141701.jpg,IMG_20180423_104512.jpg,Indah,unk,A,1,0,3,09:44,,Indah,,1
Tauk,TTA3-1,Indah,Rikardus,2017-09-30,06:10,0,Cerah berawan,YPI Recorder,170930-000.wav,IMG_20170930_140312.jpg,IMG_20180423_10504.jpg,Indah,Rhipidura perlata,A,2,0,3,00:12,,Indah,,1
Tauk,TTA3-1,Indah,Rikardus,2017-09-30,06:10,0,Cerah berawan,YPI Recorder,170930-000.wav,IMG_20170930_140312.jpg,IMG_20180423_10504.jpg,Indah,Alcippe brunneicauda,A,2,0,2,00:15,,Indah,,1
