covnames,sum.wgt,ER
und,0.9997,3332.3333333337
water,0.9997,3332.3333333337
ele,0.9997,3332.3333333337
height100,0,0
height500,0,0
disturb100,0.7352,2.77643504531722
disturb500,0.2645,0.359619306594154
distRoad,0,0
forest100,0.3697,0.58654608916389
forest1500,0.1255,0.143510577472842
forest500,0.5045,1.01816347124117
forest1000,0.2896,0.407657657657658
ndvi100,0.973,36.037037037037
ndvi500,0.0267,0.0274324463166547
