Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),0,0.4356,14,137.8,-0.55,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),2.21,0.1441,14,140.01,0.16,1
p(SURVEY P observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),2.23,0.1426,14,140.03,-0.27,1
p(SURVEY P observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),3.01,0.0967,14,140.81,0.53,1
p(SURVEY P observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),3.86,0.0631,14,141.66,-3.18,1
p(SURVEY P observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),4.92,0.0371,14,142.72,-0.69,1
p(SURVEY P observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),4.98,0.036,14,142.78,0.17,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),6.39,0.0178,14,144.19,1.74,1
p(SURVEY P observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),7.77,0.0089,14,145.57,-1.38,1
p(SURVEY P observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),8.34,0.0067,14,146.14,-1.88,1
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),9.37,0.004,14,147.17,-0.64,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),10.64,0.0021,14,148.44,-0.96,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),10.69,0.0021,14,148.49,1.99,1
p(SURVEY P observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),10.98,0.0018,14,148.77,-0.59,1
p(SURVEY P observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),12.68,8e-04,14,150.48,-1.82,1
p(SURVEY P observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),14.35,3e-04,14,152.15,-0.06,1
