Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(forest1500 P ele),0,0.0437,5,258.68,0,0
p(start)psi(disturb100 P forest1500 P ele),0.13,0.0409,6,256.7,0,0
p(start)psi(disturb100 P ele),0.2,0.0396,5,258.88,0,0
p(start)psi(forest1500 P ele P height100),0.98,0.0268,6,257.55,0,0
p(start)psi(disturb100 P forest1500 P ele P height100),1.22,0.0237,7,255.67,0,0
p(start)psi(disturb100 P ndvi500 P ele),1.72,0.0185,6,258.3,0,0
p(start)psi(disturb100 P ele P height100),1.75,0.0182,6,258.33,0,0
p(start)psi(disturb100 P forest1500 P ndvi500 P ele),1.78,0.018,7,256.23,0,0
p(start)psi(forest1500 P ele P distRoad),1.78,0.018,6,258.35,0,0
p(start)psi(disturb100 P water P ele),1.8,0.0178,6,258.37,0,0
p(start)psi(forest1500 P water P ele),1.87,0.0171,6,258.45,0,0
p(start)psi(disturb100 P und P ele),1.97,0.0163,6,258.55,0,0
p(start)psi(disturb100 P forest1500 P water P ele),1.99,0.0161,7,256.44,0,0
p(start)psi(forest1500 P und P ele),2,0.016,6,258.58,0,0
p(start)psi(forest1500 P ndvi500 P ele),2.01,0.016,6,258.59,0,0
p(start)psi(disturb100 P ele P distRoad),2.1,0.0153,6,258.67,0,0
p(start)psi(disturb100 P forest1500 P und P ele),2.17,0.0147,7,256.62,0,0
p(start)psi(disturb100 P forest1500 P ele P distRoad),2.19,0.0146,7,256.64,0,0
p(start)psi(disturb100 P forest1500 P ndvi500 P ele P height100),2.2,0.0145,8,254.51,0,0
p(start)psi(ele),2.22,0.0144,4,262.99,0,0
p(start)psi(forest1500 P ele P height100 P distRoad),2.56,0.0121,7,257.01,0,0
p(start)psi(disturb100 P ndvi500 P ele P height100),2.81,0.0107,7,257.26,0,0
p(start)psi(forest1500 P water P ele P height100),3.01,0.0097,7,257.46,0,0
p(start)psi(forest1500 P und P ele P height100),3.02,0.0097,7,257.47,0,0
p(start)psi(forest1500 P ndvi500 P ele P height100),3.1,0.0093,7,257.55,0,0
p(start)psi(disturb100 P forest1500 P ele P height100 P distRoad),3.19,0.0089,8,255.49,5.98,0
p(start)psi(disturb100 P ndvi500 P water P ele),3.23,0.0087,7,257.68,0,0
p(start)psi(disturb100 P forest1500 P water P ele P height100),3.25,0.0086,8,255.56,0,0
p(start)psi(disturb100 P forest1500 P und P ele P height100),3.3,0.0084,8,255.6,0,0
p(start)psi(ele P distRoad),3.34,0.0082,5,262.02,0,0
p(start)psi(disturb100 P ndvi500 P und P ele),3.36,0.0082,7,257.81,0,0
p(start)psi(disturb100 P water P ele P height100),3.48,0.0077,7,257.93,0,0
p(start)psi(disturb100 P ele P height100 P distRoad),3.49,0.0076,7,257.94,0,0
p(start)psi(disturb100 P und P ele P height100),3.53,0.0075,7,257.98,0,0
p(start)psi(disturb100 P forest1500 P ndvi500 P water P ele),3.55,0.0074,8,255.85,0,0
p(start)psi(forest1500 P water P ele P distRoad),3.57,0.0073,7,258.02,0,0
p(start)psi(water P ele),3.62,0.0072,5,262.3,0,0
p(start)psi(disturb100 P water P ele P distRoad),3.63,0.0071,7,258.08,0,0
p(start)psi(disturb100 P ndvi500 P ele P distRoad),3.67,0.007,7,258.12,0,0
p(start)psi(forest1500 P und P ele P distRoad),3.73,0.0068,7,258.18,0,0
p(start)psi(ndvi500 P ele),3.75,0.0067,5,262.43,0,0
p(start)psi(und P ele),3.75,0.0067,5,262.43,0,0
p(start)psi(disturb100 P und P water P ele),3.75,0.0067,7,258.2,0,0
p(start)psi(disturb100 P forest1500 P ndvi500 P und P ele),3.76,0.0067,8,256.06,0,0
p(start)psi(disturb100 P und P ele P distRoad),3.81,0.0065,7,258.26,0,0
p(start)psi(ele P height100),3.83,0.0064,5,262.51,0,0
