Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(disturb100 P forest1500 P und P water P distRoad),4.69,0.0125,8,375.7,1.5,1
p(start)psi(disturb100 P und P ele),4.74,0.0122,6,380.02,0.41,1
p(start)psi(forest1500 P ndvi500 P und P water P distRoad),4.94,0.011,8,375.96,5.44,1
p(start)psi(forest1500 P ndvi500 P und P ele P distRoad),5.41,0.0087,8,376.43,4.7,1
p(start)psi(forest1500 P ndvi500 P und P ele),5.77,0.0073,7,378.92,5.05,1
p(start)psi(disturb100 P forest1500 P und P water P ele P distRoad),5.96,0.0066,9,374.81,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und),6,0.0065,7,379.15,0,1
p(start)psi(und),6.06,0.0063,4,385.54,0,0
p(start)psi(disturb100 P und P water P ele),6.11,0.0061,7,379.27,0,1
p(start)psi(disturb100 P und P water P distRoad),6.12,0.0061,7,379.28,4.13,1
p(start)psi(forest1500 P und P water P ele P distRoad),6.15,0.006,8,377.17,1.07,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.25,0.0057,9,375.11,5.22,1
p(start)psi(disturb100 P forest1500 P ndvi500 P height500 P distRoad),6.34,0.0055,8,377.36,4.24,1
p(start)psi(forest1500 P und),6.37,0.0054,5,383.76,4.97,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water),6.58,0.0049,8,377.6,5.65,1
p(start)psi(disturb100 P und P distRoad),6.63,0.0048,6,381.91,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P height500 P distRoad),6.7,0.0046,10,373.37,5.34,1
p(start)psi(forest1500 P ndvi500 P und P water P ele P distRoad),6.71,0.0046,9,375.56,2.63,1
p(start)psi(ndvi500 P und P water P height500 P distRoad),6.94,0.0041,8,377.95,0,0
p(start)psi(disturb100 P forest1500 P und),7.1,0.0037,6,382.39,0.03,1
p(start)psi(ndvi500 P und),7.23,0.0035,5,384.62,2.51,0
p(start)psi(disturb100 P und),7.49,0.0031,5,384.88,4.37,1
p(start)psi(disturb100 P ndvi500 P und),7.64,0.0029,6,382.92,5.13,0
p(start)psi(und P water P distRoad),7.79,0.0027,6,383.07,0.82,1
p(start)psi(ndvi500 P und P water),7.87,0.0025,6,383.16,0,0
p(start)psi(forest1500 P ndvi500 P und P water P ele),7.91,0.0025,8,378.92,5.43,1
p(start)psi(disturb100 P forest1500 P ndvi500 P distRoad),7.97,0.0024,7,381.13,4.96,1
p(start)psi(disturb100 P forest1500 P und P water),8.03,0.0023,7,381.19,1.72,1
p(start)psi(und P water),8.15,0.0022,5,385.54,0,1
p(start)psi(disturb100 P und P water P ele P distRoad),8.28,0.0021,8,379.29,5.32,0
p(start)psi(forest1500 P und P water),8.32,0.002,6,383.6,2.19,1
p(start)psi(ndvi500 P und P water P ele P height500 P distRoad),8.46,0.0019,9,377.31,0,1
p(start)psi(ndvi500 P und P ele),8.82,0.0016,6,384.11,5.44,1
p(start)psi(und P distRoad),8.91,0.0015,5,386.3,1.64,1
p(start)psi(forest1500 P ndvi500 P und P ele P height500 P distRoad),9.1,0.0014,9,377.95,0,1
p(start)psi(und P ele),9.13,0.0014,5,386.51,0,1
p(start)psi(ndvi500 P und P distRoad),9.34,0.0012,6,384.62,5.14,1
p(start)psi(forest1500 P ndvi500 P ele P distRoad),9.58,0.0011,7,382.73,0,1
p(start)psi(disturb100 P ndvi500 P water P height500),9.6,0.0011,7,382.75,3.83,1
p(start)psi(disturb100 P ndvi500 P und P water),9.76,0.001,7,382.92,2.88,0
p(start)psi(und P ele P distRoad),9.89,9e-04,6,385.17,1.46,1
p(start)psi(ndvi500 P und P water P distRoad),10.02,9e-04,7,383.18,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P ele P distRoad),10.11,8e-04,8,381.13,0,1
p(start)psi(disturb100 P ndvi500 P height500),10.15,8e-04,6,385.43,1.89,1
p(start)psi(disturb100 P forest1500 P und P water P ele),10.18,8e-04,8,381.19,4.62,1
p(start)psi(disturb100 P ndvi500 P und P height500),10.2,8e-04,7,383.36,0,1
p(start)psi(forest1500 P ndvi500),10.24,8e-04,5,387.63,0,1
p(start)psi(disturb100 P und P water),10.26,8e-04,6,385.54,5.37,1
p(start)psi(forest1500 P distRoad),10.32,8e-04,5,387.7,4.29,0
p(start)psi(und P water P ele P distRoad),10.33,7e-04,7,383.49,2.23,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P height500 P distRoad),10.55,7e-04,9,379.4,0,1
p(start)psi(disturb100 P ndvi500 P und P water P distRoad),10.75,6e-04,8,381.77,0,1
p(start)psi(forest1500 P ndvi500 P water),10.92,6e-04,6,386.2,5.89,1
p(start)psi(ndvi500 P und P water P ele),10.95,5e-04,7,384.11,5.43,1
p(start)psi(ndvi500 P und P ele P distRoad),10.95,5e-04,7,384.11,0,1
p(start)psi(disturb100 P ndvi500 P und P distRoad),11.14,5e-04,7,384.29,5.69,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P distRoad),11.3,5e-04,8,382.31,3.83,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P ele P height500 P distRoad),11.32,5e-04,10,377.99,5.16,1
p(start)psi(forest1500 P ndvi500 P distRoad),11.33,5e-04,6,386.62,5.75,1
p(start)psi(disturb100 P ndvi500 P und P ele P height500),11.36,4e-04,8,382.37,5.38,1
p(start)psi(disturb100 P und P ele P distRoad),11.46,4e-04,7,384.62,5.87,1
p(start)psi(forest1500 P ndvi500 P water P ele P distRoad),11.72,4e-04,8,382.73,5.69,1
p(start)psi(disturb100 P ndvi500 P water P ele P height500),11.74,4e-04,8,382.75,0,1
p(start)psi(und P water P ele),11.95,3e-04,6,387.24,5.56,0
p(start)psi(disturb100 P ndvi500 P und P water P ele P height500),12.05,3e-04,9,380.9,5.02,1
p(start)psi(disturb100 P ndvi500 P ele P height500),12.28,3e-04,7,385.43,0,0
p(start)psi(disturb100 P ndvi500 P height500 P distRoad),12.28,3e-04,7,385.43,4.73,1
p(start)psi(disturb100 P ndvi500 P und P ele),12.38,3e-04,7,385.54,0,1
p(start)psi(disturb100 P forest1500 P distRoad),12.42,3e-04,6,387.7,3.82,1
p(start)psi(forest1500 P water P distRoad),12.42,3e-04,6,387.7,1.64,1
p(start)psi(disturb100 P ndvi500 P und P water P height500),12.46,3e-04,8,383.47,3.44,1
p(start)psi(disturb100 P forest1500 P ndvi500),12.46,3e-04,6,387.74,5.44,1
p(start)psi(disturb100 P ndvi500 P und P water P ele),12.84,2e-04,8,383.85,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P ele P distRoad),12.98,2e-04,9,381.83,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water),13.04,2e-04,7,386.2,4.94,1
p(start)psi(disturb100 P ndvi500 P und P ele P distRoad),13.09,2e-04,8,384.11,1.8,0
p(start)psi(ndvi500 P und P water P ele P distRoad),13.09,2e-04,8,384.11,2.89,1
p(start)psi(forest1500 P ndvi500 P ele),13.12,2e-04,6,388.4,0.39,1
p(start)psi(forest1500 P ndvi500 P height500 P distRoad),13.17,2e-04,7,386.33,5.5,1
p(start)psi(disturb100 P forest1500 P ndvi500 P ele),13.19,2e-04,7,386.35,1.55,0
p(start)psi(forest1500 P water P ele P distRoad),13.55,1e-04,7,386.7,1.61,1
p(start)psi(ndvi500 P height500 P distRoad),13.68,1e-04,6,388.96,4.83,0
p(start)psi(forest1500 P ndvi500 P water P distRoad),13.72,1e-04,7,386.88,4.79,0
p(start)psi(disturb100 P forest1500 P water P distRoad),13.82,1e-04,7,386.97,0,1
p(start)psi(ndvi500 P ele P height500),13.9,1e-04,6,389.19,4.73,1
p(start)psi(ele P distRoad),14.18,1e-04,5,391.57,3.46,1
p(start)psi(ele),14.27,1e-04,4,393.75,4.79,0
p(start)psi(forest1500 P ndvi500 P water P ele),14.3,1e-04,7,387.46,2.48,0
p(start)psi(disturb100 P ele P distRoad),14.44,1e-04,6,389.72,4.12,1
p(start)psi(forest1500 P ele P distRoad),14.47,1e-04,6,389.75,0,0
p(start)psi(disturb100 P forest1500 P ele P distRoad),14.48,1e-04,7,387.64,4.39,1
p(start)psi(disturb100 P ndvi500 P und P water P ele P height500 P distRoad),14.5,1e-04,10,381.17,0,1
p(start)psi(forest1500 P ndvi500 P water P height500 P distRoad),14.65,1e-04,8,385.66,0,1
p(start)psi(disturb100 P ndvi500 P und P ele P height500 P distRoad),14.73,1e-04,9,383.58,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P ele P height500 P distRoad),14.76,1e-04,9,383.62,5.73,1
p(start)psi(distRoad),14.79,1e-04,4,394.27,3.91,0
p(start)psi(disturb100 P ndvi500 P water P ele P height500 P distRoad),14.84,1e-04,9,383.7,0,1
p(start)psi(disturb100 P water P distRoad),15.13,1e-04,6,390.41,2.03,1
p(start)psi(forest1500),15.15,1e-04,4,394.62,0,0
p(start)psi(ndvi500 P water P height500 P distRoad),15.15,1e-04,7,388.31,5.33,1
p(start)psi(disturb100 P ele),15.16,1e-04,5,392.55,3.05,0
p(start)psi(ndvi500 P water P ele P height500),15.17,1e-04,7,388.33,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P ele),15.19,1e-04,8,386.2,0.55,1
p(start)psi(disturb100 P ndvi500 P und P water P ele P distRoad),15.28,1e-04,9,384.13,5.43,1
p(start)psi(forest1500 P ndvi500 P und P height500 P distRoad),15.31,1e-04,8,386.33,3.06,1
p(start)psi(forest1500 P ndvi500 P ele P height500 P distRoad),15.31,1e-04,8,386.33,1.33,1
p(start)psi(water P distRoad),15.51,1e-04,5,392.9,4.86,1
p(start)psi(forest1500 P height500),15.51,1e-04,5,392.9,5.27,1
p(start)psi(disturb100 P distRoad),15.57,1e-04,5,392.96,5.9,0
p(start)psi(disturb100 P forest1500 P ele),15.63,1e-04,6,390.91,2.97,0
p(start)psi(disturb100 P height500),15.65,1e-04,5,393.04,3.4,1
p(start)psi(height500 P distRoad),15.65,1e-04,5,393.04,0,1
p(start)psi(ndvi500 P water),15.65,1e-04,5,393.04,0,0
p(start)psi(disturb100 P water P ele),15.77,0,6,391.06,4.61,1
p(start)psi(ndvi500 P und P height500 P distRoad),15.8,0,7,388.96,4.73,1
p(start)psi(ndvi500 P ele P height500 P distRoad),15.8,0,7,388.96,5.34,1
p(start)psi(disturb100 P ele P height500),15.95,0,6,391.24,0,1
p(start)psi(disturb100 P height500 P distRoad),15.95,0,6,391.24,3.2,1
p(start)psi(forest1500 P und P height500),15.98,0,6,391.26,0,0
p(start)psi(ndvi500 P und P ele P height500),16.03,0,7,389.19,0,1
p(start)psi(),16.05,0,3,397.6,0,0
p(start)psi(forest1500 P ndvi500 P water P ele P height500 P distRoad),16.15,0,9,385,3.81,1
p(start)psi(water P ele),16.36,0,5,393.75,4.42,1
p(start)psi(und P water P ele P height500 P distRoad),16.38,0,8,387.4,2.41,0
p(start)psi(disturb100 P ndvi500 P water P distRoad),16.42,0,7,389.57,0,1
p(start)psi(disturb100 P forest1500 P water),16.47,0,6,391.76,5.1,1
p(start)psi(disturb100 P forest1500 P water P ele P distRoad),16.51,0,8,387.52,0,1
p(start)psi(disturb100 P ndvi500 P water P height500 P distRoad),16.55,0,8,387.56,4,1
p(start)psi(ndvi500 P height500),16.68,0,5,394.07,5.41,1
p(start)psi(ele P height500),16.68,0,5,394.07,0,1
p(start)psi(disturb100 P forest1500),16.7,0,5,394.09,0,0
p(start)psi(ndvi500),16.8,0,4,396.28,0,0
p(start)psi(forest1500 P ndvi500 P height500),16.82,0,6,392.1,3.85,1
p(start)psi(height500),16.82,0,4,396.3,3.13,0
p(start)psi(disturb100 P water P height500),17.05,0,6,392.34,2.76,1
p(start)psi(water P ele P height500),17.05,0,6,392.34,2.31,1
p(start)psi(water P height500 P distRoad),17.05,0,6,392.34,0,1
p(start)psi(forest1500 P ele P height500 P distRoad),17.08,0,7,390.24,0,0
p(start)psi(forest1500 P water),17.1,0,5,394.48,0,0
p(start)psi(disturb100 P ndvi500 P ele P height500 P distRoad),17.1,0,8,388.11,0,1
p(start)psi(forest1500 P ele),17.2,0,5,394.59,0,0
p(start)psi(disturb100 P water P ele P distRoad),17.23,0,7,390.39,4.8,1
p(start)psi(ndvi500 P water P ele P height500 P distRoad),17.29,0,8,388.31,1.88,1
p(start)psi(ndvi500 P und P water P ele P height500),17.32,0,8,388.33,5.78,1
p(start)psi(disturb100 P water P height500 P distRoad),17.35,0,7,390.51,0.61,1
p(start)psi(disturb100 P ndvi500 P water P ele P distRoad),17.56,0,8,388.57,5.01,1
p(start)psi(disturb100),17.57,0,4,397.05,0,0
p(start)psi(disturb100 P forest1500 P height500),17.62,0,6,392.9,3.24,1
p(start)psi(forest1500 P water P height500),17.62,0,6,392.9,3.31,1
p(start)psi(forest1500 P ele P height500),17.62,0,6,392.9,5.13,1
p(start)psi(disturb100 P ndvi500),17.64,0,5,395.03,0,1
p(start)psi(water P ele P height500 P distRoad),17.73,0,7,390.89,3.06,1
p(start)psi(disturb100 P und P height500),17.75,0,6,393.04,0,1
p(start)psi(forest1500 P height500 P distRoad),17.75,0,6,393.04,2.79,1
p(start)psi(und P height500 P distRoad),17.75,0,6,393.04,0,1
p(start)psi(ele P height500 P distRoad),17.75,0,6,393.04,1.78,1
p(start)psi(water P ele P distRoad),17.79,0,6,393.07,4.39,1
p(start)psi(ndvi500 P ele),17.88,0,5,395.26,0,1
p(start)psi(ndvi500 P und P ele P height500 P distRoad),17.94,0,8,388.96,4.39,1
p(start)psi(disturb100 P water P ele P height500 P distRoad),17.99,0,8,389,0,0
p(start)psi(disturb100 P forest1500 P water P ele),18.02,0,7,391.17,5.05,1
p(start)psi(ndvi500 P water P distRoad),18.03,0,6,393.32,5.5,1
p(start)psi(water),18.06,0,4,397.54,0,0
p(start)psi(disturb100 P und P ele P height500),18.08,0,7,391.24,3.84,1
p(start)psi(disturb100 P forest1500 P height500 P distRoad),18.08,0,7,391.24,0.68,1
p(start)psi(disturb100 P und P height500 P distRoad),18.08,0,7,391.24,2.05,1
p(start)psi(disturb100 P ele P height500 P distRoad),18.08,0,7,391.24,4.51,1
p(start)psi(forest1500 P und P water P height500),18.1,0,7,391.26,2.68,1
p(start)psi(disturb100 P ndvi500 P water),18.33,0,6,393.62,3.86,1
p(start)psi(ndvi500 P water P ele),18.33,0,6,393.62,3.9,1
p(start)psi(disturb100 P forest1500 P ndvi500 P height500),18.45,0,7,391.61,5.66,1
p(start)psi(ndvi500 P ele P distRoad),18.67,0,6,393.96,4.26,1
p(start)psi(ndvi500 P und P height500),18.78,0,6,394.07,0,0
p(start)psi(und P ele P height500),18.78,0,6,394.07,5.43,1
p(start)psi(ndvi500 P distRoad),18.86,0,5,396.25,5.44,0
p(start)psi(und P height500),18.91,0,5,396.3,3.58,0
p(start)psi(water P height500),18.91,0,5,396.3,0,0
p(start)psi(forest1500 P ndvi500 P water P height500),18.94,0,7,392.1,5.71,1
p(start)psi(forest1500 P ndvi500 P und P water P ele P height500 P distRoad),18.99,0,10,385.66,0,1
p(start)psi(disturb100 P ndvi500 P ele),19.09,0,6,394.37,3.98,1
p(start)psi(forest1500 P water P ele),19.15,0,6,394.43,0,0
p(start)psi(disturb100 P und P water P height500),19.18,0,7,392.34,5.75,1
p(start)psi(disturb100 P water P ele P height500),19.18,0,7,392.34,0,1
p(start)psi(und P water P ele P height500),19.18,0,7,392.34,4.38,1
p(start)psi(forest1500 P water P height500 P distRoad),19.18,0,7,392.34,5.9,1
p(start)psi(und P water P height500 P distRoad),19.18,0,7,392.34,0,0
p(start)psi(forest1500 P water P ele P height500 P distRoad),19.23,0,8,390.24,2.46,1
p(start)psi(forest1500 P ndvi500 P und P water P height500 P distRoad),19.32,0,9,388.17,3.02,1
p(start)psi(disturb100 P water),19.45,0,5,396.84,0,0
p(start)psi(ndvi500 P water P height500),19.49,0,6,394.77,4.81,1
p(start)psi(disturb100 P und P water P ele P height500),19.5,0,8,390.51,4.68,1
p(start)psi(disturb100 P forest1500 P water P height500 P distRoad),19.5,0,8,390.51,5.67,1
p(start)psi(disturb100 P und P water P height500 P distRoad),19.5,0,8,390.51,2.39,1
p(start)psi(ndvi500 P water P ele P distRoad),19.52,0,7,392.67,5.78,1
p(start)psi(disturb100 P forest1500 P und P height500),19.74,0,7,392.9,5.47,1
p(start)psi(forest1500 P ndvi500 P und P height500),19.74,0,7,392.9,5.14,1
p(start)psi(disturb100 P forest1500 P water P height500),19.74,0,7,392.9,5.55,1
p(start)psi(disturb100 P forest1500 P ele P height500),19.74,0,7,392.9,3.56,1
p(start)psi(forest1500 P ndvi500 P ele P height500),19.74,0,7,392.9,4.14,1
p(start)psi(forest1500 P und P ele P height500),19.74,0,7,392.9,0,1
p(start)psi(forest1500 P water P ele P height500),19.74,0,7,392.9,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P height500),19.78,0,8,390.8,0,1
p(start)psi(forest1500 P und P ele P height500 P distRoad),19.87,0,8,390.89,0,1
p(start)psi(forest1500 P und P height500 P distRoad),19.88,0,7,393.04,2.99,1
p(start)psi(und P ele P height500 P distRoad),19.88,0,7,393.04,0,1
p(start)psi(disturb100 P ndvi500 P water P ele),19.88,0,7,393.04,0,1
p(start)psi(disturb100 P und P water P ele P height500 P distRoad),20.15,0,9,389,4.95,1
p(start)psi(disturb100 P forest1500 P und P height500 P distRoad),20.22,0,8,391.24,4.63,1
p(start)psi(disturb100 P forest1500 P ele P height500 P distRoad),20.22,0,8,391.24,4.92,1
p(start)psi(disturb100 P und P ele P height500 P distRoad),20.22,0,8,391.24,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P height500),20.59,0,8,391.61,2.47,1
p(start)psi(disturb100 P ndvi500 P ele P distRoad),20.8,0,7,393.96,5.39,1
p(start)psi(ndvi500 P und P water P height500),20.91,0,7,394.07,0,1
p(start)psi(disturb100 P ndvi500 P distRoad),20.94,0,6,396.22,5.77,0
p(start)psi(und P water P height500),21.01,0,6,396.3,3.09,0
p(start)psi(forest1500 P und P water P height500 P distRoad),21.32,0,8,392.34,2.51,1
p(start)psi(forest1500 P und P water P ele P height500 P distRoad),21.39,0,9,390.24,2.18,1
p(start)psi(disturb100 P forest1500 P und P water P height500 P distRoad),21.66,0,9,390.51,0,1
p(start)psi(disturb100 P forest1500 P water P ele P height500 P distRoad),21.66,0,9,390.51,1.88,1
p(start)psi(disturb100 P forest1500 P und P water P height500),21.89,0,8,392.9,0.05,1
p(start)psi(forest1500 P ndvi500 P und P water P height500),21.89,0,8,392.9,5.72,1
p(start)psi(disturb100 P forest1500 P ndvi500 P ele P height500),21.89,0,8,392.9,5.16,1
p(start)psi(disturb100 P forest1500 P und P ele P height500),21.89,0,8,392.9,5.54,1
p(start)psi(forest1500 P ndvi500 P und P ele P height500),21.89,0,8,392.9,5.25,1
p(start)psi(disturb100 P forest1500 P water P ele P height500),21.89,0,8,392.9,5.23,1
p(start)psi(forest1500 P ndvi500 P water P ele P height500),21.89,0,8,392.9,4.84,1
p(start)psi(forest1500 P und P water P ele P height500),21.89,0,8,392.9,4.72,1
p(start)psi(disturb100 P forest1500 P und P ele P height500 P distRoad),22.39,0,9,391.24,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P height500),22.76,0,9,391.61,4.36,1
p(start)psi(disturb100 P forest1500 P und P water P ele P height500 P distRoad),23.84,0,10,390.51,0,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P ele P height500),24.05,0,9,392.9,5.23,1
p(start)psi(disturb100 P forest1500 P ndvi500 P water P ele P height500),24.05,0,9,392.9,5.04,1
p(start)psi(disturb100 P forest1500 P und P water P ele P height500),24.05,0,9,392.9,4.39,1
p(start)psi(forest1500 P ndvi500 P und P water P ele P height500),24.05,0,9,392.9,2.98,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele P height500),26.23,0,10,392.9,4.36,1
