Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,TUA1-1,1,7329,7064887.038831496611238,0.000000000000000,102.829277038574219,102.829277038574219,22.076324626919288,15.773207233439722,161797.383190691471100
2,TUA1-2,2,243,234243.082335387327475,0.000000000000000,63.456050872802734,63.456050872802734,24.310209375840646,13.815708128844587,5907.380878329277039
3,TUA1-3,3,316,304612.403366182697937,0.000000000000000,62.314186096191406,62.314186096191406,26.144776937705053,14.636733572150863,8261.749512314796448
4,TUA1-4,4,310,298828.623555432423018,0.000000000000000,72.959411621093750,72.959411621093750,24.161348597465022,13.935498995471434,7490.018065214157104
5,TUA1-5,5,355,342206.972136059659533,0.000000000000000,62.973995208740234,62.973995208740234,24.003735667047366,12.562642977505291,8521.326161801815033
6,TUA1-6,6,342,329675.449212767358404,0.000000000000000,78.740013122558594,78.740013122558594,24.366176265373564,13.580212010258284,8333.232282757759094
7,TUA1-7,7,312,300756.550159015809186,0.000000000000000,79.477638244628906,79.477638244628906,25.579568412059391,13.884773372302885,7980.825344562530518
8,TUA1-8,8,302,291116.917141098645516,0.000000000000000,65.598762512207031,65.598762512207031,25.356295272411888,13.290633581555978,7657.601172268390656
9,TUA1-9,9,292,281477.284123181481846,0.000000000000000,61.502529144287109,61.502529144287109,25.654147439215283,13.157957249609074,7491.011052250862122
10,TUA1-10,10,307,295936.733650057227351,0.000000000000000,77.338005065917969,77.338005065917969,28.532647338092133,14.992131630295587,8759.522732794284821
11,TUA1-11,11,318,306540.329969766142312,1.610422253608704,95.253448486328125,93.643026232719421,27.273575542857813,15.072677358240378,8672.997022628784180
12,TUA1-12,12,326,314252.036384099861607,2.846851110458374,91.264564514160156,88.417713403701782,29.644004526313829,15.350280407959900,9663.945475578308105
13,TUB1-1,13,76,73261.210936170522473,0.000000000000000,71.826454162597656,71.826454162597656,23.056718374553480,20.366116842045017,1752.310596466064453
14,TUB1-2,14,486,468486.164670774654951,0.000000000000000,98.077224731445313,98.077224731445313,23.215937053470455,19.907922379999516,11282.945407986640930
15,TUB1-3,15,326,314252.036384099861607,0.000000000000000,121.290557861328125,121.290557861328125,27.622226067298762,20.618618681812340,9004.845697939395905
16,TUB1-4,16,266,256414.238276596821379,0.569370210170746,56.937023162841797,56.367652952671051,16.880731950352963,11.248212332027460,4490.274698793888092
17,TUB1-5,17,307,295936.733650057227351,0.000000000000000,72.952751159667969,72.952751159667969,17.870066337748536,11.884912642182503,5486.110365688800812
18,TUB1-6,18,315,303648.440064391004853,0.000000000000000,87.655281066894531,87.655281066894531,21.408416374335214,16.685208958161962,6743.651157915592194
19,TUB1-7,19,287,276657.467614222900011,0.569370210170746,58.564926147460938,57.995555937290192,16.325333624766678,11.670741611097132,4685.370750308036804
20,TUB1-8,20,307,295936.733650057227351,0.569370210170746,77.553573608398438,76.984203398227692,21.187962069961845,13.798677004015236,6504.704355478286743
21,TUB1-9,21,295,284369.174028556619305,0.000000000000000,52.825775146484375,52.825775146484375,17.151298766621089,9.758920612698377,5059.633136153221130
22,TUB1-10,22,295,284369.174028556619305,0.000000000000000,68.914970397949219,68.914970397949219,19.765715334779124,12.658285189472339,5830.886023759841919
23,TUB1-11,23,312,300756.550159015809186,0.000000000000000,62.832267761230469,62.832267761230469,19.530967394892986,13.164093484165376,6093.661827206611633
24,TUB1-12,24,314,302684.476762599253561,0.000000000000000,57.585262298583984,57.585262298583984,16.095130465402725,10.724896382854542,5053.870966136455536
25,TUB1-13,25,307,295936.733650057227351,1.138740420341492,58.824516296386719,57.685775876045227,15.581765430369673,10.731208053371308,4783.601987123489380
26,TUA2-1,26,181,174477.357624300842872,3.066152572631836,54.766197204589844,51.700044631958008,24.829744217804123,8.460595926096252,4494.183703422546387
27,TUA2-2,27,34,32774.752260918394313,3.319970369338989,38.011592864990234,34.691622495651245,23.407003879547119,8.987141376279650,795.838131904602051
28,TUA2-3,28,53,51090.054994961021293,5.944399833679199,48.959220886230469,43.014821052551270,25.132718841984587,9.507499883759991,1332.034098625183105
29,TUA2-4,29,149,143630.531966965907486,1.610422253608704,58.390296936035156,56.779874682426453,23.601223720800157,9.989224662500604,3516.582334399223328
30,TUA2-5,30,160,154234.128286674793344,7.134188652038574,68.383712768554688,61.249524116516113,28.565312346816064,12.682726504835450,4570.449975490570068
31,TUA2-6,31,231,222675.522713886719430,2.052893638610840,55.844741821289063,53.791848182678223,24.777330738125425,10.349560150874067,5723.563400506973267
32,TUA2-7,32,235,226531.375921053579077,1.708110690116882,51.825202941894531,50.117092251777649,23.214947374323582,9.843908265981007,5455.512632966041565
33,TUA2-8,33,261,251594.421767638239544,1.273150563240051,46.150608062744141,44.877457499504089,23.405438141804545,9.244209692011783,6108.819355010986328
34,TUA2-9,34,241,232315.155731803883100,0.000000000000000,70.436416625976563,70.436416625976563,21.689038288049183,11.590249340696575,5227.058227419853210
35,TUA2-10,35,253,243882.715353304491146,0.000000000000000,73.904167175292969,73.904167175292969,19.537655368388407,12.947334710071013,4943.026808202266693
36,TUA2-11,36,150,144594.495268757600570,0.569370210170746,56.982555389404297,56.413185179233551,21.109834255774818,11.354828425062292,3166.475138366222382
37,TUA2-12,37,202,194720.586961926921504,0.000000000000000,128.890380859375000,128.890380859375000,21.969984828540593,18.316750491695295,4437.936935365200043
38,TUB2-1,38,25,24099.082544792934641,5.249334335327148,25.000474929809570,19.751140594482422,16.339133033752443,4.877038360875914,408.478325843811035
39,TUB2-2,39,98,94468.403575588308740,2.903229951858521,34.209629058837891,31.306399106979370,17.516258086477006,6.782602576085040,1716.593292474746704
40,TUB2-3,40,151,145558.458570549322758,1.708110690116882,46.301387786865234,44.593277096748352,21.093887787781014,8.829533000721046,3185.177055954933167
41,TUB2-4,41,190,183153.027340426313458,0.569370210170746,52.632110595703125,52.062740385532379,17.916239694231436,10.092403334910680,3404.085541903972626
42,TUB2-5,42,207,199540.403470885503339,0.000000000000000,73.490676879882813,73.490676879882813,15.794831406667036,13.030044523900914,3269.530101180076599
43,TUB2-6,43,112,107963.889800672346610,1.138740420341492,74.693908691406250,73.555168271064758,26.574491637093679,16.137137290967935,2976.343063354492188
44,TUB2-7,44,51,49162.128391377591470,5.371428012847900,69.215377807617188,63.843949794769287,31.141655893886792,17.778005292268311,1588.224450588226318
45,TUB2-8,45,57,54945.908202127895493,5.722100257873535,157.052291870117188,151.330191612243652,38.154624077311730,31.078137299801892,2174.813572406768799
46,TUA3-1,46,208,200504.366772677225526,0.000000000000000,150.030944824218750,150.030944824218750,27.954808141463079,27.446517687662130,5814.600093424320221
47,TUA3-2,47,263,253522.348371221683919,0.000000000000000,111.857704162597656,111.857704162597656,31.058816325981809,22.532864747814134,8168.468693733215332
48,TUA3-3,48,271,261234.054785555432318,0.000000000000000,70.650108337402344,70.650108337402344,25.555130271894026,16.031419557099316,6925.440303683280945
49,TUA3-4,49,250,240990.825447929353686,0.000000000000000,70.484725952148438,70.484725952148438,24.333110958814622,12.980324717171865,6083.277739703655243
50,TUA3-5,50,299,288225.027235723508056,0.000000000000000,68.241348266601563,68.241348266601563,24.363394851668623,12.724045243437715,7284.655060648918152
51,TUA3-6,51,327,315215.999685891612899,0.000000000000000,55.809902191162109,55.809902191162109,23.370042722341847,11.845204473949654,7642.003970205783844
52,TUA3-7,52,287,276657.467614222900011,0.000000000000000,68.307823181152344,68.307823181152344,26.086390838598124,15.489890106546886,7486.794170677661896
53,TUA3-8,53,295,284369.174028556619305,0.000000000000000,103.371673583984375,103.371673583984375,29.384321852659774,19.952212419652735,8668.374946534633636
54,TUA3-9,54,325,313288.073082308168523,0.805211126804352,98.542182922363281,97.736971795558929,28.499113617126760,16.301721373953434,9262.211925566196442
55,TUA3-10,55,308,296900.696951848978642,0.000000000000000,116.387130737304688,116.387130737304688,28.556316401277268,16.975468238023662,8795.345451593399048
56,TUA3-11,56,343,330639.412514559051488,0.000000000000000,99.040969848632813,99.040969848632813,29.176373831906055,15.513873325354925,10007.496224343776703
57,TUB3-3,57,19,18315.302734042630618,6.052488803863525,77.486663818359375,71.434175014495850,42.000163203791566,22.556872624799734,798.003100872039795
58,TUB3-4,58,44,42414.385278835565259,10.742856025695801,84.393653869628906,73.650797843933105,41.626270814375445,21.161821674034211,1831.555915832519531
59,TUB3-5,59,73,70369.321030795370461,8.464297294616699,104.643371582031250,96.179074287414551,43.443441939680547,21.957870266595659,3171.371261596679688
60,TUB3-6,60,78,75189.137539753952296,0.569370210170746,91.213043212890625,90.643673002719879,34.921500058510368,18.108901001843041,2723.877004563808441
61,TUB3-7,61,37,35666.642166293546325,0.000000000000000,61.749771118164063,61.749771118164063,32.924098678537320,18.519376652107930,1218.191651105880737
62,TUB3-8,62,132,127243.155836506703054,0.000000000000000,75.520477294921875,75.520477294921875,27.941969162586965,18.658656985455945,3688.339929461479187
63,TUB3-9,63,90,86756.697161254560342,0.000000000000000,74.053161621093750,74.053161621093750,33.119687377081974,19.118206766631808,2980.771863937377930
