Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
26,TUA2-1,26,95,91576.513670213083969,0.569370210170746,53.499599456787109,52.930229246616364,23.379126042441317,11.153739811134960,2221.016974031925201
27,TUA2-2,27,21,20243.229337626049528,4.145077705383301,52.394439697265625,48.249361991882324,25.893606594630651,12.939272297820548,543.765738487243652
28,TUA2-3,28,31,29882.862355543220474,4.336194515228271,44.286609649658203,39.950415134429932,21.659168704863518,9.460395140841937,671.434229850769043
29,TUA2-4,29,63,60729.688012878155860,3.645748376846313,44.209682464599609,40.563934087753296,19.951957918348768,10.119058568110338,1256.973348855972290
30,TUA2-5,30,65,62657.614616461585683,0.000000000000000,40.441322326660156,40.441322326660156,22.926518174318169,10.884642758624068,1490.223681330680847
31,TUA2-6,31,88,84828.770557671072311,0.000000000000000,62.314186096191406,62.314186096191406,23.674229409206998,13.106972915417572,2083.332188010215759
32,TUA2-7,32,88,84828.770557671072311,0.000000000000000,51.640342712402344,51.640342712402344,19.151437090201810,12.635436322167070,1685.326463937759399
33,TUA2-8,33,104,100252.183386338540004,0.000000000000000,50.107814788818359,50.107814788818359,22.149023396464493,13.165991789638886,2303.498433232307434
34,TUA2-9,34,99,95432.366877379958169,0.569370210170746,48.399818420410156,47.830448210239410,22.324536867213972,12.571995471305419,2210.129149854183197
35,TUA2-10,35,83,80008.954048712490476,0.000000000000000,44.110580444335938,44.110580444335938,23.804863714310059,10.917916843082022,1975.803688287734985
36,TUA2-11,36,62,59765.724711086440948,0.569370210170746,47.010124206542969,46.440753996372223,21.038061602461724,12.049040175793687,1304.359819352626801
37,TUA2-12,37,86,82900.843954087642487,0.000000000000000,46.622348785400391,46.622348785400391,20.410370171070099,13.497334253805224,1755.291834712028503
38,TUB2-1,38,21,20243.229337626049528,5.249334335327148,37.578433990478516,32.329099655151367,23.828933080037434,7.546078206008879,500.407594680786133
39,TUB2-2,39,55,53017.981598544422013,6.491819381713867,64.499870300292969,58.008050918579102,35.053679552945226,12.495173139703093,1927.952375411987305
40,TUB2-3,40,78,75189.137539753908641,1.273150563240051,48.100833892822266,46.827683329582214,20.185474372827091,10.378541437425792,1574.467001080513000
41,TUB2-4,41,93,89648.587066629654146,1.138740420341492,36.212127685546875,35.073387265205383,15.886363192271160,8.295275831526597,1477.431776881217957
42,TUB2-5,42,104,100252.183386338540004,1.800506830215454,41.313686370849609,39.513179540634155,22.752133114979816,10.192730025248371,2366.221843957901001
43,TUB2-6,43,56,53981.944900336136925,2.347573518753052,34.764236450195313,32.416662931442261,18.110832503863744,9.435853521897826,1014.206620216369629
44,TUB2-7,44,32,30846.825657334935386,4.336194515228271,38.194515228271484,33.858320713043213,20.909891352057457,8.697311925176345,669.116523265838623
45,TUB2-8,45,30,28918.899053751501924,1.273150563240051,46.608440399169922,45.335289835929871,23.284775948524477,11.888495821007488,698.543278455734253
46,TUA3-1,46,93,89648.587066629654146,0.000000000000000,53.523830413818359,53.523830413818359,22.872801279508938,13.406036003564990,2127.170518994331360
47,TUA3-2,47,111,106999.926498880551662,0.000000000000000,48.289176940917969,48.289176940917969,24.952293723016172,12.996465689913739,2769.704603254795074
48,TUA3-3,48,108,104108.036593505414203,1.273150563240051,42.948787689208984,41.675637125968933,23.968073038039385,9.586476749268664,2588.551888108253479
49,TUA3-4,49,99,95432.366877379958169,2.415633440017700,57.644344329833984,55.228710889816284,24.081695761343447,12.049868855229963,2384.087880373001099
50,TUA3-5,50,107,103144.073291713692015,1.138740420341492,57.910858154296875,56.772117733955383,29.515937251465342,12.111351002480342,3158.205285906791687
51,TUA3-6,51,119,114711.632913214285509,1.708110690116882,55.416427612304688,53.708316922187805,26.620007860560378,11.221602415959264,3167.780935406684875
52,TUA3-7,52,108,104108.036593505414203,2.846851110458374,41.777965545654297,38.931114435195923,22.125741113115240,9.483814661037421,2389.580040216445923
53,TUA3-8,53,102,98324.256782755110180,0.000000000000000,47.925281524658203,47.925281524658203,21.786089104764603,11.755372255367043,2222.181088685989380
54,TUA3-9,54,113,108927.853102463996038,0.569370210170746,56.982555389404297,56.413185179233551,23.099434643192630,13.216121607445777,2610.236114680767059
55,TUA3-10,55,103,99288.220084546817816,0.000000000000000,66.672256469726563,66.672256469726563,23.303261237237059,14.932169925120752,2400.235907435417175
56,TUA3-11,56,115,110855.779706047425861,0.805211126804352,95.008087158203125,94.202876031398773,25.862288584916488,18.627033370534818,2974.163187265396118
57,TUB3-1,57,32,30846.825657334935386,2.347573518753052,61.880878448486328,59.533304929733276,34.120571367442608,16.946143204801857,1091.858283758163452
58,TUB3-2,58,43,41450.421977043821244,1.138740420341492,72.959411621093750,71.820671200752258,29.562054143395535,18.617446460388251,1271.168328166007996
59,TUB3-3,59,61,58801.761409294718760,4.590409755706787,62.973995208740234,58.383585453033447,25.728442567293762,13.904540044263562,1569.434996604919434
60,TUB3-4,60,65,62657.614616461585683,1.708110690116882,50.836822509765625,49.128711819648743,22.472195311693046,12.184519542850619,1460.692695260047913
61,TUB3-5,61,69,66513.467823628452606,2.052893638610840,40.183986663818359,38.131093025207520,19.114331628965296,9.286183298374803,1318.888882398605347
62,TUB3-6,62,70,67477.431125420174794,0.000000000000000,43.808219909667969,43.808219909667969,19.473174152203967,10.238313288878313,1363.122190654277802
63,TUB3-7,63,43,41450.421977043821244,0.000000000000000,63.241119384765625,63.241119384765625,18.627791711064273,14.771548926488604,800.995043575763702
64,TUB3-8,64,84,80972.917350504198112,0.000000000000000,65.546852111816406,65.546852111816406,31.281670428457716,12.885097428887990,2627.660315990447998
65,TUB3-9,65,64,61693.651314669870771,4.446923732757568,57.574001312255859,53.127077579498291,25.909714452922344,13.834264930712058,1658.221724987030029
66,TUB3-10,66,80,77117.064143337338464,6.052488803863525,97.470466613769531,91.417977809906006,29.070710808038712,16.419601014113379,2325.656864643096924
67,TUB3-11,67,73,70369.321030795326806,4.336194515228271,157.052291870117188,152.716097354888916,54.848068805590067,42.359143795227077,4003.909022808074951
68,TUB3-12,68,70,67477.431125420174794,3.463343858718872,111.857704162597656,108.394360303878784,47.100211467061726,26.192565414057469,3297.014802694320679
69,TDA1-1,69,816,786594.054262040881440,0.569370210170746,67.735916137695313,67.166545927524567,20.606094435076503,12.460668880642690,16814.573059022426605
70,TDA1-2,70,105,101216.146688130262191,0.805211126804352,47.391307830810547,46.586096704006195,20.814521632308050,10.879190394115113,2185.524771392345428
71,TDA1-3,71,102,98324.256782755110180,1.138740420341492,49.949054718017578,48.810314297676086,19.546713258705886,10.430049126554612,1993.764752388000488
72,TDA1-4,72,100,96396.330179171665804,1.138740420341492,62.563400268554688,61.424659848213196,21.595023571252824,11.188864889604451,2159.502357125282288
73,TDA1-5,73,126,121459.376025756311719,0.805211126804352,61.684112548828125,60.878901422023773,26.258931917330575,13.380805000335442,3308.625421583652496
74,TDA1-6,74,110,106035.963197088844026,6.832442760467529,56.387779235839844,49.555336475372314,35.055825809998943,9.817001679382590,3856.140839099884033
75,TDA1-7,75,103,99288.220084546817816,6.879726886749268,51.825202941894531,44.945476055145264,31.494111380530793,10.157183838421366,3243.893472194671631
76,TDA1-8,76,103,99288.220084546817816,1.610422253608704,57.644344329833984,56.033922076225281,26.548067094052879,11.676620828397807,2734.450910687446594
77,TDA1-9,77,95,91576.513670213083969,16.284387588500977,76.755249023437500,60.470861434936523,41.478811986822834,14.775907936440383,3940.487138748168945
78,TDA1-10,78,99,95432.366877379958169,8.540553092956543,75.288314819335938,66.747761726379395,41.333333448930219,14.754118606141917,4092.000011444091797
79,TDA1-11,79,113,108927.853102463996038,3.463343858718872,77.075569152832031,73.612225294113159,36.184283781895594,17.190732994759525,4088.824067354202271
80,TDB1-1,80,386,372089.834491602669004,0.000000000000000,59.389438629150391,59.389438629150391,13.395090710468242,10.812357421467633,5170.505014240741730
81,TDB1-2,81,113,108927.853102463996038,0.569370210170746,53.858932495117188,53.289562284946442,9.901902539012706,7.479429579673162,1118.914986908435822
82,TDB1-3,82,107,103144.073291713692015,0.000000000000000,30.133621215820313,30.133621215820313,7.489788374611151,5.956769440297665,801.407356083393097
83,TDB1-4,83,110,106035.963197088844026,0.569370210170746,24.323507308959961,23.754137098789215,7.857749637148597,5.820211586085322,864.352460086345673
84,TDB1-5,84,81,78081.027445129060652,1.138740420341492,19.632955551147461,18.494215130805969,7.864533068221292,3.896726755111072,637.027178525924683
85,TDB1-6,85,81,78081.027445129060652,0.000000000000000,20.850149154663086,20.850149154663086,6.938128671528380,4.617950589595901,561.988422393798828
86,TDB1-7,86,85,81936.880652295920299,0.805211126804352,34.586605072021484,33.781393945217133,7.852482577632455,6.337375100070143,667.461019098758698
87,TDB1-8,87,38,36630.605468085239409,1.138740420341492,33.126388549804688,31.987648129463196,7.833670597327383,6.553134892803979,297.679482698440552
88,TDB1-9,88,60,57837.798107503003848,1.708110690116882,36.014636993408203,34.306526303291321,12.100730552275975,8.677690909991835,726.043833136558533
89,TDB1-10,89,80,77117.064143337338464,0.000000000000000,42.516365051269531,42.516365051269531,11.126121648401021,12.888036344390464,890.089731872081757
90,TDA2-1,90,106,102180.109989921969827,9.268675804138184,86.428077697753906,77.159401893615723,32.818146507695033,16.459089075743695,3478.723529815673828
91,TDA2-2,91,100,96396.330179171665804,4.446923732757568,62.071800231933594,57.624876499176025,28.679024362564085,13.046288600032202,2867.902436256408691
92,TDA2-3,92,99,95432.366877379958169,4.590409755706787,100.752792358398438,96.162382602691650,33.722135789466627,16.583585628042091,3338.491443157196045
93,TDA2-4,93,89,85792.733859462794499,2.415633440017700,101.852043151855469,99.436409711837769,30.609762207845623,20.805002822956542,2724.268836498260498
94,TDA2-5,94,113,108927.853102463996038,1.273150563240051,69.269218444824219,67.996067881584167,30.626894251435203,15.394147840128415,3460.839050412178040
95,TDA2-6,95,107,103144.073291713692015,1.800506830215454,104.081130981445313,102.280624151229858,36.014372983825538,27.717535011109671,3853.537909269332886
96,TDA2-7,96,119,114711.632913214285509,1.800506830215454,100.765663146972656,98.965156316757202,40.743499411254369,24.777229826842465,4848.476429939270020
97,TDA2-8,97,98,94468.403575588235981,0.000000000000000,105.037620544433594,105.037620544433594,37.615646132401061,24.988178394663223,3686.333320975303650
98,TDA2-9,98,48,46270.238486002403079,4.026055335998535,30.198101043701172,26.172045707702637,14.930426696936289,5.151773279241449,716.660481452941895
99,TDA2-10,99,78,75189.137539753908641,3.066152572631836,61.399658203125000,58.333505630493164,20.359928390918633,13.903643044609650,1588.074414491653442
100,TDB2-1,100,214,206288.146583427384030,2.052893638610840,55.017192840576172,52.964299201965332,22.910142885190304,11.560535342390345,4902.770577430725098
101,TDB2-2,101,92,88684.623764837946510,6.288899898529053,54.878547668457031,48.589647769927979,24.692067659419514,8.756144787099021,2271.670224666595459
102,TDB2-3,102,82,79044.990746920768288,1.610422253608704,52.124591827392578,50.514169573783875,23.142984342284318,11.483133249244711,1897.724716067314148
103,TDB2-4,103,90,86756.697161254502134,1.800506830215454,61.036914825439453,59.236407995223999,23.566254772080317,14.247135194357030,2120.962929487228394
104,TDB2-5,104,108,104108.036593505414203,2.846851110458374,55.096683502197266,52.249832391738892,27.963830062636621,10.984090497394433,3020.093646764755249
105,TDB2-6,105,110,106035.963197088844026,4.864701271057129,54.245777130126953,49.381075859069824,27.557825534993952,11.574749158004186,3031.360808849334717
106,TDB2-7,106,113,108927.853102463996038,4.590409755706787,56.760246276855469,52.169836521148682,29.452667696286092,10.966367669165470,3328.151449680328369
107,TDB2-8,107,110,106035.963197088844026,6.664307594299316,67.021430969238281,60.357123374938965,32.923505410281095,13.198962201921166,3621.585595130920410
108,TDB2-9,108,105,101216.146688130262191,4.831266880035400,60.412300109863281,55.581033229827881,29.092257694970993,12.951284814481197,3054.687057971954346
109,TDB2-10,109,113,108927.853102463996038,8.691059112548828,76.982986450195313,68.291927337646484,32.525337413348986,12.918353443511746,3675.363127708435059
110,TDA3-1,110,60,57837.798107503003848,2.546301126480103,44.341476440429688,41.795175313949585,11.825149301687876,7.912799130163187,709.508958101272583
111,TDA3-2,111,91,87720.660463046224322,0.000000000000000,37.183841705322266,37.183841705322266,11.510382669312614,8.678867209727853,1047.444822907447815
112,TDA3-3,112,91,87720.660463046224322,0.000000000000000,26.784618377685547,26.784618377685547,6.794570707357847,5.668892484083958,618.305934369564056
113,TDA3-4,113,86,82900.843954087642487,1.273150563240051,26.122865676879883,24.849715113639832,10.901438218216564,5.499877454439307,937.523686766624451
114,TDA3-5,114,96,92540.476972004806157,1.138740420341492,24.323507308959961,23.184766888618469,9.460563263545433,5.293771533450662,908.214073300361633
115,TDA3-6,115,102,98324.256782755110180,0.000000000000000,29.392963409423828,29.392963409423828,9.626979725033630,6.241158199388084,981.951931953430176
116,TDA3-7,116,108,104108.036593505414203,0.569370210170746,28.468511581420898,27.899141371250153,9.893199403528813,6.170179982461181,1068.465535581111908
117,TDA3-8,117,102,98324.256782755110180,0.805211126804352,20.997337341308594,20.192126214504242,8.998184847481111,4.494423855887322,917.814854443073273
118,TDA3-9,118,97,93504.440273796528345,0.000000000000000,32.608566284179688,32.608566284179688,12.971661140009299,7.496929794315886,1258.251130580902100
119,TSA1-1,119,805,775990.457942332024686,0.000000000000000,79.979797363281250,79.979797363281250,15.700486751668942,13.855273893542837,12638.891835093498230
120,TSA1-2,120,114,109891.816404255703674,4.026055335998535,101.809066772460938,97.783011436462402,32.900962419677199,24.021705473203497,3750.709715843200684
121,TSA1-3,121,107,103144.073291713692015,2.277480840682983,96.470878601074219,94.193397760391235,34.123435463860773,23.807079479827934,3651.207594633102417
122,TSA1-4,122,102,98324.256782755110180,2.052893638610840,93.199493408203125,91.146599769592285,30.705986901825550,19.551075537385518,3132.010663986206055
123,TSA1-5,123,107,103144.073291713692015,2.903229951858521,80.657882690429688,77.754652738571167,33.657120354821750,16.077700194684585,3601.311877965927124
124,TSA1-6,124,98,94468.403575588235981,6.639940738677979,88.127403259277344,81.487462520599365,35.173902677029979,19.235571577415588,3447.042462348937988
125,TSA1-7,125,115,110855.779706047425861,0.805211126804352,72.812637329101563,72.007426202297211,30.135602792967919,17.663458392458921,3465.594321191310883
126,TSA1-8,126,114,109891.816404255703674,0.569370210170746,67.962867736816406,67.393497526645660,31.455988375241297,14.893433242748245,3585.982674777507782
127,TSA1-9,127,101,97360.293480963387992,3.985591650009155,86.448699951171875,82.463108301162720,37.667292512289372,19.141990394435396,3804.396543741226196
128,TSA1-10,128,105,101216.146688130262191,2.347573518753052,92.387229919433594,90.039656400680542,33.701967813855127,19.433045765598742,3538.706620454788208
129,TSA1-11,129,98,94468.403575588235981,5.722100257873535,86.606063842773438,80.883963584899902,35.556500527323507,18.068907102180791,3484.537051677703857
130,TSA1-12,130,103,99288.220084546817816,3.066152572631836,99.313903808593750,96.247751235961914,31.322348434948228,18.474422195867305,3226.201888799667358
131,TSB1-1,131,455,438603.302315231121611,0.000000000000000,104.705314636230469,104.705314636230469,33.944653172021383,22.964177303275395,15444.817193269729614
132,TSB1-2,132,107,103144.073291713692015,0.805211126804352,83.617988586425781,82.812777459621429,24.694477139789367,19.743300702554318,2642.309053957462311
133,TSB1-3,133,108,104108.036593505414203,0.805211126804352,87.217781066894531,86.412569940090179,22.724692707260449,19.274804796283693,2454.266812384128571
134,TSB1-4,134,100,96396.330179171665804,0.805211126804352,79.841865539550781,79.036654412746429,21.070533886551857,15.530991206032457,2107.053388655185699
135,TSB1-5,135,106,102180.109989921969827,2.052893638610840,82.576354980468750,80.523461341857910,26.103824905629427,17.085775291664191,2767.005439996719360
136,TSB1-6,136,107,103144.073291713692015,0.569370210170746,63.975025177001953,63.405654966831207,22.989306080007108,15.313069141009715,2459.855750560760498
137,TSB1-7,137,102,98324.256782755110180,0.569370210170746,63.476482391357422,62.907112181186676,21.644876135330573,16.670930401681293,2207.777365803718567
138,TSB1-8,138,110,106035.963197088844026,3.601013660430908,81.989311218261719,78.388297557830811,30.902479952031914,19.415180505836585,3399.272794723510742
139,TSB1-9,139,106,102180.109989921969827,0.000000000000000,90.242935180664063,90.242935180664063,24.920573607368290,18.046909743356949,2641.580802381038666
140,TSB1-10,140,99,95432.366877379958169,0.000000000000000,45.328449249267578,45.328449249267578,8.590071714285648,9.189900741352526,850.417099714279175
141,TSB1-11,141,103,99288.220084546817816,0.000000000000000,46.133045196533203,46.133045196533203,8.913713167593317,10.022537055703960,918.112456262111664
142,TSB1-12,142,112,107963.889800672273850,0.000000000000000,45.378486633300781,45.378486633300781,9.636750308530670,10.316912551765357,1079.316034555435181
143,TSB1-13,143,103,99288.220084546817816,0.000000000000000,42.321483612060547,42.321483612060547,5.422240102175370,7.074767973373834,558.490730524063110
144,TSB1-14,144,101,97360.293480963387992,0.000000000000000,40.437313079833984,40.437313079833984,4.302650989872395,7.242088445015696,434.567749977111816
145,TSB1-15,145,111,106999.926498880551662,0.000000000000000,79.608055114746094,79.608055114746094,11.204378226318875,18.362336994729425,1243.685983121395111
146,TSA2-1,146,129,124351.265931131463731,7.246900081634521,100.972961425781250,93.726061344146729,39.204209704731788,19.953833719222207,5057.343051910400391
147,TSA2-2,147,114,109891.816404255703674,4.145077705383301,64.680557250976563,60.535479545593262,27.408881555523788,12.873242435925173,3124.612497329711914
148,TSA2-3,148,106,102180.109989921969827,7.744272708892822,76.949287414550781,69.205014705657959,31.510837640402453,13.707613997713660,3340.148789882659912
149,TSA2-4,149,108,104108.036593505414203,1.610422253608704,56.654483795166016,55.044061541557312,23.059698103754609,10.707994514712242,2490.447395205497742
150,TSA2-5,150,106,102180.109989921969827,1.610422253608704,78.211242675781250,76.600820422172546,20.492576436051781,14.421633275123973,2172.213102221488953
151,TSA2-6,151,105,101216.146688130262191,0.000000000000000,72.748046875000000,72.748046875000000,20.859361110414778,15.884699973572639,2190.232916593551636
152,TSA2-7,152,106,102180.109989921969827,4.897907733917236,58.412502288818359,53.514594554901123,21.159430625303735,9.885888217911807,2242.899646282196045
153,TSA2-8,153,115,110855.779706047425861,1.610422253608704,72.730224609375000,71.119802355766296,22.478327674451080,14.225978252729602,2585.007682561874390
154,TSA2-9,154,102,98324.256782755110180,2.415633440017700,78.879867553710938,76.464234113693237,29.318441117511075,19.751069093146590,2990.480993986129761
155,TSA2-10,155,103,99288.220084546817816,2.052893638610840,35.047500610351563,32.994606971740723,16.361287665598599,6.668170952665134,1685.212629556655884
156,TSB2-1,156,321,309432.219875141046941,1.138740420341492,79.957504272460938,78.818763852119446,38.226106807450265,18.364815875748786,12270.580285191535950
157,TSB2-2,157,104,100252.183386338540004,4.864701271057129,86.093597412109375,81.228896141052246,43.422800453809593,18.712891059216552,4515.971247196197510
158,TSB2-3,158,110,106035.963197088844026,10.452248573303223,135.028411865234375,124.576163291931152,56.421456519040191,28.313579216906479,6206.360217094421387
159,TSB2-4,159,87,83864.807255879350123,6.639940738677979,107.192924499511719,100.552983760833740,48.371656094474353,20.676194181061316,4208.334080219268799
160,TSB2-5,160,106,102180.109989921969827,5.722100257873535,110.510643005371094,104.788542747497559,50.377659037428081,21.480654590227875,5340.031857967376709
161,TSB2-6,161,107,103144.073291713692015,6.365752696990967,106.959800720214844,100.594048023223877,47.150947949596656,19.706304050501952,5045.151430606842041
162,TSB2-7,162,98,94468.403575588235981,14.582993507385254,109.545707702636719,94.962714195251465,50.580706508792176,22.955876959649363,4956.909237861633301
163,TSB2-8,163,108,104108.036593505414203,8.709690093994141,116.366241455078125,107.656551361083984,60.929332035559192,23.451258571267260,6580.367859840393066
164,TSB2-9,164,101,97360.293480963387992,8.540553092956543,110.537040710449219,101.996487617492676,60.202717214527695,25.495435020513657,6080.474438667297363
165,TSA3-1,165,143,137846.752156215487048,13.008584022521973,99.607254028320313,86.598670005798340,53.810031930883447,17.103290624319452,7694.834566116333008
166,TSA3-2,166,74,71333.284332587034442,7.744272708892822,92.065597534179688,84.321324825286865,55.273288655925441,22.638761131163129,4090.223360538482666
167,TSA3-3,167,52,50126.091693169270002,2.347573518753052,90.127906799316406,87.780333280563354,56.087681426451759,20.073397039565428,2916.559434175491333
168,TSA3-4,168,71,68441.394427211882430,3.645748376846313,96.230308532714844,92.584560155868530,50.597935559044423,22.186515303815565,3592.453424692153931
169,TSA3-5,169,97,93504.440273796528345,5.944399833679199,99.067146301269531,93.122746467590332,44.604605999189552,21.493108818679850,4326.646781921386719
170,TSA3-6,170,106,102180.109989921969827,4.695147037506104,102.511947631835938,97.816800594329834,54.862873914106835,19.813483094152616,5815.464634895324707
171,TSA3-7,171,99,95432.366877379958169,12.577799797058105,111.950408935546875,99.372609138488770,59.037793390678637,17.631028761789548,5844.741545677185059
172,TSB3-1,172,39,37594.568769876954320,7.744272708892822,68.513954162597656,60.769681453704834,37.458511291406090,17.754149965906809,1460.881940364837646
173,TSB3-2,173,50,48198.165089585832902,7.596346378326416,52.632110595703125,45.035764217376709,32.873728036880493,11.338605819578326,1643.686401844024658
174,TSB3-3,174,45,43378.348580627251067,15.042585372924805,63.374256134033203,48.331670761108398,35.417800606621640,11.397514441098622,1593.801027297973633
175,TSB3-4,175,16,15423.412828667467693,20.122224807739258,65.625938415527344,45.503713607788086,39.500063657760620,15.079402216450873,632.001018524169922
176,TSB3-5,176,42,40486.458675252099056,18.537351608276367,51.975112915039063,33.437761306762695,39.418567384992329,8.236824922874712,1655.579830169677734
177,TSB3-6,177,81,78081.027445129060652,13.782994270324707,106.600036621093750,92.817042350769043,43.627541447863166,15.920665112524118,3533.830857276916504
178,TSB3-7,178,89,85792.733859462794499,16.928594589233398,95.233024597167969,78.304430007934570,57.018896510092063,16.580706886221236,5074.681789398193359
179,TSB3-8,179,78,75189.137539753908641,12.317361831665039,99.070419311523438,86.753057479858398,46.420900858365570,20.416545676686685,3620.830266952514648
180,TSB3-9,180,73,70369.321030795326806,13.865071296691895,102.050781250000000,88.185709953308105,44.535060725799980,20.590360861791968,3251.059432983398438
181,TSB3-10,181,92,88684.623764837946510,8.211574554443359,89.989318847656250,81.777744293212891,41.817802356637046,20.145143840832478,3847.237816810607910
182,TDB4-7,182,673,648747.302105825394392,0.000000000000000,103.371673583984375,103.371673583984375,28.042934078429820,19.554244048992516,18872.894634783267975
183,TDB4-6,183,15,14459.449526875750962,0.000000000000000,12.845578193664551,12.845578193664551,5.812310985724131,4.310836997298336,87.184664785861969
184,TDB4-5,184,12,11567.559621500600770,6.365752696990967,28.655788421630859,22.290035724639893,13.249995072682699,5.848991604142223,158.999940872192383
185,TDB4-4,185,7,6747.743112542017116,4.831266880035400,25.155599594116211,20.324332714080811,15.298310075487409,7.721704290654153,107.088170528411865
186,TDB4-3,186,6,5783.779810750300385,9.109923362731934,51.183185577392578,42.073262214660645,33.226972103118896,16.644507637854993,199.361832618713379
187,TDB4-2,187,3,2891.889905375150192,32.218509674072266,61.833713531494141,29.615203857421875,46.028522491455078,12.172390260593444,138.085567474365234
188,TDA4-11,188,805,775990.457942332024686,0.000000000000000,88.494499206542969,88.494499206542969,26.778780915574256,12.512658587571496,21556.918637037277222
189,TDA4-12,189,99,95432.366877379958169,9.943623542785645,57.033733367919922,47.090109825134277,32.789020528697002,10.567692624536464,3246.113032341003418
190,TDA4-13,190,95,91576.513670213083969,12.291013717651367,62.082244873046875,49.791231155395508,30.938917099802119,11.676892371588375,2939.197124481201172
191,TDA4-14,191,100,96396.330179171665804,3.319970369338989,62.249118804931641,58.929148435592651,27.285138528347016,13.997006804873397,2728.513852834701538
192,TDA4-15,192,103,99288.220084546817816,4.554961681365967,60.583774566650391,56.028812885284424,23.045214523389500,12.055138586796694,2373.657095909118652
193,TD5-1,193,816,786594.054262040881440,3.416221380233765,170.174087524414063,166.757866144180298,48.817427046450916,31.394933204631194,39835.020469903945923
194,TD5-2,194,150,144594.495268757513259,2.415633440017700,138.292510986328125,135.876877546310425,38.770202573140459,24.827885142003176,5815.530385971069336
195,TD5-3,195,116,111819.743007839133497,2.846851110458374,103.282257080078125,100.435405969619751,34.154601247146211,21.976021574527060,3961.933744668960571
196,TD5-4,196,104,100252.183386338540004,2.277480840682983,60.540954589843750,58.263473749160767,29.164303809404373,16.585245466606143,3033.087596178054810
