Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),0,0.3485,9,210.35,4.48,0
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),0.58,0.2609,9,210.93,5.22,1
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),2.12,0.1208,9,212.47,4.23,1
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),3.28,0.0676,9,213.63,5.63,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),3.34,0.0656,9,213.69,3.51,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),4.57,0.0354,9,214.92,2.88,1
p(cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),4.66,0.034,9,215,4.36,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),5.12,0.027,9,215.46,0,1
p(cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),5.74,0.0198,9,216.09,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),7.13,0.0098,9,217.48,5.88,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),7.54,0.008,9,217.89,5.41,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),10.38,0.0019,9,220.73,5.25,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),12.8,6e-04,9,223.14,4.06,1
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),22.49,0,9,232.84,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),22.49,0,9,232.84,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),22.49,0,9,232.84,0,0
