covnames,sum.wgt,ER
und,1.1062,-10.4161958568738
water,0.6193,1.6267402153927
ele,0.6,1.5
height100,0.2422,0.319609395618897
height500,0,0
disturb100,0.356,0.552795031055901
disturb500,0,0
distRoad,0.3068,0.442585112521639
forest100,0,0
forest1500,0,0
forest500,0.9801,49.251256281407
forest1000,0,0
ndvi100,0,0
ndvi500,0.7885,3.72813238770686
