covnames,sum.wgt,ER
und,1.7108,-2.40686550365785
water,1.7108,-2.40686550365785
ele,1.7108,-2.40686550365785
height100,0.8554,5.91562932226833
height500,0.8554,5.91562932226833
disturb100,1.7108,-2.40686550365785
disturb500,0,0
distRoad,0.2892,0.40686550365785
forest100,0,0
forest1500,0,0
forest500,1.7108,-2.40686550365785
forest1000,0,0
ndvi100,0,0
ndvi500,1.7108,-2.40686550365785
