covnames,sum.wgt,ER
und,0.7996,3.99001996007984
water,0.8301,4.88581518540318
ele,0.8749,6.99360511590728
height100,0.7584,3.13907284768212
height500,0,0
disturb100,0,0
disturb500,1.3385,-3.95420974889217
distRoad,0.7647,3.24989375265618
forest100,0,0
forest1500,0,0
forest500,0.8774,7.15660685154975
forest1000,0,0
ndvi100,0,0
ndvi500,0.9009,9.09081735620586
