Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb500 P forest100 P ndvi500 P und P water P ele),0,0.2031,8,135.19,1.52,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),0.12,0.1914,9,133.15,4.6,1
p(cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),1.49,0.0966,9,134.52,0,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele),2.17,0.0686,8,137.37,4.63,1
p(start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),2.26,0.0656,9,135.29,-1.09,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),2.97,0.0459,10,133.82,-0.53,1
p()psi(disturb100 P forest100 P ndvi500 P und P water P ele),3.49,0.0355,8,138.68,2,1
p()psi(disturb100 P forest500 P ndvi500 P und P water P ele),3.49,0.0355,8,138.68,3.13,1
p(observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),3.81,0.0303,10,134.66,-0.03,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele),4.05,0.0268,8,139.25,0,0
p(start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.17,0.0252,9,137.21,3.91,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),4.73,0.0191,9,137.76,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),4.74,0.019,9,137.77,1.72,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),5.3,0.0143,9,138.33,0,0
p(cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),5.39,0.0137,9,138.42,5.33,1
p(observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),5.78,0.0113,10,136.63,4.12,1
p(start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),6.12,0.0095,9,139.15,5.83,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),6.18,0.0092,10,137.03,0,1
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),6.23,0.009,9,139.26,1.63,1
p(start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),6.27,0.0088,9,139.31,0,1
p(observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),6.41,0.0082,10,137.26,-1.12,1
p(observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),6.49,0.0079,10,137.34,-0.3,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),6.52,0.0078,9,139.55,0,1
p()psi(disturb500 P forest1000 P ndvi500 P und P water P ele),6.59,0.0075,8,141.79,0,1
p()psi(disturb500 P forest1500 P ndvi500 P und P water P ele),6.71,0.0071,8,141.91,0,1
p(observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),7.01,0.0061,10,137.86,0.55,1
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),7.25,0.0054,9,140.28,0,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),7.59,0.0046,9,140.62,0,1
p()psi(disturb100 P forest1500 P ndvi500 P und P water P ele),8.95,0.0023,8,144.14,5.94,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),9.59,0.0017,9,142.62,5.9,0
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),10.38,0.0011,9,143.41,0,0
p(observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),11.17,8e-04,10,142.02,0,1
p()psi(disturb100 P forest100 P ndvi100 P und P water P ele),16.98,0,8,152.18,0,1
p()psi(disturb500 P forest100 P ndvi100 P und P water P ele),16.98,0,8,152.18,0,0
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele),16.98,0,8,152.18,0,1
p()psi(disturb500 P forest1500 P ndvi100 P und P water P ele),16.98,0,8,152.18,5.98,1
p()psi(disturb100 P forest500 P ndvi100 P und P water P ele),16.98,0,8,152.18,0,1
p()psi(disturb500 P forest500 P ndvi100 P und P water P ele),16.98,0,8,152.18,3.74,1
p()psi(disturb100 P forest1000 P ndvi100 P und P water P ele),16.98,0,8,152.18,0,1
p()psi(disturb500 P forest1000 P ndvi100 P und P water P ele),16.98,0,8,152.18,5.35,0
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),17.88,0,9,150.91,3.72,1
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),17.88,0,9,150.91,5.8,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),17.88,0,9,150.91,4.96,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),17.88,0,9,150.91,0,0
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),17.88,0,9,150.91,4.09,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),17.88,0,9,150.91,0,0
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),17.88,0,9,150.91,4.02,0
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),17.88,0,9,150.91,4.58,0
p(start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.91,0,9,151.94,0,1
p(start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.91,0,9,151.94,6,0
p(start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),18.91,0,9,151.94,2.85,1
p(start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.91,0,9,151.94,0,1
p(start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.91,0,9,151.94,0,1
p(start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.91,0,9,151.94,2.43,1
p(start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),18.91,0,9,151.94,0,0
p(start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.91,0,9,151.94,0,1
p(observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),19.17,0,10,150.02,2,1
p(observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),19.17,0,10,150.02,0,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),19.17,0,10,150.02,4.27,1
p(observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),19.17,0,10,150.02,4.53,1
p(observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),19.17,0,10,150.02,4.52,1
p(observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),19.17,0,10,150.02,0,1
p(observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),19.17,0,10,150.02,3.15,1
p(observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),19.17,0,10,150.02,4.84,1
