covnames,sum.wgt,ER
und,1.8222,-2.21624908781318
water,1.8222,-2.21624908781318
ele,1.8222,-2.21624908781318
height100,0.9111,10.2485939257593
height500,0.9111,10.2485939257593
disturb100,0,0
disturb500,1.8222,-2.21624908781318
distRoad,0.1778,0.216249087813184
forest100,0,0
forest1500,0,0
forest500,1.8222,-2.21624908781318
forest1000,0,0
ndvi100,0,0
ndvi500,1.8222,-2.21624908781318
