covnames,sum.wgt,ER
und,0.7466,2.94632991318074
water,0.6976,2.30687830687831
ele,1.2087,-5.79156684235745
height100,0.705,2.38983050847458
height500,0,0
disturb100,0.9576,22.5849056603774
disturb500,0,0
distRoad,0.4676,0.878287002253945
forest100,0.989,89.9090909090908
forest1500,0,0
forest500,0,0
forest1000,0.989,89.9090909090908
ndvi100,0,0
ndvi500,0.84,5.25
