Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),0,0.1867,10,79.9,-0.04,1
p()psi(disturb500 P forest1500 P ndvi500 P und P water P ele),0.45,0.1492,8,84.69,2.11,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),0.94,0.1169,9,83.02,0,1
p()psi(disturb500 P forest1000 P ndvi500 P und P water P ele),1.22,0.1014,8,85.47,1.31,1
p(observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),2.4,0.0564,10,82.3,-0.6,1
p(observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),2.56,0.0518,10,82.46,0.57,1
p(start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3,0.0417,9,85.08,2.87,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele),3.03,0.041,8,87.28,2.25,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),3.23,0.0372,9,85.31,1.55,0
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),3.3,0.0358,9,85.39,2.01,1
p(start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),3.64,0.0303,9,85.72,0,1
p()psi(disturb500 P forest100 P ndvi500 P und P water P ele),3.64,0.0302,8,87.89,5.05,1
p(start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),4.32,0.0216,9,86.4,1.83,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),4.33,0.0215,9,86.41,1.61,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),4.82,0.0168,10,84.72,-2.45,1
p(observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),5.9,0.0097,10,85.81,0,1
p(cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),5.94,0.0096,9,88.02,1.32,1
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),6.9,0.0059,9,88.99,1.43,1
p(observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),7.02,0.0056,10,86.92,0,1
p()psi(disturb100 P forest500 P ndvi500 P und P water P ele),7.09,0.0054,8,91.33,5.24,1
p(observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),7.69,0.004,10,87.59,0.91,1
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),8.5,0.0027,9,90.58,1.99,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),9.46,0.0016,9,91.54,4.23,1
p()psi(disturb100 P forest100 P ndvi500 P und P water P ele),9.68,0.0015,8,93.93,0,1
p(observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),9.77,0.0014,10,89.67,0.94,1
p(observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),10.25,0.0011,10,90.15,5.27,1
p(start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),10.44,0.001,9,92.53,4.88,1
p(observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),10.54,0.001,10,90.44,-0.12,1
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),10.65,9e-04,9,92.73,4.7,1
p(observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),10.7,9e-04,10,90.6,4.48,1
p(observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),10.76,9e-04,10,90.66,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),10.98,8e-04,9,93.06,5.46,1
p(cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),11.15,7e-04,9,93.23,0,1
p()psi(disturb100 P forest1500 P ndvi500 P und P water P ele),11.35,6e-04,8,95.59,4.95,1
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),11.35,6e-04,9,93.43,3.59,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),11.37,6e-04,9,93.45,5.15,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele),11.53,6e-04,8,95.77,5.91,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),11.67,5e-04,9,93.75,3.94,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),11.88,5e-04,9,93.96,0,1
p(observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),12.24,4e-04,10,92.14,1.32,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),12.24,4e-04,10,92.14,4.25,1
p(start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),12.35,4e-04,9,94.43,4.86,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),12.36,4e-04,10,92.26,0,1
p(observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),12.51,4e-04,10,92.41,5.56,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),13.52,2e-04,9,95.6,5.41,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),13.76,2e-04,9,95.84,4.58,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),13.83,2e-04,9,95.91,0.96,1
p()psi(disturb100 P forest100 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb500 P forest100 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb500 P forest1500 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb100 P forest500 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb500 P forest500 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb100 P forest1000 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p()psi(disturb500 P forest1000 P ndvi100 P und P water P ele),15.83,1e-04,8,100.07,0,1
p(start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),17.33,0,9,99.41,5.37,1
p(start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),17.33,0,9,99.41,5.8,1
p(start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),17.33,0,9,99.41,4,1
p(start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),17.33,0,9,99.41,0,1
p(start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),17.33,0,9,99.41,0,0
p(start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),17.33,0,9,99.41,4.86,1
p(start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),17.33,0,9,99.41,0,1
p(start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),17.33,0,9,99.41,0,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),17.66,0,9,99.75,5.64,1
