covnames,sum.wgt,ER
und,1,Inf
water,1,Inf
ele,1,Inf
height100,0,0
height500,0,0
disturb100,0.0363,0.0376673238559718
disturb500,0.9637,26.5482093663912
distRoad,0,0
forest100,0.3166,0.463271875914545
forest1500,0.2737,0.37684152554041
forest500,0.4097,0.694053870913095
forest1000,0.23,0.298701298701299
ndvi100,0.026,0.026694045174538
ndvi500,0.974,37.4615384615384
