covnames,sum.wgt,ER
und,0.623,1.6525198938992
water,0.7135,2.49040139616056
ele,0.8047,4.12032770097286
height100,0.5386,1.16731686172518
height500,0,0
disturb100,0,0
disturb500,0.633,1.72479564032698
distRoad,0.834,5.02409638554217
forest100,0,0
forest1500,0.5621,1.28362639872117
forest500,0,0
forest1000,0,0
ndvi100,0,0
ndvi500,0.4211,0.727414061150458
