Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
74,TDA1-10,76,230,205618.368739834229928,53.000000000000000,87.000000000000000,34.000000000000000,71.886956521739137,4.345442825067980,16534.000000000000000
75,TDA1-11,77,277,247636.035395365586737,48.000000000000000,87.000000000000000,39.000000000000000,71.801444043321297,4.042231673705558,19889.000000000000000
76,TDB1-1,78,926,827837.432404723949730,52.000000000000000,87.000000000000000,35.000000000000000,73.387688984881208,3.772387407762003,67957.000000000000000
77,TDB1-2,79,255,227968.191428946651286,62.000000000000000,79.000000000000000,17.000000000000000,73.780392156862746,2.479486000485872,18814.000000000000000
78,TDB1-3,80,281,251212.007025623577647,26.000000000000000,81.000000000000000,55.000000000000000,71.437722419928832,6.004494207218010,20074.000000000000000
79,TDB1-4,81,273,244060.063765107595827,30.000000000000000,82.000000000000000,52.000000000000000,69.908424908424905,7.336174263909078,19085.000000000000000
80,TDB1-5,82,182,162706.709176738397218,49.000000000000000,81.000000000000000,32.000000000000000,73.390109890109883,3.917628654382473,13357.000000000000000
81,TDB1-6,83,147,131416.957411981013138,68.000000000000000,83.000000000000000,15.000000000000000,74.605442176870753,2.511356039716557,10967.000000000000000
82,TDB1-7,84,162,144826.851025448471773,66.000000000000000,85.000000000000000,19.000000000000000,74.148148148148152,2.618128212306727,12012.000000000000000
83,TDB1-8,85,39,34865.723395015374990,64.000000000000000,80.000000000000000,16.000000000000000,73.512820512820511,3.319497914396375,2867.000000000000000
84,TDB1-9,86,81,72413.425512724235887,53.000000000000000,84.000000000000000,31.000000000000000,72.222222222222229,4.348974620173457,5850.000000000000000
85,TDB1-10,87,85,75989.397142982226796,46.000000000000000,83.000000000000000,37.000000000000000,71.294117647058826,5.165094451415300,6060.000000000000000
86,TDA2-1,88,268,239590.099227285129018,43.000000000000000,86.000000000000000,43.000000000000000,71.611940298507463,5.050359005653738,19192.000000000000000
87,TDA2-2,89,289,258363.950286139559466,54.000000000000000,85.000000000000000,31.000000000000000,71.342560553633220,4.924020112306834,20618.000000000000000
88,TDA2-3,90,247,220816.248168430698570,43.000000000000000,88.000000000000000,45.000000000000000,71.283400809716596,5.328162873691344,17607.000000000000000
89,TDA2-4,91,168,150190.808470835443586,41.000000000000000,88.000000000000000,47.000000000000000,71.571428571428569,5.666916761187798,12024.000000000000000
90,TDA2-5,92,272,243166.070857543090824,50.000000000000000,87.000000000000000,37.000000000000000,70.790441176470594,5.151047561596942,19255.000000000000000
91,TDA2-6,93,295,263727.907731526531279,26.000000000000000,87.000000000000000,61.000000000000000,68.586440677966095,8.099287636118545,20233.000000000000000
92,TDA2-7,94,239,213664.304907914716750,26.000000000000000,80.000000000000000,54.000000000000000,67.828451882845187,9.880873398116641,16211.000000000000000
93,TDA2-8,95,167,149296.815563270938583,29.000000000000000,79.000000000000000,50.000000000000000,67.946107784431135,8.492516949179139,11347.000000000000000
94,TDA2-9,96,81,72413.425512724235887,31.000000000000000,87.000000000000000,56.000000000000000,67.283950617283949,12.061810530824632,5450.000000000000000
95,TDA2-10,97,106,94763.248201836657245,31.000000000000000,87.000000000000000,56.000000000000000,67.377358490566039,11.241309289040213,7142.000000000000000
96,TDB2-1,98,465,415706.702017490984872,63.000000000000000,87.000000000000000,24.000000000000000,74.051612903225802,3.147540869881648,34434.000000000000000
97,TDB2-2,99,133,118901.056706078059506,63.000000000000000,83.000000000000000,20.000000000000000,73.308270676691734,3.640169481156903,9750.000000000000000
98,TDB2-3,100,72,64367.489344643763616,54.000000000000000,87.000000000000000,33.000000000000000,72.569444444444443,5.182305334525105,5225.000000000000000
99,TDB2-4,101,66,59003.531899256784527,62.000000000000000,86.000000000000000,24.000000000000000,72.727272727272734,5.235500770657839,4800.000000000000000
100,TDB2-5,102,172,153766.780101093434496,54.000000000000000,82.000000000000000,28.000000000000000,71.715116279069761,5.366260172810633,12335.000000000000000
101,TDB2-6,103,180,160918.723361609416315,27.000000000000000,84.000000000000000,57.000000000000000,71.944444444444443,6.679755669369159,12950.000000000000000
102,TDB2-7,104,195,174328.616975076845847,32.000000000000000,88.000000000000000,56.000000000000000,71.620512820512815,8.313695203827473,13966.000000000000000
103,TDB2-8,105,138,123371.021243900540867,36.000000000000000,87.000000000000000,51.000000000000000,71.528985507246375,6.543269613249510,9871.000000000000000
104,TDB2-9,106,155,138568.900672496994957,31.000000000000000,87.000000000000000,56.000000000000000,72.529032258064518,9.049904421109522,11242.000000000000000
105,TDB2-10,107,117,104597.170185046110419,26.000000000000000,85.000000000000000,59.000000000000000,70.341880341880341,9.842488040291869,8230.000000000000000
106,TDA3-1,108,111,99233.212739659138606,40.000000000000000,80.000000000000000,40.000000000000000,71.216216216216210,5.697170793679116,7905.000000000000000
107,TDA3-2,109,176,157342.751731351425406,39.000000000000000,80.000000000000000,41.000000000000000,70.960227272727266,6.211573504587468,12489.000000000000000
108,TDA3-3,110,206,184162.538958286313573,40.000000000000000,85.000000000000000,45.000000000000000,70.631067961165044,6.923984333722471,14550.000000000000000
109,TDA3-4,111,173,154660.773008657939499,16.000000000000000,85.000000000000000,69.000000000000000,69.150289017341038,8.816724938705576,11963.000000000000000
110,TDA3-5,112,202,180586.567328028322663,52.000000000000000,88.000000000000000,36.000000000000000,70.698019801980195,5.906272554222039,14281.000000000000000
111,TDA3-6,113,242,216346.283630608202657,36.000000000000000,86.000000000000000,50.000000000000000,68.533057851239676,8.616300987991373,16585.000000000000000
112,TDA3-7,114,243,217240.276538172707660,19.000000000000000,82.000000000000000,63.000000000000000,67.106995884773667,11.551141982451265,16307.000000000000000
113,TDA3-8,115,242,216346.283630608202657,28.000000000000000,79.000000000000000,51.000000000000000,68.789256198347104,8.317623445271986,16647.000000000000000
114,TDA3-9,116,234,209194.340370092220837,45.000000000000000,79.000000000000000,34.000000000000000,68.358974358974365,8.413929779400066,15996.000000000000000
115,TSA1-1,117,5409,4835607.637016362510622,33.000000000000000,88.000000000000000,55.000000000000000,72.127565169162509,5.780350942826631,390138.000000000000000
116,TSA1-2,118,224,200254.411294447258115,55.000000000000000,88.000000000000000,33.000000000000000,72.946428571428569,5.333250291657985,16340.000000000000000
117,TSA1-3,119,242,216346.283630608202657,32.000000000000000,85.000000000000000,53.000000000000000,73.095041322314046,5.130050041475715,17689.000000000000000
118,TSA1-4,120,257,229756.177244075661292,59.000000000000000,88.000000000000000,29.000000000000000,73.178988326848255,4.265400815011821,18807.000000000000000
119,TSA1-5,121,252,225286.212706253165379,60.000000000000000,83.000000000000000,23.000000000000000,73.210317460317455,3.908605267523791,18449.000000000000000
120,TSA1-6,122,225,201148.404202011763118,51.000000000000000,85.000000000000000,34.000000000000000,72.257777777777775,5.167010263365894,16258.000000000000000
121,TSA1-7,123,250,223498.226891124184476,37.000000000000000,88.000000000000000,51.000000000000000,71.628000000000000,6.307584006574973,17907.000000000000000
122,TSA1-8,124,302,269985.858084478008095,51.000000000000000,87.000000000000000,36.000000000000000,72.884105960264904,5.138783744513655,22011.000000000000000
123,TSA1-9,125,229,204724.375832269754028,44.000000000000000,85.000000000000000,41.000000000000000,72.589519650655021,6.070695177978977,16623.000000000000000
124,TSA1-10,126,246,219922.255260866193566,53.000000000000000,86.000000000000000,33.000000000000000,73.105691056910572,4.530498291175318,17984.000000000000000
125,TSA1-11,127,228,203830.382924705249025,53.000000000000000,83.000000000000000,30.000000000000000,72.807017543859644,4.297851754242680,16600.000000000000000
126,TSA1-12,128,271,242272.077949978614924,52.000000000000000,81.000000000000000,29.000000000000000,72.804428044280442,3.921101343114886,19730.000000000000000
127,TSB1-1,129,1010,902932.836640141671523,2.000000000000000,88.000000000000000,86.000000000000000,65.730693069306938,15.039313120073485,66388.000000000000000
128,TSB1-2,130,189,168964.659529689874034,15.000000000000000,83.000000000000000,68.000000000000000,61.021164021164019,13.750981753102405,11533.000000000000000
129,TSB1-3,131,214,191314.482218802295392,7.000000000000000,86.000000000000000,79.000000000000000,62.434579439252339,13.538554173994878,13361.000000000000000
130,TSB1-4,132,189,168964.659529689874034,7.000000000000000,86.000000000000000,79.000000000000000,65.502645502645507,12.267574301576559,12380.000000000000000
131,TSB1-5,133,229,204724.375832269754028,3.000000000000000,86.000000000000000,83.000000000000000,64.056768558951958,13.998481204068932,14669.000000000000000
132,TSB1-6,134,210,187738.510588544304483,2.000000000000000,83.000000000000000,81.000000000000000,62.561904761904763,17.604070854708475,13138.000000000000000
133,TSB1-7,135,206,184162.538958286313573,9.000000000000000,86.000000000000000,77.000000000000000,63.155339805825243,15.557757894689546,13010.000000000000000
134,TSB1-8,136,219,195784.446756624791306,31.000000000000000,86.000000000000000,55.000000000000000,64.881278538812779,8.587692489387333,14209.000000000000000
135,TSB1-9,137,177,158236.744638915930409,33.000000000000000,80.000000000000000,47.000000000000000,61.898305084745765,7.886256905193979,10956.000000000000000
136,TSB1-10,138,224,200254.411294447258115,25.000000000000000,82.000000000000000,57.000000000000000,63.691964285714285,8.717732732696309,14267.000000000000000
137,TSB1-11,139,233,208300.347462527744938,18.000000000000000,85.000000000000000,67.000000000000000,59.862660944206006,13.605351943373869,13948.000000000000000
138,TSB1-12,140,222,198466.425479318277212,14.000000000000000,82.000000000000000,68.000000000000000,61.310810810810814,12.944711615252189,13611.000000000000000
139,TSB1-13,141,232,207406.354554963239934,18.000000000000000,83.000000000000000,65.000000000000000,61.383620689655174,13.183528411368666,14241.000000000000000
140,TSB1-14,142,214,191314.482218802295392,17.000000000000000,82.000000000000000,65.000000000000000,59.953271028037385,13.500005661175758,12830.000000000000000
141,TSB1-15,143,213,190420.489311237790389,17.000000000000000,79.000000000000000,62.000000000000000,61.760563380281688,12.969590422944766,13155.000000000000000
142,TSA2-1,144,299,267303.879361784493085,38.000000000000000,85.000000000000000,47.000000000000000,71.973244147157189,5.726131484973246,21520.000000000000000
143,TSA2-2,145,268,239590.099227285129018,25.000000000000000,80.000000000000000,55.000000000000000,71.111940298507463,6.291620164547685,19058.000000000000000
144,TSA2-3,146,219,195784.446756624791306,22.000000000000000,83.000000000000000,61.000000000000000,70.027397260273972,8.952394546242415,15336.000000000000000
145,TSA2-4,147,245,219028.262353301688563,21.000000000000000,82.000000000000000,61.000000000000000,70.212244897959181,8.526779726922316,17202.000000000000000
146,TSA2-5,148,234,209194.340370092220837,28.000000000000000,82.000000000000000,54.000000000000000,71.794871794871796,6.181774233654183,16800.000000000000000
147,TSA2-6,149,229,204724.375832269754028,7.000000000000000,85.000000000000000,78.000000000000000,72.183406113537117,6.286568805823717,16530.000000000000000
148,TSA2-7,150,243,217240.276538172707660,7.000000000000000,86.000000000000000,79.000000000000000,70.592592592592595,8.151514456140575,17154.000000000000000
149,TSA2-8,151,267,238696.106319720624015,7.000000000000000,84.000000000000000,77.000000000000000,70.352059925093627,8.372620432712056,18784.000000000000000
150,TSA2-9,152,219,195784.446756624791306,7.000000000000000,86.000000000000000,79.000000000000000,70.506849315068493,8.422827139020727,15441.000000000000000
151,TSA2-10,153,271,242272.077949978614924,24.000000000000000,86.000000000000000,62.000000000000000,70.767527675276753,8.081767152564780,19178.000000000000000
152,TSB2-1,154,386,345081.262319895729888,22.000000000000000,86.000000000000000,64.000000000000000,68.549222797927456,7.069888854253763,26460.000000000000000
153,TSB2-2,155,168,150190.808470835443586,43.000000000000000,88.000000000000000,45.000000000000000,71.863095238095241,6.436434234698317,12073.000000000000000
154,TSB2-3,156,226,202042.397109576268122,45.000000000000000,87.000000000000000,42.000000000000000,70.991150442477874,7.187126612351359,16044.000000000000000
155,TSB2-4,157,191,170752.645344818884041,42.000000000000000,86.000000000000000,44.000000000000000,69.445026178010465,7.270096816537447,13264.000000000000000
156,TSB2-5,158,248,221710.241075995174469,23.000000000000000,84.000000000000000,61.000000000000000,68.225806451612897,7.676250249830541,16920.000000000000000
157,TSB2-6,159,220,196678.439664189267205,48.000000000000000,88.000000000000000,40.000000000000000,68.363636363636360,6.130738162181086,15040.000000000000000
158,TSB2-7,160,163,145720.843933012976777,29.000000000000000,87.000000000000000,58.000000000000000,69.337423312883431,9.127065433206539,11302.000000000000000
159,TSB2-8,161,132,118007.063798513569054,43.000000000000000,86.000000000000000,43.000000000000000,68.507575757575751,9.305827607278252,9043.000000000000000
160,TSB2-9,162,176,157342.751731351425406,7.000000000000000,86.000000000000000,79.000000000000000,66.892045454545453,9.304492091932957,11773.000000000000000
161,TSA3-1,163,34,30395.758857192886353,29.000000000000000,82.000000000000000,53.000000000000000,66.176470588235290,9.663364985209379,2250.000000000000000
162,TSA3-2,164,53,47381.624100918328622,50.000000000000000,82.000000000000000,32.000000000000000,67.905660377358487,8.644475061691363,3599.000000000000000
163,TSA3-3,165,46,41123.673747966851806,41.000000000000000,77.000000000000000,36.000000000000000,60.456521739130437,10.239961195873999,2781.000000000000000
164,TSA3-4,166,55,49169.609916047316801,30.000000000000000,77.000000000000000,47.000000000000000,57.418181818181822,10.477145532653275,3158.000000000000000
165,TSA3-5,167,66,59003.531899256784527,34.000000000000000,83.000000000000000,49.000000000000000,63.454545454545453,10.190878003899286,4188.000000000000000
166,TSA3-6,168,82,73307.418420288726338,24.000000000000000,88.000000000000000,64.000000000000000,66.756097560975604,10.031123487900391,5474.000000000000000
167,TSA3-7,169,94,84035.333311062684515,41.000000000000000,84.000000000000000,43.000000000000000,68.617021276595750,7.270029387658566,6450.000000000000000
168,TSB3-1,170,22,19667.843966418928176,67.000000000000000,82.000000000000000,15.000000000000000,74.500000000000000,3.447660603418445,1639.000000000000000
169,TSB3-2,171,62,55427.560268998793617,54.000000000000000,81.000000000000000,27.000000000000000,72.112903225806448,5.730802000704659,4471.000000000000000
170,TSB3-3,172,71,63473.496437079265888,31.000000000000000,81.000000000000000,50.000000000000000,67.366197183098592,7.480000445544371,4783.000000000000000
171,TSB3-4,173,19,16985.865243725438631,52.000000000000000,80.000000000000000,28.000000000000000,69.315789473684205,7.455500488540439,1317.000000000000000
172,TSB3-5,174,54,48275.617008482819074,43.000000000000000,79.000000000000000,36.000000000000000,67.055555555555557,7.694193738394573,3621.000000000000000
173,TSB3-6,175,166,148402.822655706462683,23.000000000000000,87.000000000000000,64.000000000000000,69.204819277108427,9.161547504553088,11488.000000000000000
174,TSB3-7,176,103,92081.269479143156786,48.000000000000000,80.000000000000000,32.000000000000000,68.970873786407765,7.443582380411534,7104.000000000000000
175,TSB3-8,177,34,30395.758857192886353,50.000000000000000,75.000000000000000,25.000000000000000,70.235294117647058,5.557500620673737,2388.000000000000000
176,TSB3-9,178,41,36653.709210144363169,12.000000000000000,77.000000000000000,65.000000000000000,59.439024390243901,16.248150034265148,2437.000000000000000
177,TSB3-10,179,71,63473.496437079265888,37.000000000000000,86.000000000000000,49.000000000000000,69.352112676056336,7.696896377531592,4924.000000000000000
178,TDB4-7,180,837,748272.063631483702920,7.000000000000000,87.000000000000000,80.000000000000000,70.652329749103941,8.188477783287610,59136.000000000000000
179,TDB4-6,181,1,893.992907564496704,64.000000000000000,64.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,64.000000000000000
180,TDB4-3,184,1,893.992907564496704,76.000000000000000,76.000000000000000,0.000000000000000,76.000000000000000,0.000000000000000,76.000000000000000
181,TDB4-2,185,2,1787.985815128993409,69.000000000000000,73.000000000000000,4.000000000000000,71.000000000000000,2.000000000000000,142.000000000000000
182,TDA4-11,186,1262,1128219.049346394836903,7.000000000000000,87.000000000000000,80.000000000000000,70.187797147385098,9.675335515342368,88577.000000000000000
183,TDA4-12,187,98,87611.304941320675425,14.000000000000000,87.000000000000000,73.000000000000000,66.479591836734699,15.050411609963389,6515.000000000000000
184,TDA4-13,188,71,63473.496437079265888,7.000000000000000,86.000000000000000,79.000000000000000,64.112676056338032,18.953277835932390,4552.000000000000000
185,TDA4-14,189,47,42017.666655531342258,7.000000000000000,86.000000000000000,79.000000000000000,65.702127659574472,17.158726944813861,3088.000000000000000
186,TDA4-15,190,88,78671.375865675712703,7.000000000000000,86.000000000000000,79.000000000000000,67.170454545454547,14.521317864459172,5911.000000000000000
187,TD5-1,191,1912,1709314.439263317734003,4.000000000000000,87.000000000000000,83.000000000000000,71.186715481171547,11.419271463629071,136109.000000000000000
188,TD5-2,192,53,47381.624100918328622,29.000000000000000,87.000000000000000,58.000000000000000,67.433962264150949,12.496806284780545,3574.000000000000000
189,TD5-3,193,27,24137.808504241409537,27.000000000000000,86.000000000000000,59.000000000000000,62.851851851851855,12.399831849826748,1697.000000000000000
190,TD5-4,194,71,63473.496437079265888,32.000000000000000,78.000000000000000,46.000000000000000,63.647887323943664,10.148334480085804,4519.000000000000000
191,TD5-5,195,61,54533.567361434295890,32.000000000000000,87.000000000000000,55.000000000000000,69.081967213114751,9.133428210927775,4214.000000000000000
192,TD5-6,196,48,42911.659563095839985,7.000000000000000,86.000000000000000,79.000000000000000,70.750000000000000,11.142074911493520,3396.000000000000000
193,TD5-7,197,35,31289.751764757384080,18.000000000000000,87.000000000000000,69.000000000000000,71.657142857142858,12.240314788535834,2508.000000000000000
194,TD5-8,198,54,48275.617008482819074,47.000000000000000,87.000000000000000,40.000000000000000,70.740740740740748,5.440537777017486,3820.000000000000000
195,TD5-9,199,45,40229.680840402354079,64.000000000000000,87.000000000000000,23.000000000000000,71.733333333333334,3.773592452822607,3228.000000000000000
