Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P water P ele),0,0.0784,13,239.7,1.76,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P ele),0.038,0.0769,14,237.48,-1.12,1
p(observer1 P start)psi(disturb500 P forest1500 P und P water P ele),0.897,0.05,10,247.26,0.17,1
p(observer1 P start)psi(disturb500 P forest1500 P water P ele),1.13,0.0445,9,249.68,-0.53,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele),1.461,0.0377,14,238.9,0.32,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P water P ele P distRoad),1.562,0.0359,14,239,-0.4,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P water P distRoad),1.682,0.0338,13,241.38,-0.05,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P distRoad),2.45,0.023,11,246.61,3.19,1
p(SURVEY P observer1 P start)psi(disturb500 P water P distRoad),2.821,0.0191,12,244.76,-0.45,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P ele P height100),3.025,0.0173,15,238.18,-0.52,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele),3.485,0.0137,10,249.85,-0.22,1
p(observer1 P start)psi(disturb500 P forest1500 P und P water P ele P distRoad),3.58,0.0131,11,247.74,-0.81,1
p(SURVEY P observer1 P start)psi(ndvi500 P water P distRoad),3.598,0.013,12,245.54,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3.649,0.0126,11,247.81,3.59,1
p(SURVEY P observer1 P start)psi(forest1500 P water P ele P height100 P distRoad),3.686,0.0124,14,241.12,5.84,1
p(SURVEY P observer1 P start)psi(forest1500 P distRoad),3.751,0.012,11,247.91,2.36,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100),3.829,0.0116,15,238.98,-0.29,1
p(observer1 P start)psi(disturb500 P forest1500 P und P water P ele P height100),3.877,0.0113,11,248.04,0.63,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P water P height100 P distRoad),3.943,0.0109,14,241.38,-0.03,1
p(SURVEY P observer1 P start)psi(water P distRoad),4.005,0.0106,11,248.17,2.8,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele P distRoad),4.029,0.0105,16,236.88,1.28,1
p(observer1 P start)psi(ndvi500 P water P distRoad),4.519,0.0082,8,255.23,0,1
p(observer1 P start)psi(disturb500 P forest1500 P water P ele P distRoad),4.627,0.0077,10,250.99,-1.31,1
p(SURVEY P observer1 P start)psi(ndvi500 P water P height100 P distRoad),4.793,0.0071,13,244.49,3.7,1
