Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(forest1000 P ndvi500 P und P water P ele P distRoad),5.35,0.0037,8,200.16,3.43,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P height100 P distRoad),5.37,0.0037,13,189.17,-0.24,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),5.39,0.0037,13,189.19,5.33,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100),5.45,0.0036,14,186.99,0.21,1
p()psi(disturb100 P forest1000 P und P water P ele),5.48,0.0035,7,202.43,0,1
p()psi(forest1000 P ndvi500 P und P ele P height100),5.56,0.0034,7,202.51,2.11,0
p()psi(disturb100 P forest1000 P water P height100 P distRoad),5.56,0.0034,7,202.51,1.13,1
p(observer1)psi(disturb100 P forest1000 P water P ele),5.58,0.0033,8,200.38,0,1
p(start)psi(forest1000 P ndvi500 P water P ele),5.66,0.0032,7,202.61,4.53,1
p(start)psi(disturb100 P forest1000 P water P ele P distRoad),5.66,0.0032,8,200.46,4.96,1
p(observer1)psi(disturb100 P forest1000 P water P height100 P distRoad),5.68,0.0032,9,198.32,2.9,1
p(SURVEY)psi(forest1000 P water P ele),5.73,0.0031,9,198.37,0,1
p(start)psi(disturb100 P forest1000 P water P ele P height100),5.76,0.003,8,200.57,1.46,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),5.79,0.003,14,187.32,4.97,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),5.8,0.003,10,196.26,3.73,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),5.93,0.0028,10,196.39,0.45,1
p(observer1)psi(forest1000 P water P ele P distRoad),6.01,0.0027,8,200.82,4.27,1
p(observer1)psi(forest1000 P water P ele),6.08,0.0026,7,203.03,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),6.09,0.0026,9,198.74,2.93,1
p(SURVEY)psi(forest1000 P und P water P ele P distRoad),6.14,0.0025,11,194.4,4.71,1
p(SURVEY P observer1)psi(forest1000 P und P water P ele P distRoad),6.14,0.0025,13,189.93,2.56,1
p()psi(forest1000 P ndvi500 P water P ele),6.18,0.0025,6,205.25,3.82,1
p(SURVEY)psi(forest1000 P water P ele P height100),6.23,0.0024,10,196.69,2.69,1
p(observer1)psi(forest1000 P und P water P ele),6.28,0.0023,8,201.09,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P ele),6.31,0.0023,13,190.1,0.88,1
p(SURVEY P observer1)psi(forest1000 P water P ele P height100),6.32,0.0023,12,192.35,4.82,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),6.34,0.0023,15,185.59,1.59,1
p(observer1)psi(und P ele P height100),6.36,0.0023,7,203.31,5.55,1
p(cloudCover)psi(forest1000 P water P ele P distRoad),6.37,0.0022,7,203.32,5.11,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P ele P distRoad),6.4,0.0022,12,192.44,1.38,1
p(cloudCover)psi(forest1000 P ndvi500 P water P ele),6.48,0.0021,7,203.43,4.77,1
p(start)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),6.5,0.0021,9,199.15,1.2,1
