covnames,sum.wgt,ER
und,1.7312,-2.36761487964989
water,1.7312,-2.36761487964989
ele,1.7312,-2.36761487964989
height100,0.8656,6.44047619047619
height500,0.8656,6.44047619047619
disturb100,1.7312,-2.36761487964989
disturb500,0,0
distRoad,0.2688,0.367614879649891
forest100,1.7312,-2.36761487964989
forest1500,0,0
forest500,0,0
forest1000,0,0
ndvi100,0,0
ndvi500,1.7312,-2.36761487964989
