Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),0,0.1151,10,726.75,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P water P ele),0.45,0.0918,8,731.55,4.97,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),1.54,0.0532,9,730.48,2.17,1
p(start)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),1.54,0.0532,9,730.48,0,1
p(start)psi(disturb100 P forest1000 P water P ele),1.94,0.0435,7,735.19,0.78,1
p(start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P height100 P distRoad),2.2,0.0383,11,726.75,4.36,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele),2.62,0.0311,9,731.55,1.83,0
p(start P cloudCover)psi(disturb100 P forest1000 P und P water P ele),2.62,0.0311,9,731.55,3.94,1
p(start P cloudCover)psi(disturb100 P forest1000 P water P ele P height100),2.62,0.0311,9,731.55,3.18,1
p(start P cloudCover)psi(disturb100 P forest1000 P water P ele P distRoad),2.62,0.0311,9,731.55,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P distRoad),3.05,0.0251,9,731.98,0,1
p(start)psi(disturb100 P forest1000 P und P water P ele P height100 P distRoad),3.73,0.0179,10,730.48,5.15,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P ele),4.09,0.0149,8,735.19,1.73,1
p(start)psi(disturb100 P forest1000 P und P water P ele),4.09,0.0149,8,735.19,1.36,1
p(start)psi(disturb100 P forest1000 P water P ele P height100),4.09,0.0149,8,735.19,3.63,1
p(start)psi(disturb100 P forest1000 P water P ele P distRoad),4.09,0.0149,8,735.19,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),4.42,0.0126,12,726.75,2.2,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100),4.8,0.0105,10,731.55,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P height100),4.8,0.0105,10,731.55,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),4.8,0.0105,10,731.55,4.58,1
p(start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P distRoad),4.8,0.0105,10,731.55,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),4.8,0.0105,10,731.55,5.34,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P distRoad),4.82,0.0104,8,735.91,4.78,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P distRoad),5.23,0.0084,10,731.98,4.88,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),5.23,0.0084,10,731.98,3.08,1
p(start P cloudCover)psi(forest1000 P ndvi500 P ele P height100),5.41,0.0077,8,736.51,4.82,1
p(start P cloudCover)psi(water P ele),5.8,0.0063,6,741.17,0,0
p(start P cloudCover)psi(ele),5.9,0.006,5,743.38,0,0
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),5.93,0.0059,11,730.48,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100),6.25,0.0051,9,735.19,0,1
p(start)psi(disturb100 P forest1000 P und P water P ele P height100),6.25,0.0051,9,735.19,5.14,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),6.25,0.0051,9,735.19,3.88,1
p(start)psi(disturb100 P forest1000 P und P water P ele P distRoad),6.25,0.0051,9,735.19,0,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und),6.34,0.0048,8,737.44,0,0
p(start P cloudCover)psi(disturb100 P ele),6.49,0.0045,6,741.86,0,0
p(start P cloudCover)psi(ndvi500 P ele),6.66,0.0041,6,742.03,0,0
p(start P cloudCover)psi(forest1000 P water P ele),6.8,0.0038,7,740.04,0,0
p(start P cloudCover)psi(ndvi500 P water P ele),6.85,0.0037,7,740.09,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water),6.97,0.0035,8,738.07,1.91,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P distRoad),6.98,0.0035,9,735.91,5.31,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),6.98,0.0035,9,735.91,3.97,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100),7,0.0035,11,731.55,5.83,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),7,0.0035,11,731.55,4.17,1
p(start)psi(disturb100 P ndvi500 P und P ele P height100 P distRoad),7.01,0.0035,9,735.94,1.93,1
p(start)psi(water P ele),7.01,0.0035,5,744.48,0,0
p(start P cloudCover)psi(disturb100 P water P ele),7.07,0.0034,7,740.31,0,0
p(start)psi(ele),7.12,0.0033,4,746.68,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),7.43,0.0028,11,731.98,5.42,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P height100 P distRoad),7.43,0.0028,11,731.98,0,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und),7.53,0.0027,7,740.77,3.63,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P ele P height100),7.57,0.0026,9,736.51,0.65,1
p(start P cloudCover)psi(forest1000 P ndvi500 P ele P height100 P distRoad),7.57,0.0026,9,736.51,0,1
p(start P cloudCover)psi(forest1000 P ele),7.67,0.0025,6,743.04,0,0
p(start P cloudCover)psi(water P ele P distRoad),7.72,0.0024,7,740.96,0,0
p(start P cloudCover)psi(ele P distRoad),7.8,0.0023,6,743.17,0,0
p(start)psi(disturb100 P ele),7.81,0.0023,5,745.28,0,0
p(start P cloudCover)psi(water P ele P height100),7.81,0.0023,7,741.05,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P water P ele P height100),7.85,0.0023,9,736.78,0,0
p(start P cloudCover)psi(forest1000 P und P water P ele),7.85,0.0023,8,738.95,5.6,0
p(start P cloudCover)psi(und P water P ele),7.91,0.0022,7,741.15,0,0
p(start P cloudCover)psi(und P ele),7.94,0.0022,6,743.31,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ele),7.95,0.0022,7,741.19,0,0
p(start)psi(ndvi500 P ele),7.98,0.0021,5,745.45,0,0
p(start P cloudCover)psi(ele P height100),7.99,0.0021,6,743.36,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P water P ele),8.04,0.0021,8,739.14,0,0
p(start)psi(ndvi500 P water P ele),8.09,0.002,6,743.46,0,0
p(start)psi(forest1000 P water P ele),8.16,0.0019,6,743.53,0,0
p(start P cloudCover)psi(ndvi500 P water P ele P height100),8.23,0.0019,8,739.33,0,0
p(start)psi(disturb100 P water P ele),8.33,0.0018,6,743.7,0,0
p(start)psi(disturb100 P forest1000 P ndvi500 P water),8.37,0.0017,7,741.62,4.93,1
p(start P cloudCover)psi(forest1000 P ndvi500 P ele),8.38,0.0017,7,741.62,0,0
p(start P cloudCover)psi(ndvi500 P und P ele),8.39,0.0017,7,741.63,0,0
p(start P cloudCover)psi(forest1000 P water P ele P height100),8.42,0.0017,8,739.52,0,0
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100),8.43,0.0017,10,735.19,5.3,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),8.43,0.0017,10,735.19,5.46,1
p(start)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),8.43,0.0017,10,735.19,4.41,1
p(start P cloudCover)psi(ndvi500 P ele P height100),8.48,0.0017,7,741.73,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P distRoad),8.5,0.0016,9,737.44,4.91,1
p(start P cloudCover)psi(disturb100 P und P ele),8.54,0.0016,7,741.79,0,0
p(start P cloudCover)psi(disturb100 P ele P distRoad),8.55,0.0016,7,741.79,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P ele),8.58,0.0016,7,741.83,0,0
p(start P cloudCover)psi(disturb100 P ele P height100),8.6,0.0016,7,741.84,0,0
p(start P cloudCover)psi(ndvi500 P ele P distRoad),8.69,0.0015,7,741.93,0,0
p(start P cloudCover)psi(ndvi500 P und P water P ele),8.7,0.0015,8,739.8,0,0
p(start P cloudCover)psi(forest1000 P water P ele P distRoad),8.78,0.0014,8,739.88,0,0
p(start)psi(water P ele P distRoad),8.9,0.0013,6,744.26,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P water P ele),8.93,0.0013,8,740.03,0,0
p(start P cloudCover)psi(ndvi500 P water P ele P distRoad),8.96,0.0013,8,740.06,0,0
p(start)psi(water P ele P height100),8.97,0.0013,6,744.34,0,0
p(start)psi(forest1000 P ele),8.98,0.0013,5,746.45,0,0
p(start)psi(ele P distRoad),8.99,0.0013,5,746.46,0,0
p(start P cloudCover)psi(disturb100 P water P ele P height100),9.05,0.0012,8,740.15,0,0
p(start)psi(und P water P ele),9.09,0.0012,6,744.46,0,0
p(start P cloudCover)psi(disturb100 P water P ele P distRoad),9.1,0.0012,8,740.2,0,0
p(start)psi(und P ele),9.11,0.0012,5,746.58,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water),9.13,0.0012,9,738.07,0,1
p(start)psi(forest1000 P ndvi500 P water P ele P height100),9.14,0.0012,8,740.24,0,0
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P height100 P distRoad),9.16,0.0012,10,735.91,4.78,1
p(start P cloudCover)psi(disturb100 P und P water P ele),9.17,0.0012,8,740.27,0,0
p(start)psi(ele P height100),9.17,0.0012,5,746.64,0,0
p(start)psi(disturb100 P forest1000 P ele),9.37,0.0011,6,744.74,0,0
p(start)psi(forest1000 P ndvi500 P water P ele),9.38,0.0011,7,742.63,0,0
p(start)psi(ndvi500 P water P ele P height100),9.42,0.001,7,742.66,0,0
p(start)psi(forest1000 P ndvi500 P und P ele P height100),9.45,0.001,8,740.55,5.68,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele P height100),9.6,9e-04,10,736.36,0,0
p(start)psi(ndvi500 P und P ele),9.66,9e-04,6,745.03,0,0
p(start P cloudCover)psi(water P ele P height100 P distRoad),9.67,9e-04,8,740.77,0,0
p(start P cloudCover)psi(forest1000 P ele P distRoad),9.71,9e-04,7,742.95,0,0
p(start)psi(forest1000 P water P ele P height100),9.73,9e-04,7,742.97,0,0
p(start)psi(ndvi500 P ele P height100),9.75,9e-04,6,745.11,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P ele P height100 P distRoad),9.75,9e-04,10,736.51,4.74,1
p(start P cloudCover)psi(forest1000 P und P ele),9.76,9e-04,7,743,0,0
p(start P cloudCover)psi(forest1000 P ele P height100),9.77,9e-04,7,743.01,0,0
p(start)psi(forest1000 P ndvi500 P ele),9.79,9e-04,6,745.16,0,0
p(start)psi(disturb100 P ele P distRoad),9.85,8e-04,6,745.21,0,0
p(start)psi(disturb100 P und P ele),9.86,8e-04,6,745.22,5.79,0
p(start P cloudCover)psi(und P water P ele P distRoad),9.86,8e-04,8,740.96,4.42,0
p(start)psi(disturb100 P ele P height100),9.87,8e-04,6,745.24,0,0
p(start)psi(disturb100 P ndvi500 P ele),9.88,8e-04,6,745.25,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P water P ele P height100 P distRoad),9.88,8e-04,10,736.63,0,0
p(start P cloudCover)psi(ele P height100 P distRoad),9.9,8e-04,7,743.14,0,0
p(start P cloudCover)psi(und P ele P distRoad),9.91,8e-04,7,743.15,5.57,0
p(start)psi(ndvi500 P und P water P ele),9.91,8e-04,7,743.15,0,0
p(start P cloudCover)psi(und P water P ele P height100),9.95,8e-04,8,741.05,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P height100),9.96,8e-04,7,743.2,5.86,1
p(start P cloudCover)psi(forest1000 P und P water P ele P distRoad),9.97,8e-04,9,738.9,5.12,0
p(start)psi(ndvi500 P ele P distRoad),9.99,8e-04,6,745.35,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P und P ele),10.01,8e-04,8,741.11,0,0
p(start P cloudCover)psi(forest1000 P water P ele P height100 P distRoad),10.02,8e-04,9,738.95,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele),10.02,8e-04,9,738.95,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ele P height100),10.03,8e-04,8,741.13,0,0
p(start P cloudCover)psi(und P ele P height100),10.05,8e-04,7,743.29,0,0
p(start P cloudCover)psi(ndvi500 P und P water P ele P height100),10.07,7e-04,9,739,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ele P distRoad),10.09,7e-04,8,741.18,4.66,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele),10.09,7e-04,8,741.19,5.02,0
p(start)psi(forest1000 P water P ele P distRoad),10.1,7e-04,7,743.34,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P ele),10.11,7e-04,8,741.2,0,1
p(start)psi(disturb100 P ndvi500 P water P ele),10.16,7e-04,7,743.4,0,0
p(start)psi(ndvi500 P water P ele P distRoad),10.18,7e-04,7,743.43,5.84,0
p(start P cloudCover)psi(forest1000 P ndvi500 P water P ele P distRoad),10.2,7e-04,9,739.14,5.16,0
p(start P cloudCover)psi(ndvi500 P und P ele P height100),10.24,7e-04,8,741.34,0,1
p(start)psi(disturb100 P water P ele P height100),10.26,7e-04,7,743.5,0,0
p(start P cloudCover)psi(forest1000 P und P water P ele P height100),10.27,7e-04,9,739.2,0,0
p(start)psi(forest1000 P und P water P ele),10.28,7e-04,7,743.53,4.15,0
p(start P cloudCover)psi(ndvi500 P water P ele P height100 P distRoad),10.31,7e-04,9,739.25,0,0
p(start)psi(disturb100 P water P ele P distRoad),10.34,7e-04,7,743.58,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P water P ele P height100),10.4,6e-04,9,739.33,2.74,0
p(start)psi(disturb100 P und P water P ele),10.46,6e-04,7,743.7,0,0
p(start P cloudCover)psi(ndvi500 P ele P height100 P distRoad),10.47,6e-04,8,741.57,0,0
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water),10.52,6e-04,8,741.62,3.68,1
p(start P cloudCover)psi(forest1000 P ndvi500 P ele P distRoad),10.52,6e-04,8,741.62,0,0
p(start P cloudCover)psi(ndvi500 P und P ele P distRoad),10.52,6e-04,8,741.62,5.51,0
p(start P cloudCover)psi(forest1000 P ndvi500 P water P distRoad),10.53,6e-04,8,741.62,4.57,0
p(start P cloudCover)psi(forest1000 P und P water P distRoad),10.53,6e-04,8,741.62,3.86,1
p(start)psi(disturb100 P ndvi500 P und P ele P height100),10.54,6e-04,8,741.64,4.18,1
p(start P cloudCover)psi(disturb100 P und P ele P distRoad),10.6,6e-04,8,741.69,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P ele P height100),10.62,6e-04,8,741.72,5.02,0
p(start P cloudCover)psi(disturb100 P ele P height100 P distRoad),10.66,6e-04,8,741.75,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P ele P distRoad),10.66,6e-04,8,741.76,0,0
p(start P cloudCover)psi(disturb100 P und P ele P height100),10.67,6e-04,8,741.76,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P height100),10.68,6e-04,10,737.44,4.84,1
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P height100 P distRoad),10.68,6e-04,10,737.44,3.53,1
p(start P cloudCover)psi(disturb100 P ndvi500 P und P ele),10.68,6e-04,8,741.78,0,0
p(start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P height100),10.78,5e-04,8,741.88,0,1
p(start)psi(water P ele P height100 P distRoad),10.79,5e-04,7,744.03,0,0
p(start)psi(forest1000 P ndvi500 P und P water P ele P height100),10.83,5e-04,9,739.77,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P und P water P ele P height100),10.84,5e-04,10,737.6,0,1
p(start P cloudCover)psi(ndvi500 P und P water P ele P distRoad),10.87,5e-04,9,739.8,3.1,0
p(start P cloudCover)psi(disturb100 P ndvi500 P und P water P ele),10.87,5e-04,9,739.8,4.63,0
p(start)psi(disturb100 P ndvi500 P water),10.95,5e-04,6,746.32,0,0
p(start)psi(forest1000 P ele P distRoad),10.95,5e-04,6,746.32,0,0
p(start)psi(forest1000 P und P ele),11,5e-04,6,746.37,0,0
p(start P cloudCover)psi(disturb100 P water P ele P height100 P distRoad),11.02,5e-04,9,739.95,0,0
p(start)psi(und P water P ele P distRoad),11.02,5e-04,7,744.26,4.99,0
p(start)psi(forest1000 P ele P height100),11.03,5e-04,6,746.4,0,0
p(start)psi(ele P height100 P distRoad),11.04,5e-04,6,746.4,5.75,0
p(start P cloudCover)psi(disturb100 P ndvi500 P water P ele P distRoad),11.06,5e-04,9,739.99,0,0
p(start)psi(und P ele P distRoad),11.06,5e-04,6,746.42,0,0
p(start)psi(und P water P ele P height100),11.08,5e-04,7,744.32,5.96,0
p(start)psi(forest1000 P ndvi500 P water P ele P height100 P distRoad),11.13,4e-04,9,740.07,0,0
p(start P cloudCover)psi(disturb100 P und P water P ele P distRoad),11.15,4e-04,9,740.09,0,0
p(start P cloudCover)psi(disturb100 P und P water P ele P height100),11.18,4e-04,9,740.12,0,0
p(start)psi(und P ele P height100),11.18,4e-04,6,746.55,0,0
p(start)psi(ndvi500 P und P water P ele P height100),11.22,4e-04,8,742.32,0,0
p(start)psi(forest1000 P water P ele P height100 P distRoad),11.24,4e-04,8,742.34,0,0
p(start P cloudCover)psi(forest1000 P water P distRoad),11.27,4e-04,7,744.51,5.97,0
p(start)psi(forest1000 P ndvi500 P und P water P ele),11.29,4e-04,8,742.39,0,0
p(start P cloudCover)psi(disturb100 P ndvi500 P ele P height100 P distRoad),11.3,4e-04,9,740.24,0,1
p(start)psi(forest1000 P ndvi500 P ele P height100),11.35,4e-04,7,744.6,0,0
p(start)psi(disturb100 P forest1000 P ele P height100),11.4,4e-04,7,744.65,0,0
p(start)psi(disturb100 P forest1000 P und P ele),11.41,4e-04,7,744.65,0,0
p(start)psi(ndvi500 P water P ele P height100 P distRoad),11.47,4e-04,8,742.57,0,0
p(start)psi(ndvi500 P und P ele P height100),11.47,4e-04,7,744.71,0,0
p(start)psi(forest1000 P ndvi500 P und P ele),11.47,4e-04,7,744.71,0,0
p(start)psi(disturb100 P forest1000 P ele P distRoad),11.49,4e-04,7,744.73,5.88,0
p(start)psi(disturb100 P forest1000 P ndvi500 P ele),11.49,4e-04,7,744.73,5.16,0
p(start)psi(forest1000 P ndvi500 P water P ele P distRoad),11.52,4e-04,8,742.62,0,0
p(start P cloudCover)psi(forest1000 P und P water P ele P height100 P distRoad),11.54,4e-04,10,738.29,0,0
p(start)psi(disturb100 P ndvi500 P water P ele P height100),11.56,4e-04,8,742.66,4.42,0
p(start)psi(ndvi500 P ele P height100 P distRoad),11.71,3e-04,7,744.96,0,0
p(start)psi(ndvi500 P und P ele P distRoad),11.78,3e-04,7,745.02,0,0
p(start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),11.79,3e-04,11,736.34,5.89,0
p(start P cloudCover)psi(forest1000 P ele P height100 P distRoad),11.8,3e-04,8,742.9,0,0
p(start P cloudCover)psi(forest1000 P und P ele P distRoad),11.83,3e-04,8,742.93,5.47,0
p(start P cloudCover)psi(und P water P ele P height100 P distRoad),11.83,3e-04,9,740.77,5.91,0
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P height100),11.84,3e-04,9,740.77,4.73,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P height100 P distRoad),11.84,3e-04,9,740.77,0,1
p(start)psi(disturb100 P ndvi500 P ele P height100),11.86,3e-04,7,745.1,0,0
p(start P cloudCover)psi(forest1000 P water P height100 P distRoad),11.86,3e-04,8,742.96,5.38,0
p(start)psi(forest1000 P und P water P ele P height100),11.87,3e-04,8,742.97,5.3,0
p(start P cloudCover)psi(forest1000 P und P ele P height100),11.87,3e-04,8,742.97,0,0
p(start)psi(disturb100 P und P ele P distRoad),11.89,3e-04,7,745.14,0,0
