Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb100 P forest1000 P ndvi100 P und P water P ele),0,0.1778,8,140.38,5.29,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),1.3,0.093,9,139.51,0.67,0
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele),1.61,0.0793,8,142,4.86,1
p()psi(disturb100 P forest100 P ndvi100 P und P water P ele),1.72,0.0752,8,142.1,1.18,1
p(observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),1.8,0.0723,10,137.83,0.26,1
p()psi(disturb500 P forest100 P ndvi100 P und P water P ele),2.75,0.0448,8,143.14,3.53,0
p()psi(disturb500 P forest1500 P ndvi100 P und P water P ele),3.16,0.0366,8,143.54,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),3.38,0.0328,9,141.6,0,1
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),3.49,0.031,9,141.71,5.85,1
p(observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),3.7,0.0279,10,139.74,0.14,1
p()psi(disturb100 P forest500 P ndvi500 P und P water P ele),3.88,0.0255,8,144.26,0.88,1
p(observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),4.02,0.0238,10,140.06,0.36,1
p()psi(disturb100 P forest500 P ndvi100 P und P water P ele),4.45,0.0192,8,144.83,2.18,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.45,0.0192,8,144.83,4.62,1
p(observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.73,0.0167,10,140.77,3.06,1
p()psi(disturb500 P forest100 P ndvi500 P und P water P ele),4.74,0.0166,8,145.12,1.02,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),4.84,0.0158,9,143.05,5.43,1
p()psi(disturb500 P forest1000 P ndvi500 P und P water P ele),5.03,0.0144,8,145.41,5.38,1
p()psi(disturb100 P forest1500 P ndvi500 P und P water P ele),5.31,0.0125,8,145.69,5.45,1
p()psi(disturb500 P forest1000 P ndvi100 P und P water P ele),5.5,0.0113,8,145.88,0,1
p()psi(disturb500 P forest1500 P ndvi500 P und P water P ele),5.79,0.0099,8,146.17,4.48,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele),5.79,0.0099,8,146.17,0,1
p(observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),5.81,0.0097,10,141.85,0,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),5.95,0.0091,10,141.98,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),6,0.0089,9,144.22,5.58,0
p()psi(disturb100 P forest100 P ndvi500 P und P water P ele),6.16,0.0082,8,146.54,0,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),6.28,0.0077,9,144.5,3.87,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.28,0.0077,9,144.5,3.72,0
p(observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),6.39,0.0073,10,142.42,0.08,1
p(observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.52,0.0068,10,142.56,4.74,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),6.53,0.0068,10,142.57,5.25,1
p()psi(disturb500 P forest500 P ndvi100 P und P water P ele),6.89,0.0057,8,147.27,4.47,1
p(cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),6.94,0.0055,9,145.15,0,0
p(observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),7.09,0.0051,10,143.13,4.54,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),7.12,0.005,9,145.34,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),7.15,0.005,9,145.37,3.95,1
p(observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),7.38,0.0044,10,143.41,4.98,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),7.5,0.0042,9,145.71,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),7.56,0.0041,9,145.78,0,1
p(cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),7.72,0.0037,9,145.94,5.88,1
p(observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),7.87,0.0035,10,143.9,0,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),7.9,0.0034,10,143.93,-0.93,1
p(observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),7.97,0.0033,10,144.01,0.06,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),8.39,0.0027,9,146.6,5.29,1
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),8.42,0.0026,9,146.64,2.23,1
p(observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),9.67,0.0014,10,145.71,-0.88,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),9.74,0.0014,9,147.96,2.51,1
p(observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),10.01,0.0012,10,146.05,0.26,1
