Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P water P ele P height100 P distRoad),0,0.3992,15,478.57,2.48,0
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P ele P distRoad),2.97,0.0902,13,486.09,1.34,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P ele),4.83,0.0357,12,490.19,4.95,0
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P water P ele P height100 P distRoad),5.09,0.0314,16,481.36,0,1
p(SURVEY P observer1 P start)psi(disturb100 P water P ele P height100 P distRoad),5.57,0.0246,14,486.43,-0.18,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P ele),6.01,0.0197,14,486.87,0,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P ele P distRoad),6.01,0.0197,14,486.87,4.15,1
p(SURVEY P observer1 P start)psi(ndvi500 P ele),6.17,0.0183,11,493.75,4.52,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),6.2,0.018,16,482.47,0,1
p(SURVEY P observer1 P start)psi(ndvi500 P water P ele),6.6,0.0147,12,491.96,5.73,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P water P ele),6.76,0.0136,13,489.87,5.05,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P ele P height100 P distRoad),6.78,0.0135,15,485.35,0,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P ele),7.07,0.0116,13,490.19,0,1
p(SURVEY P observer1 P start)psi(disturb100 P und P water P ele P distRoad),7.2,0.0109,14,488.06,0.2,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P ele),7.57,0.0091,14,488.43,2.38,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P water P ele),7.57,0.0091,14,488.43,5.98,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P height100),7.57,0.0091,14,488.43,0,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P ele),7.64,0.0088,13,490.76,0,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P ele P distRoad),7.72,0.0084,14,488.57,1.98,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P ele P height100 P distRoad),7.72,0.0084,14,488.57,5.3,0
p(SURVEY P observer1 P start)psi(disturb100 P und P water P ele P height100 P distRoad),7.85,0.0079,15,486.43,1.99,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P ele P height100),7.87,0.0078,14,488.73,4.64,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P ele P height100 P distRoad),8.12,0.0069,16,484.39,1.09,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P water P ele P height100),8.3,0.0063,15,486.87,5.71,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P ele P distRoad),8.3,0.0063,15,486.87,-1.04,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P water P ele P distRoad),8.3,0.0063,15,486.87,5.7,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P ele P height100 P distRoad),8.3,0.0063,15,486.87,4.29,1
p(SURVEY P observer1 P start)psi(ndvi500 P und P ele),8.39,0.006,12,493.75,0.84,1
p(SURVEY P observer1 P start)psi(ndvi500 P ele P height100),8.39,0.006,12,493.75,0,0
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),8.52,0.0056,17,482.47,3.87,1
p(SURVEY P observer1 P start)psi(ndvi500 P und P water P ele),8.85,0.0048,13,491.96,0,1
p(SURVEY P observer1 P start)psi(ndvi500 P water P ele P height100),8.85,0.0048,13,491.96,2.48,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P water P ele),9.02,0.0044,14,489.87,4.62,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P ele P distRoad),9.02,0.0044,14,489.87,1.68,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P water P ele P distRoad),9.02,0.0044,14,489.87,0,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ele P height100 P distRoad),9.02,0.0044,14,489.87,0.3,1
p(SURVEY P observer1 P start)psi(ndvi500 P water P ele P height100 P distRoad),9.02,0.0044,14,489.87,1.98,1
p(SURVEY P observer1 P start)psi(ele P distRoad),9.24,0.0039,11,496.82,0,0
p(SURVEY P observer1 P start)psi(ndvi500 P water P ele P distRoad),9.24,0.0039,13,492.36,5.22,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P height100 P distRoad),9.54,0.0034,14,490.4,0.8,1
p(SURVEY P observer1 P start)psi(ele P height100 P distRoad),9.77,0.003,12,495.13,0,0
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),9.85,0.0029,15,488.43,4.43,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P water P ele P distRoad),9.85,0.0029,15,488.43,3.73,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water P height100 P distRoad),9.85,0.0029,15,488.43,2.87,0
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P water P ele P height100),10,0.0027,14,490.86,0,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P und P ele P height100 P distRoad),10,0.0027,15,488.57,5.63,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P water),10,0.0027,13,493.12,0,1
p(SURVEY P observer1 P start)psi(disturb100 P ndvi500 P water P ele),10.15,0.0025,13,493.27,0.91,0
p(SURVEY P observer1 P start)psi(ele),10.24,0.0024,10,500.02,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P ele),10.25,0.0024,12,495.61,0,0
p(SURVEY P observer1 P start)psi(ele P height100),10.37,0.0022,11,497.95,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ele),10.4,0.0022,11,497.98,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),10.6,0.002,16,486.87,2.81,1
p(SURVEY P observer1 P start)psi(forest1000 P ele P distRoad),10.62,0.002,12,495.98,5.86,0
