Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P start)psi(disturb500 P forest100 P und P water P ele),0,0.0838,12,213.83,1.39,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P ele),0.063,0.0812,12,213.89,4.45,0
p(SURVEY P start)psi(forest100 P water P ele P height500 P distRoad),0.19,0.0762,12,214.02,2.92,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),0.549,0.0637,13,212.13,5.84,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele),1.561,0.0384,11,217.61,5.36,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele),2.305,0.0265,10,220.56,2.04,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele),2.624,0.0226,11,218.67,2.78,1
p(SURVEY P start)psi(disturb500 P forest100 P und P water P ele P distRoad),2.679,0.022,13,214.27,4.19,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P ele),2.878,0.0199,11,218.93,4.66,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P ele),2.978,0.0189,11,219.03,0,1
p(SURVEY P start)psi(ndvi500 P ele),3.007,0.0186,9,223.44,5.4,1
p(SURVEY P start)psi(disturb500 P water P ele),3.266,0.0164,10,221.52,3.81,1
p(SURVEY P start)psi(forest100 P ele P height500),3.433,0.0151,10,221.68,4.61,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P ele P distRoad),3.483,0.0147,12,217.31,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele),3.564,0.0141,12,217.39,0,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele P distRoad),3.782,0.0127,12,217.61,0,1
p(SURVEY P start)psi(disturb500 P forest100 P ele),3.854,0.0122,10,222.11,3.73,0
p(SURVEY P start)psi(disturb500 P forest100 P und P water P ele P height500),3.986,0.0114,13,215.57,5.13,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P ele),4.043,0.0111,12,217.87,4.53,1
p(SURVEY P start)psi(forest100 P ndvi500),4.054,0.011,9,224.49,5.93,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele P height500),4.172,0.0104,14,213.5,2.26,1
p(SURVEY P start)psi(ele P height500),4.202,0.0103,9,224.64,2.24,1
p(SURVEY P start)psi(forest100 P water P ele P height500),4.216,0.0102,11,220.27,5.3,1
p(SURVEY P start)psi(disturb500 P forest100 P ele P height500 P distRoad),4.225,0.0101,12,218.05,0,0
p(SURVEY P start)psi(disturb500 P forest100 P ele P distRoad),4.402,0.0093,11,220.45,1.11,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele P height500),4.503,0.0088,12,218.33,-0.99,1
p(SURVEY P start)psi(water P ele),4.663,0.0081,9,225.1,-2.4,1
p(SURVEY P start)psi(disturb500 P ele P height500),4.737,0.0078,10,222.99,0,0
p(SURVEY P start)psi(water P ele P height500),4.737,0.0078,10,222.99,1.05,0
p(SURVEY P start)psi(disturb500 P ele P distRoad),4.737,0.0078,10,222.99,4.28,1
p(SURVEY P start)psi(ele P height500 P distRoad),4.737,0.0078,10,222.99,4.6,1
p(SURVEY P start)psi(disturb500 P und P water P ele),4.792,0.0076,11,220.84,5.89,1
p(SURVEY P start)psi(und P water P ele P height500),4.792,0.0076,11,220.84,4.15,1
p(SURVEY P start)psi(forest100 P ndvi500 P distRoad),4.889,0.0073,10,223.14,-1.89,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele P distRoad),4.918,0.0072,11,220.97,1.65,1
p(SURVEY P start)psi(forest100 P ndvi500 P water P ele P distRoad),4.93,0.0071,12,218.76,0,1
p(SURVEY P start)psi(ndvi500 P ele P height500),5.032,0.0068,10,223.28,0,0
p(SURVEY P start)psi(ele),5.055,0.0067,8,227.65,3.51,0
p(SURVEY P start)psi(ndvi500 P water),5.115,0.0065,9,225.55,3.46,1
p(SURVEY P start)psi(ndvi500 P und P ele P distRoad),5.23,0.0061,11,221.28,0,1
p(SURVEY P start)psi(ndvi500 P und P water P ele P distRoad),5.339,0.0058,12,219.17,4.04,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele P height500 P distRoad),5.339,0.0058,12,219.17,3.79,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water),5.463,0.0055,11,221.51,0,1
p(SURVEY P start)psi(forest100 P ndvi500 P und P ele P distRoad),5.622,0.005,12,219.45,1.86,1
p(SURVEY P start)psi(disturb500 P forest100 P ele P height500),5.635,0.005,11,221.68,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P ele P height500),5.686,0.0049,11,221.74,5.74,1
p(SURVEY P start)psi(disturb500 P forest100 P und P ele P distRoad),5.725,0.0048,12,219.55,3.97,1
p(SURVEY P start)psi(forest100 P ndvi500 P ele P distRoad),5.809,0.0046,11,221.86,3.03,1
p(SURVEY P start)psi(disturb500 P ele),5.836,0.0045,9,226.27,5.69,0
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P distRoad),5.856,0.0045,12,219.68,1.68,1
p(SURVEY P start)psi(ndvi500 P ele P height500 P distRoad),5.884,0.0044,11,221.93,0,1
p(SURVEY P start)psi(ndvi500),5.895,0.0044,8,228.49,0,1
p(SURVEY P start)psi(und P water P ele P height500 P distRoad),6.027,0.0041,12,219.85,2.57,1
p(SURVEY P start)psi(forest100 P ndvi500 P water P ele P height500 P distRoad),6.048,0.0041,13,217.63,3.8,1
p(SURVEY P start)psi(disturb500 P forest100 P und P ele),6.056,0.0041,11,222.11,0,1
p(SURVEY P start)psi(disturb500 P water P ele P distRoad),6.056,0.0041,11,222.11,5.47,0
p(SURVEY P start)psi(water P ele P height500 P distRoad),6.056,0.0041,11,222.11,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P height500),6.076,0.004,12,219.9,0,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele P height500 P distRoad),6.155,0.0039,13,217.74,5.7,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water),6.183,0.0038,12,220.01,0,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P ele P height500),6.19,0.0038,13,217.78,4.54,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P ele P height500 P distRoad),6.214,0.0037,13,217.8,4.81,1
p(SURVEY P start)psi(ndvi500 P water P height500),6.229,0.0037,10,224.48,5.64,1
p(SURVEY P start)psi(forest100 P ndvi500 P und P water P height500),6.284,0.0036,12,220.11,0,1
p(SURVEY P start)psi(forest100 P ndvi500 P water P distRoad),6.291,0.0036,11,222.34,0,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P ele P height500 P distRoad),6.311,0.0036,14,215.63,5.84,1
p(SURVEY P start)psi(disturb500 P und P ele),6.385,0.0034,10,224.64,4.07,1
p(SURVEY P start)psi(ndvi500 P und P ele),6.543,0.0032,10,224.79,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele P height500),6.675,0.003,13,218.26,3.66,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P height500 P distRoad),6.774,0.0028,13,218.36,0,1
p(SURVEY P start)psi(ndvi500 P ele P distRoad),6.782,0.0028,10,225.03,4.18,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500),6.799,0.0028,10,225.05,5.75,1
p(SURVEY P start)psi(ndvi500 P und P ele P height500),6.859,0.0027,11,222.91,1.69,1
p(SURVEY P start)psi(ndvi500 P water P ele P height500),6.87,0.0027,11,222.92,5.32,1
p(SURVEY P start)psi(forest100 P und P water P ele P height500 P distRoad),6.88,0.0027,13,218.47,5.82,0
p(SURVEY P start)psi(disturb500 P ndvi500),6.906,0.0027,9,227.34,5.67,0
p(SURVEY P start)psi(forest100 P ndvi500 P ele),6.914,0.0026,10,225.17,2.11,1
p(SURVEY P start)psi(disturb500 P ele P height500 P distRoad),7.011,0.0025,11,223.06,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P ele P distRoad),7.073,0.0024,12,220.9,-0.19,1
p(SURVEY P start)psi(ndvi500 P water P distRoad),7.073,0.0024,10,225.32,5.5,0
p(SURVEY P start)psi(forest100 P ndvi500 P water P ele),7.192,0.0023,11,223.24,0,1
p(SURVEY P start)psi(forest100 P ndvi500 P height500),7.216,0.0023,10,225.47,3.98,1
p(SURVEY P start)psi(forest100 P ele),7.218,0.0023,9,227.65,0,1
p(SURVEY P start)psi(ele P distRoad),7.218,0.0023,9,227.65,4.44,1
p(SURVEY P start)psi(disturb500 P und P water P ele P distRoad),7.309,0.0022,12,221.14,0,1
p(SURVEY P start)psi(ndvi500 P und P water P ele),7.555,0.0019,11,223.6,5.05,1
p(SURVEY P start)psi(forest100 P ndvi500 P und P water P ele P distRoad),7.58,0.0019,13,219.17,2.11,0
