covnames,sum.wgt,ER
und,1.4472,-3.23613595706619
water,1.4472,-3.23613595706619
ele,1.4472,-3.23613595706619
height100,0.7236,2.61794500723589
height500,0.7236,2.61794500723589
disturb100,1.4472,-3.23613595706619
disturb500,0,0
distRoad,0.553,1.23713646532439
forest100,1.4472,-3.23613595706619
forest1500,0,0
forest500,0,0
forest1000,1.4472,-3.23613595706619
ndvi100,0,0
ndvi500,1.4472,-3.23613595706619
