covnames,sum.wgt,ER
und,1.2058,-5.85908649173955
water,1.2058,-5.85908649173955
ele,1.2058,-5.85908649173955
height100,0.6029,1.5182573659028
height500,0.6029,1.5182573659028
disturb100,0,0
disturb500,1.2058,-5.85908649173955
distRoad,0.7944,3.86381322957198
forest100,0,0
forest1500,0,0
forest500,1.2058,-5.85908649173955
forest1000,0,0
ndvi100,0,0
ndvi500,1.2058,-5.85908649173955
