covnames,sum.wgt,ER
und,0.9999,9999.0000000011
water,0.9999,9999.0000000011
ele,0.9999,9999.0000000011
height100,0,0
height500,0,0
disturb100,0.5086,1.03500203500204
disturb500,0.4913,0.965795164143896
distRoad,0,0
forest100,0.5665,1.30680507497117
forest1500,0.4156,0.711156741957563
forest500,0.0178,0.0181225819588679
forest1000,0.5498,1.22123500666371
ndvi100,0,0
ndvi500,0.9999,9999.0000000011
