Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start P cloudCover)psi(),0,0.483,10,356.18,3.35,0
p(SURVEY P start P cloudCover)psi(),0.83,0.3193,8,361.35,0,0
p(SURVEY P start)psi(),2.84,0.1168,7,365.5,0,0
p(SURVEY P observer1 P start)psi(),4.36,0.0546,9,362.72,0,0
p(SURVEY)psi(),7.69,0.0103,6,372.48,0,0
p(SURVEY P cloudCover)psi(),8.32,0.0075,7,370.99,0,0
p(SURVEY P observer1 P cloudCover)psi(),9.33,0.0046,9,367.68,0,1
p(SURVEY P observer1)psi(),9.72,0.0037,8,370.24,0,1
p(start)psi(),20.15,0,3,391.21,0,0
p(start P cloudCover)psi(),21.44,0,4,390.43,0,0
p(observer1 P start)psi(),23.03,0,5,389.92,3.92,0
p(observer1 P start P cloudCover)psi(),23.57,0,6,388.36,4.83,0
p()psi(),29.4,0,2,402.51,0,0
p(cloudCover)psi(),31.45,0,3,402.5,0,0
p(observer1)psi(),32.78,0,4,401.76,0,0
p(observer1 P cloudCover)psi(),34.78,0,5,401.67,0,0
