Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P distRoad),0,0.1696,13,262.06,0,1
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),0.39,0.1394,13,262.45,4.96,1
p(SURVEY P start)psi(disturb500 P forest1500),2.27,0.0545,9,273.18,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und),2.32,0.0531,10,271.05,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P ele),3.12,0.0357,11,269.64,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ele),3.61,0.028,10,272.33,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P height100),3.98,0.0232,10,272.71,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und),4.04,0.0225,11,270.56,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P height100),4.04,0.0225,11,270.57,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500),4.07,0.0222,10,272.79,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P distRoad),4.44,0.0184,10,273.16,5.49,0
p(SURVEY P start)psi(disturb500 P forest1500 P water),4.44,0.0184,10,273.17,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P distRoad),4.5,0.0179,11,271.02,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water),4.51,0.0177,11,271.04,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100 P distRoad),4.65,0.0166,14,264.45,2.07,1
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P ele),5.07,0.0135,12,269.37,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P ele P height100),5.08,0.0134,12,269.38,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P ele),5.32,0.0119,12,269.62,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P ele P distRoad),5.34,0.0118,12,269.64,5.97,0
p(SURVEY P start)psi(disturb500 P forest1500 P ele P height100),5.53,0.0107,11,272.05,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P ele),5.67,0.01,11,272.19,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P ele),5.77,0.0095,11,272.3,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ele P distRoad),5.8,0.0093,11,272.33,5.67,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P height100),5.97,0.0086,11,272.49,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P height100),5.98,0.0085,12,270.29,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P height100),6.14,0.0079,11,272.67,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P height100 P distRoad),6.18,0.0077,11,272.71,4.64,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P distRoad),6.2,0.0076,12,270.51,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P distRoad),6.23,0.0075,11,272.76,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P height100),6.23,0.0075,12,270.53,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P height100 P distRoad),6.25,0.0074,12,270.56,5.99,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water),6.26,0.0074,12,270.56,5.09,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water),6.27,0.0074,11,272.79,5.63,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P ele),6.32,0.0072,12,270.62,5.6,1
p(SURVEY P start)psi(disturb500 P und P ele),6.36,0.0071,10,275.08,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P distRoad),6.63,0.0062,11,273.15,5.97,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P distRoad),6.71,0.0059,12,271.01,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P ele P height100),7.01,0.0051,13,269.07,0,0
p(SURVEY P start)psi(disturb500 P und),7.19,0.0047,9,278.1,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P ele P distRoad),7.29,0.0044,13,269.35,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P ele P height100 P distRoad),7.31,0.0044,13,269.37,5.46,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100),7.32,0.0044,13,269.38,5.24,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P ele P distRoad),7.56,0.0039,13,269.62,5.3,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P ele P height100),7.57,0.0039,12,271.87,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ele P height100 P distRoad),7.73,0.0035,12,272.04,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P ele P height100),7.74,0.0035,12,272.05,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und),7.8,0.0034,10,276.53,0,0
p(SURVEY P start)psi(disturb500 P und P ele P height100),7.85,0.0033,11,274.38,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P ele P distRoad),7.87,0.0033,12,272.18,0,0
p(SURVEY P start)psi(disturb500 P und P water P ele),8.14,0.0029,11,274.66,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P height100),8.17,0.0028,12,272.48,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P height100 P distRoad),8.18,0.0028,12,272.48,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P height100 P distRoad),8.2,0.0028,13,270.26,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P height100),8.21,0.0028,13,270.28,0,0
p(SURVEY P start)psi(disturb500),8.24,0.0027,8,281.32,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P height100 P distRoad),8.36,0.0026,12,272.66,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P distRoad),8.44,0.0025,13,270.5,5.05,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P distRoad),8.45,0.0025,12,272.75,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P height100 P distRoad),8.47,0.0025,13,270.53,0,0
p(SURVEY P start)psi(disturb500 P ndvi500),8.48,0.0024,9,279.39,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P ele),8.54,0.0024,11,275.07,0,0
p(SURVEY P start)psi(disturb500 P und P ele P distRoad),8.55,0.0024,11,275.07,0,0
p(SURVEY P start)psi(disturb500 P und P height100),9.07,0.0018,10,277.8,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele P height100),9.13,0.0018,14,268.93,0,0
p(SURVEY P start)psi(disturb500 P ele),9.17,0.0017,9,280.08,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P und P water P ele P height100 P distRoad),9.23,0.0017,14,269.03,0,0
p(SURVEY P start)psi(disturb500 P und P distRoad),9.3,0.0016,10,278.02,0,0
p(SURVEY P start)psi(disturb500 P und P water),9.37,0.0016,10,278.1,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele P distRoad),9.52,0.0015,14,269.32,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100 P distRoad),9.57,0.0014,14,269.37,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P distRoad),9.58,0.0014,12,273.88,5.15,0
p(SURVEY P start)psi(disturb500 P und P water P ele P height100),9.62,0.0014,12,273.92,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P height100),9.76,0.0013,11,276.29,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100),9.78,0.0013,13,271.84,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P water P ele P height100 P distRoad),9.78,0.0013,13,271.84,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P distRoad),9.94,0.0012,11,276.46,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P ele P height100 P distRoad),9.97,0.0012,13,272.04,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water),9.98,0.0012,11,276.5,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P ele P height100),10.03,0.0011,12,274.34,0,0
p(SURVEY P start)psi(disturb500 P und P ele P height100 P distRoad),10.07,0.0011,12,274.37,5.86,0
p(SURVEY P start)psi(disturb500 P height100),10.2,0.001,9,281.11,0,0
p(SURVEY P start)psi(disturb500 P water),10.31,0.001,9,281.22,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele),10.31,0.001,12,274.62,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P height100),10.35,0.001,10,279.07,0,0
p(SURVEY P start)psi(disturb500 P und P water P ele P distRoad),10.36,0.001,12,274.66,5.98,0
p(SURVEY P start)psi(disturb500 P distRoad),10.38,9e-04,9,281.29,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P ele),10.38,9e-04,10,279.11,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P water P height100 P distRoad),10.4,9e-04,13,272.46,0,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P height100 P distRoad),10.45,9e-04,14,270.25,0,0
p(SURVEY P start)psi(forest1500),10.49,9e-04,8,283.56,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P water),10.64,8e-04,10,279.37,0,0
p(SURVEY P start)psi(disturb500 P ndvi500 P distRoad),10.66,8e-04,10,279.39,5.94,0
p(SURVEY P start)psi(disturb500 P ele P height100),10.74,8e-04,10,279.47,0,0
