Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb500 P ndvi500 P water P height100 P distRoad),0,0.0992,8,151.65,1.57,1
p()psi(forest500 P ele P height100),0.74,0.0685,5,158.77,1.17,0
p()psi(forest500 P height100),0.82,0.0659,4,160.93,3.92,1
p(start)psi(forest500 P height100),1.71,0.0422,5,159.73,0.66,0
p(cloudCover)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),2.16,0.0337,9,151.65,0,1
p()psi(disturb500 P forest500 P height100),2.31,0.0312,5,160.34,1.47,1
p(start)psi(forest500 P ndvi500 P height100),2.72,0.0255,6,158.63,5.57,1
p(start)psi(disturb500 P ndvi500 P water P height100 P distRoad),3.06,0.0215,8,154.71,2.09,1
p()psi(disturb500 P forest500 P ndvi500 P height100),3.21,0.02,6,159.12,2.66,1
p()psi(disturb500 P forest500 P water P height100),3.21,0.02,6,159.12,0,1
p(start)psi(forest500 P water P height100),3.43,0.0178,6,159.35,3.59,1
p()psi(ele P height100),3.44,0.0177,4,163.56,3.85,1
p()psi(forest500 P water P height100),3.49,0.0173,5,161.52,0,1
p(start)psi(forest500 P und P water P height100),3.49,0.0173,7,157.28,1.98,1
p(SURVEY)psi(forest500 P height100),3.57,0.0167,8,155.22,4.54,1
p()psi(disturb500 P forest500 P ele P height100),3.94,0.0139,6,159.86,4.85,1
p(start)psi(disturb500 P forest500 P height100 P distRoad),4.24,0.0119,7,158.04,1.86,1
p()psi(height100),4.42,0.0109,3,166.6,0,0
p(start)psi(forest500 P ndvi500 P water P ele P height100),4.49,0.0105,8,156.13,2.97,1
p()psi(disturb500 P forest500 P und P height100),4.54,0.0103,6,160.46,1.7,0
p(cloudCover)psi(disturb500 P ndvi500 P height100 P distRoad),4.65,0.0097,7,158.45,2.27,1
p()psi(forest500 P und P height100),4.75,0.0092,5,162.77,5.93,1
p()psi(und P water P ele P height100),4.79,0.009,6,160.71,0.48,1
p(start)psi(disturb500 P forest500 P ndvi500 P height100),4.84,0.0088,7,158.63,2.31,1
p(start)psi(height100),4.97,0.0083,4,165.08,0,0
p(start)psi(und P ele P height100),5.02,0.0081,6,160.94,1.36,1
p()psi(forest500 P und P ele P height100),5.13,0.0076,6,161.05,1.07,1
p(SURVEY)psi(forest500 P water P height100),5.14,0.0076,9,154.62,1.22,1
p(start)psi(forest500 P und P ele P height100),5.22,0.0073,7,159.01,0,1
p()psi(disturb500 P forest500 P ndvi500 P ele P height100),5.33,0.0069,7,159.13,1.9,1
p(start)psi(und P water P ele P height100),5.38,0.0067,7,159.17,0,1
p()psi(ndvi500 P height100),5.39,0.0067,4,165.5,0,0
p(start)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),5.41,0.0066,9,154.89,0,1
p(start)psi(disturb500 P forest500 P und P height100),5.43,0.0066,7,159.22,0,1
p(SURVEY)psi(ele P height100),5.48,0.0064,8,157.13,4,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P height100),5.64,0.0059,10,152.95,4.32,1
p(start)psi(height100 P distRoad),5.7,0.0057,5,163.72,0,0
p(start)psi(disturb500 P forest500 P und P ele P height100),5.87,0.0053,8,157.52,3.54,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height100 P distRoad),5.92,0.0051,8,157.57,2.88,1
p()psi(disturb500 P forest500 P ndvi500 P water P height100),5.94,0.0051,7,159.73,3.45,1
p(start)psi(forest500 P und P ele P height100 P distRoad),5.95,0.0051,8,157.6,2.13,1
p(start)psi(ndvi500 P height100),5.96,0.005,5,163.99,0,0
p(cloudCover)psi(disturb500 P ndvi500 P water P ele P height100),6,0.0049,8,157.65,-0.16,1
p(start)psi(forest500 P ndvi500 P water P height100),6.08,0.0048,7,159.87,2.09,1
p(start)psi(und P water P height100),6.1,0.0047,6,162.02,0.24,1
p(start)psi(disturb500 P forest500 P water P height100 P distRoad),6.11,0.0047,8,157.76,3.86,1
p()psi(und P height100),6.13,0.0046,4,166.24,0.57,0
p(cloudCover)psi(disturb500 P ndvi500 P und P water P height100),6.15,0.0046,8,157.8,4.51,0
p(start)psi(forest500 P ndvi500 P und P height100 P distRoad),6.18,0.0045,8,157.82,0,1
