covnames,sum.wgt,ER
und,1.0001,-10001.0000000011
water,1.0001,-10001.0000000011
ele,1.0001,-10001.0000000011
height100,0,0
height500,0,0
disturb100,0.9025,9.25641025641025
disturb500,0.0976,0.108156028368794
distRoad,0,0
forest100,0.7233,2.61402240693892
forest1500,0.1399,0.162655505173817
forest500,0.1369,0.158614297300429
forest1000,0.1131,0.127522832337355
ndvi100,0.2098,0.265502404454568
ndvi500,0.7903,3.76871721506915
