Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),0,0.3791,11,379.48,3.18,1
p(observer1 P cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),1.55,0.1746,11,381.03,-0.1,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),1.55,0.1746,11,381.03,-0.51,1
p(observer1 P cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),3.46,0.0673,11,382.94,0,0
p(observer1 P cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),3.82,0.0561,11,383.3,0.26,1
p(observer1 P cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),4.01,0.051,11,383.49,0,0
p(observer1 P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),4.11,0.0485,11,383.59,5.54,0
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),4.16,0.0473,11,383.64,0,0
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),12.06,9e-04,11,391.54,-0.02,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),15.26,2e-04,11,394.74,0.82,1
p(observer1 P cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),16.17,1e-04,11,395.65,0.66,0
p(observer1 P cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),17.07,1e-04,11,396.54,-0.6,1
p(observer1 P cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),17.07,1e-04,11,396.54,0.2,1
p(observer1 P cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),17.96,0,11,397.44,3.69,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.69,0,11,398.17,4.22,1
p(observer1 P cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),19.33,0,11,398.81,0.19,1
