covnames,sum.wgt,ER
und,1.0003,-3334.3333333337
water,1.0003,-3334.3333333337
ele,1.0003,-3334.3333333337
height100,0,0
height500,0,0
disturb100,0.8114,4.30222693531283
disturb500,0.1889,0.232893601282209
distRoad,0,0
forest100,0.4697,0.885725061286065
forest1500,0.3363,0.506704836522525
forest500,0.1943,0.241156758098548
forest1000,0.3142,0.458151064450277
ndvi100,8e-04,0.000800640512409928
ndvi500,0.9995,1998.99999999978
