Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P water P ele P distRoad),0,0.2918,15,656.54,0.4,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P ele P distRoad),1.73,0.1228,14,660.55,5.82,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele P distRoad),2.3,0.0922,16,656.54,-0.15,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P water P ele P height500 P distRoad),2.3,0.0922,16,656.54,2.39,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P ele),4.11,0.0375,13,665.19,-0.22,1
p(SURVEY P observer1 P start)psi(forest1000 P und P ele P distRoad),4.28,0.0343,13,665.36,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P ele P distRoad),4.33,0.0334,15,660.87,0,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P ele P height500 P distRoad),4.33,0.0334,15,660.87,2.44,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),4.36,0.033,15,660.9,0.4,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P ele P height500),4.52,0.0305,14,663.34,-0.5,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele P height500 P distRoad),4.63,0.0288,17,656.54,-0.03,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P water P ele P height500 P distRoad),4.81,0.0264,15,661.34,-0.44,1
p(SURVEY P observer1 P start)psi(forest1000 P und P ele P height500 P distRoad),5.26,0.021,14,664.08,0,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P ele P height500 P distRoad),5.58,0.0179,16,659.82,0.04,1
p(SURVEY P observer1 P start)psi(forest1000 P und P water P ele P height500 P distRoad),6.17,0.0134,15,662.71,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P ele P distRoad),6.54,0.0111,14,665.36,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P ele P height500 P distRoad),6.64,0.0106,16,660.87,3.02,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P distRoad),6.66,0.0105,15,663.19,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P height500 P distRoad),6.66,0.0105,15,663.19,0.91,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P water P ele P distRoad),7.61,0.0065,15,664.15,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ele P height500 P distRoad),7.64,0.0064,14,666.46,3.98,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P ele P height500 P distRoad),8.4,0.0044,15,664.94,1.4,1
p(SURVEY P observer1 P start)psi(forest1000 P water P ele P height500 P distRoad),8.68,0.0038,14,667.5,-0.34,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P height500 P distRoad),8.96,0.0033,16,663.19,1.26,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P ele P distRoad),8.97,0.0033,14,667.79,5.43,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ele P distRoad),9.1,0.0031,13,670.18,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P water P ele P height500 P distRoad),9.36,0.0027,16,663.6,4.22,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P ele),10.13,0.0018,14,668.95,0.27,1
p(SURVEY P observer1 P start)psi(forest1000 P ele P height500 P distRoad),10.49,0.0015,13,671.57,3.71,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P water P ele P height500 P distRoad),10.96,0.0012,15,667.5,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P distRoad),11.04,0.0012,14,669.86,5.41,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P water P height500 P distRoad),12.3,6e-04,15,668.83,0,1
p(SURVEY P observer1 P start)psi(disturb500 P water P ele P height500 P distRoad),12.81,5e-04,14,671.63,4.43,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P ele P height500),13.07,4e-04,13,674.16,1.82,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P water P ele P height500 P distRoad),13.38,4e-04,15,669.92,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ele),14.18,2e-04,12,677.5,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P water P ele P height500 P distRoad),14.6,2e-04,16,668.83,5.91,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P ele P height500),14.61,2e-04,14,673.43,0,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P ele),14.75,2e-04,13,675.83,0,1
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P ele),14.76,2e-04,12,678.09,2.26,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P ele P height500),14.87,2e-04,15,671.41,0.8,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P height500 P distRoad),14.88,2e-04,14,673.7,0.69,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P water P height500 P distRoad),14.88,2e-04,14,673.7,5.4,1
p(SURVEY P observer1 P start)psi(disturb500 P und P water P ele),15.06,2e-04,13,676.14,5.49,0
p(SURVEY P observer1 P start)psi(ele P distRoad),15.06,2e-04,11,680.61,5.56,0
p(SURVEY P observer1 P start)psi(forest1000 P und P ele),15.24,1e-04,12,678.56,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P ele P height500),15.43,1e-04,15,671.97,3.62,1
p(SURVEY P observer1 P start)psi(disturb500 P und P water P ele P distRoad),15.45,1e-04,14,674.27,5.22,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P height500 P distRoad),15.46,1e-04,15,672,2.9,1
p(SURVEY P observer1 P start)psi(forest1000 P und P water P ele),15.46,1e-04,13,676.55,3.8,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P ele),15.64,1e-04,14,674.46,4.77,1
p(SURVEY P observer1 P start)psi(disturb500 P ele P distRoad),15.73,1e-04,12,679.06,0,0
p(SURVEY P observer1 P start)psi(ele P height500 P distRoad),16,1e-04,12,679.33,4.92,0
p(SURVEY P observer1 P start)psi(und P ele P distRoad),16.09,1e-04,12,679.42,5.8,0
p(SURVEY P observer1 P start)psi(distRoad),16.11,1e-04,10,683.86,5.9,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P height500 P distRoad),16.14,1e-04,14,674.97,3.58,0
p(SURVEY P observer1 P start)psi(forest1000 P und P water),16.17,1e-04,12,679.49,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ele P height500),16.24,1e-04,13,677.32,0,1
p(SURVEY P observer1 P start)psi(disturb500 P water P ele P distRoad),16.3,1e-04,13,677.38,5.75,0
p(SURVEY P observer1 P start)psi(disturb500 P und P water P ele P height500),16.34,1e-04,14,675.16,-0.24,0
p(SURVEY P observer1 P start)psi(und P distRoad),16.39,1e-04,11,681.93,5.05,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P ele P height500),16.56,1e-04,14,675.38,0,1
p(SURVEY P observer1 P start)psi(disturb500),16.66,1e-04,10,684.41,0,0
p(SURVEY P observer1 P start)psi(),16.7,1e-04,9,686.63,0,0
p(SURVEY P observer1 P start)psi(height500 P distRoad),16.73,1e-04,11,682.27,5.19,1
p(SURVEY P observer1 P start)psi(disturb500 P ele P height500 P distRoad),16.74,1e-04,13,677.83,5.51,0
p(SURVEY P observer1 P start)psi(und),16.75,1e-04,10,684.5,0,0
p(SURVEY P observer1 P start)psi(disturb500 P ele),16.75,1e-04,11,682.3,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ndvi100 P und P water P ele),16.85,1e-04,14,675.67,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P water P ele P height500),16.88,1e-04,15,673.42,4.75,1
p(SURVEY P observer1 P start)psi(disturb500 P water P ele),16.91,1e-04,12,680.23,5.19,0
p(SURVEY P observer1 P start)psi(forest1000 P und P water P ele P distRoad),16.98,1e-04,14,675.8,0,0
p(SURVEY P observer1 P start)psi(ndvi100 P ele P distRoad),17,1e-04,12,680.33,0,0
p(SURVEY P observer1 P start)psi(water P ele P distRoad),17.04,1e-04,12,680.36,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P water P height500 P distRoad),17.16,1e-04,15,673.7,5.2,1
p(SURVEY P observer1 P start)psi(und P ele P height500 P distRoad),17.27,1e-04,13,678.35,0,0
p(SURVEY P observer1 P start)psi(forest1000 P ele P distRoad),17.27,1e-04,12,680.6,5.31,0
p(SURVEY P observer1 P start)psi(disturb500 P height500),17.41,0,11,682.95,0,1
p(SURVEY P observer1 P start)psi(height500),17.43,0,10,685.18,4.87,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P ele),17.48,0,13,678.56,0,1
p(SURVEY P observer1 P start)psi(forest1000 P und P ele P height500),17.48,0,13,678.56,0,1
p(SURVEY P observer1 P start)psi(und P height500 P distRoad),17.5,0,12,680.83,4.62,1
p(SURVEY P observer1 P start)psi(disturb500 P water),17.5,0,11,683.05,0,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P water P ele),17.52,0,14,676.34,0,1
p(SURVEY P observer1 P start)psi(disturb500 P ele P height500),17.57,0,12,680.9,0,0
p(SURVEY P observer1 P start)psi(ele),17.59,0,10,685.34,4.56,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P ele P distRoad),17.68,0,15,674.22,0.29,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele P height500),17.74,0,16,671.97,2.35,1
p(SURVEY P observer1 P start)psi(water P ele P height500 P distRoad),17.81,0,13,678.89,0,0
p(SURVEY P observer1 P start)psi(water P distRoad),17.85,0,11,683.39,0,0
p(SURVEY P observer1 P start)psi(disturb500 P und),17.86,0,11,683.41,0,0
p(SURVEY P observer1 P start)psi(disturb500 P und P ele P distRoad),17.86,0,13,678.94,0,0
p(SURVEY P observer1 P start)psi(disturb500 P distRoad),17.86,0,11,683.41,0,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P ele P distRoad),17.91,0,13,678.99,4.74,0
p(SURVEY P observer1 P start)psi(forest1000 P distRoad),17.92,0,11,683.46,5.37,0
p(SURVEY P observer1 P start)psi(forest1000 P ele),18.03,0,11,683.58,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P und P ele P height500 P distRoad),18.07,0,15,674.61,4.07,0
p(SURVEY P observer1 P start)psi(ndvi100 P und P ele P distRoad),18.08,0,13,679.16,0,0
p(SURVEY P observer1 P start)psi(und P ele),18.13,0,11,683.67,0,0
p(SURVEY P observer1 P start)psi(ndvi100 P distRoad),18.14,0,11,683.68,5.95,0
p(SURVEY P observer1 P start)psi(water P height500 P distRoad),18.17,0,12,681.49,4.86,1
p(SURVEY P observer1 P start)psi(und P height500),18.19,0,11,683.74,4.07,1
p(SURVEY P observer1 P start)psi(ndvi100 P ele P height500 P distRoad),18.24,0,13,679.33,0.9,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P water P ele P distRoad),18.3,0,14,677.12,4.21,1
p(SURVEY P observer1 P start)psi(disturb500 P height500 P distRoad),18.31,0,12,681.63,4.13,1
p(SURVEY P observer1 P start)psi(und P water P ele P distRoad),18.31,0,13,679.4,0,0
p(SURVEY P observer1 P start)psi(ele P height500),18.33,0,11,683.88,5.27,1
p(SURVEY P observer1 P start)psi(forest1000 P height500 P distRoad),18.36,0,12,681.68,5.03,1
p(SURVEY P observer1 P start)psi(forest1000),18.42,0,10,686.17,5.46,0
p(SURVEY P observer1 P start)psi(water),18.42,0,10,686.17,5.9,0
p(SURVEY P observer1 P start)psi(forest1000 P und P distRoad),18.43,0,12,681.75,5.85,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P water P ele P distRoad),18.43,0,14,677.25,5.73,1
p(SURVEY P observer1 P start)psi(ndvi100 P und P distRoad),18.47,0,12,681.79,0,0
